#SHEET_NAME,忆-第九回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认203,,,,每个厅堂都有客人和姑娘论艺切磋，畅谈风月。,每個廳堂都有客人和姑娘論藝切磋，暢談風月。,"Every hall had guests and courtesans discussing arts, freely conversing about romance and poetry.",各広間では客と娘が芸の何たるかを論じ、風月を語らっている。,"В каждом зале гости и куртизанки обсуждали искусства, свободно беседуя о романтике и поэзии.",
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,诗文堂,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认204,,,,南区是我们第二个逛的，被称作“诗文堂”。,南區是我們第二個逛的，被稱作“詩文堂”。,"The South District was the second we visited, called the ""Hall of Poetry and Prose"".",南の区画は二番目に行った場所だ。「詩文堂」と呼ばれている。,"Следующим местом, которое мы посетили, был ""Зал поэзии и прозы"" на юге.",
,,,,,,,,,,默认205,,,,这里比较像是打茶围专场，姑娘比较少，但都是舞文弄墨的高手。,這裡比較像是打茶圍專場，姑娘比較少，但都是舞文弄墨的高手。,"This place was more like a dedicated tea gathering, with fewer courtesans but all skilled in literary arts.",ここはどちらかと言うと社交場に近い。娘は少ないが、みな文筆に優れた者たちばかりだ。,"Зал чем-то напоминал элитное помещение для пирушек - куртизанок там было меньше, но все они были мастерицами литературных искусств.",
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,霓裳堂,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认206,,,,东区是我们接下来逛的，被称作“霓裳堂”。,東區是我們接下來逛的，被稱作“霓裳堂”。,"The East District was next on our tour, known as the ""Hall of Feathered Robes"".",東の区画はその次に行った場所だ。「霓裳堂」と呼ばれている。,"Потом мы пошли в восточный зал, называемым ""Зал одеяний из радуги и перьев"". <i>(Название зала является отсылкой на название песни эпохи династии Тан.)</i>",
,,,,,,,,,,默认207,,,,若说得冒犯得罪一些——这里就像是一个高端的勾栏。,若說得冒犯得罪一些——這裡就像是一個高端的勾欄。,To put it bluntly—this place was like a high-end brothel.,言葉を選ばず言うのであれば――高級な勾欄だ。,"Если говорить грубо - этот зал по своей сути напоминал роскошную ""изогнутую балюстраду"".",
,,,,,,,,,,默认208,,,,“霓裳堂”的布局与勾栏相类。,“霓裳堂”的布局與勾欄相類。,"The layout of the ""Hall of Feathered Robes"" resembled that of a brothel.",「霓裳堂」の設えは勾欄と似ている。,Даже планировка зала намекала на это.,
,,,,,,,,,,默认209,,,,整个厅堂以舞台为中心，舞台周围都是桌椅席位。,整個廳堂以舞台為中心，舞台周圍都是桌椅席位。,"The entire hall centered around a stage, with tables and chairs arranged around it.",各広間の中心には舞台があり、それを囲むように席が並べられている。,"Весь зал был сосредоточен вокруг сцены, вокруг которой стояли столы и стулья.",
,,,,,,,,,,默认210,,,,姑娘们在台上挥飞长袖，扬起翩跹，客人们在台下喝彩叫好。,姑娘們在台上揮飛長袖，揚起翩躚，客人們在台下喝彩叫好。,"The girls onstage waved their long sleeves, fluttering gracefully, while the guests below cheered and applauded.",娘たちは舞台の上で袖を振って優雅に舞い、客たちがその下で喝采するといった構図だ。,"Девушки на сцене грациозно размахивали длинными рукавами в изящном танце, а гости внизу аплодировали им и подбадривали.",
,,,,,,,,,,默认211,,,,不同的是，这里姑娘的舞服没那么暴露媚俗，舞服将全身皮肤都遮掩住，且舞姿不以出卖色相为主，而更像是展示舞蹈的艺术。,不同的是，這裡姑娘的舞服沒那麼暴露媚俗，舞服將全身皮膚都遮掩住，且舞姿不以出賣色相為主，而更像是展示舞蹈的藝術。,"The difference was that the dancers' costumes here were less revealing and vulgar, covering all their skin, and their movements focused less on seduction and more on showcasing the artistry of dance.",異なる点があるとすれば、こちらの娘たちの衣装は下品に露出したものではなく、全身の肌はしっかりと覆い隠されている。また、踊りは色を全面に出すのではなく、むしろ舞踊という芸術を披露しているようだ。,"Разница была лишь в том, что девушки были одеты менее откровенно и вульгарно - одежда была полностью закрытой, а танцы стремились не соблазнить, а показать мастерство.",
,,,,,,,,,,默认212,,,,台下的客人也少了一些调笑和挑逗，多了一些欣赏和交流。,台下的客人也少了一些調笑和挑逗，多了一些欣賞和交流。,"The audience below also engaged in less teasing and flirting, instead showing more appreciation and conversation.",舞台の下の客も冗談やからかうことが減り、観賞や社交が主となっている。,"Гости тоже куда меньше подшучивали и заигрывали с девушками, и куда больше восхищались танцами и общались между собой.",
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,雅乐堂,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认213,,,,西区是我们最后逛的，这里被称作“雅乐堂”。,西區是我們最後逛的，這裡被稱作“雅樂堂”。,"The West District was the last area we visited, known as the ""Elegant Music Hall"".",西の区画は最後に巡った場所だ。「雅楽堂」と呼ばれている。,"Западный зал был последним, он назывался ""Зал придворной музыки"".",
,,,,,,,,,,默认214,,,,顾名思义，这里是探讨音乐的地方，有姑娘在此处演奏多种乐器，并且清唱小曲，以琵琶最为常见。,顧名思義，這裡是探討音樂的地方，有姑娘在此處演奏多種樂器，並且清唱小曲，以琵琶最為常見。,"As the name suggests, this was a place for discussing music, where girls played various instruments and sang tunes, with the <ruby=琵琶>pipa</ruby> being the most common.",聞いての通り、ここは音楽を嗜む場所だ。娘たちが様々な楽器を演奏したり、美しい歌を歌ったりしている。中でも琵琶の演奏が最も多い。,"По названию было понятно, чему он был посвящён. В этом зале куртизанки играли музыку на разных инструментах - чаще всего на пипе - и исполняли песни.",
,,,,,,,,,,默认215,,,,听鹂儿说，泠音阁的琵琶技艺独绝天下，其实原本这里是叫“琵琶堂”的。,聽鸝兒說，泠音閣的琵琶技藝獨絕天下，其實原本這裡是叫“琵琶堂”的。,"According to Li'er, the <ruby=琵琶>pipa</ruby> skills at <ruby=泠音>Lingyin</ruby> Pavilion are unparalleled. Originally, it was called ""<ruby=琵琶>Pipa</ruby> Hall"".",鵹児いわく、泠音閣の琵琶の手並みは天下一品で、ゆえにこの場所ははじめ「琵琶堂」と呼ばれていたそうだ。,"По словам Ли'эр, в ""Мелодичном павильоне"" мастерство игры на пипе не имеет себе равных. Раньше даже этот зал назывался ""Зал игры на пипе"".",
,,,,,,,,,,默认216,,,,可是，十年前，金陵秦淮河畔的一些青楼女子纷纷学起了琵琶，她们的琵琶逐渐不弱于泠音阁。,可是，十年前，金陵秦淮河畔的一些青樓女子紛紛學起了琵琶，她們的琵琶逐漸不弱於泠音閣。,"But a decade ago, some pleasure house women along Jinling's <ruby=秦淮>Qinhuai</ruby> River took up the <ruby=琵琶>pipa</ruby>, and their skills soon rivaled <ruby=泠音>Lingyin</ruby> Pavilion's.",しかし十年前、金陵の秦淮河における青楼の女たちの間で琵琶が流行り始め、やがて泠音閣にも引けを取らぬほどになっていった。,"Но десять лет назад некоторые куртизанки из ""зелёных теремов"" вдоль реки Циньхуай в Цзинлине начали осваивать пипу и стали конкурентами ""Мелодичного павильона"".",
,,,,,,,,,,默认217,,,,泠音阁为使阁中女眷精通其他乐器，欲招揽更多喜欢其他乐器的客人，便在十年前改了名字。,泠音閣為使閣中女眷精通其他樂器，欲招攬更多喜歡其他樂器的客人，便在十年前改了名字。,"To broaden the women's musical mastery and attract patrons of other instruments, <ruby=泠音>Lingyin</ruby> Pavilion renamed itself ten years ago.",そのため泠音閣では、他の楽器を好む客を取り込もうと、店の娘たちにさまざまな楽器に精通するよう教育を施し、十年前に名を変えたのだ。,"Чтобы развивать музыкальные навыки куртизанок и привлекать гостей, предпочитающих игру на других инструментах, было решено переименовать этот зал.",
,,,,,,,,,,默认218,,,,他们最终定了“雅乐堂”这个名字。,他們最終定了“雅樂堂”這個名字。,"They ultimately chose ""Elegant Music Hall"".",最終的に「琵琶堂」は「雅楽堂」になった。,"И в конечном счёте они выбрали название ""Зал придворной музыки"".",
,,,,,,,,,,默认219,,,,据说，在北方中原地带，一位宗室的王府中也有一个“雅乐殿”。,據說，在北方中原地帶，一位宗室的王府中也有一個“雅樂殿”。,"Rumors say a northern Central Plains prince's mansion also houses a ""Pavilion of Elegant Music"".",北の中原地域のとある王族の住まいにも「雅楽殿」というのがあるらしい。,"Ходят слухи, что на Центральных равнинах на Севере во дворце одного родовитого князя тоже есть ""Зал придворной музыки"".",
,,,,,,,,,,默认220,,,,这么取名，似乎是能沾染一些贵气。,這麼取名，似乎是能沾染一些貴氣。,Naming it this way seems to lend it an air of nobility.,このような名をつけることで、品格を上げることができるようだ。,От одного названия уже словно веяло благородством.,
,,,,,,,,,,默认221,,,,……,……,...,……,...,
,,,,,,,,,,默认222,,,,不过，泠音阁的一层也不是只有东西南北四区。,不過，泠音閣的一層也不是只有東西南北四區。,"However, the first floor of <ruby=泠音>Lingyin</ruby> Pavilion isn't limited to just the four sections: east, west, south, and north.",ところで、泠音閣の一階にあるのは東西南北の四区画だけではない。,"К слову, первый этаж состоял не только из четырёх расположенных по сторонам света залов.",
,,,,,,,,,,默认223,,,,在我们穿行四区的时候，偶尔也会经过一个中庭，中庭是一个开阔的庭院，庭院里有花草、树木、假山，甚至修有一个阁内湖。,在我們穿行四區的時候，偶爾也會經過一個中庭，中庭是一個開闊的庭院，庭院裡有花草、樹木、假山、甚至修有一個閣內湖。,"While passing through the four sections, we occasionally encountered a central courtyard—an open space adorned with flowers, trees, rockeries, and even a small lake built within the pavilion.",それぞれの四堂に向かう途中、中庭を通ることがあった。中庭は広々とした庭園になっており、草花に木、築山、さらには庭池まである。,"Проходя через них, мы время от времени пересекали и центральный двор, украшенный цветами, деревьями, садом камней и даже небольшим озером.",
,,,,,,,,,,默认224,,,,因为时间有限，这些地方我都是走马观花，并未细逛。,因為時間有限，這些地方我都是走馬觀花，並未細逛。,"Due to time constraints, I only glanced at these areas without exploring them thoroughly.",時間があまりなかったため、通りすがりに見ただけで、細かい所まで観察する余裕はなかった。,"Так как времени было мало, на всё я взглянул лишь одним глазком.",
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,四艺堂小间,,,,,0.5,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认225,,,,等差不多逛完整个一层后，鹂儿把我带到了四艺阁附近的一处“小间”内。,等差不多逛完整個一層後，鸝兒把我帶到了四藝閣附近的一處“小間”內。,"After touring most of the first floor, Li'er brought me to a ""small room"" near the Four Arts Pavilion.",ほぼ一階をぐるりと見終わると、鵹児が四芸閣の近くにある「小間」に案内してくれた。,"Показав б<i>о</i>льшую часть первого этажа, Ли'эр отвела меня в комнату около ""зала четырёх искусств"".",
,,,,,,,,,,默认226,,,,这种“小间”，大概就是给客人暂歇用的。,這種“小間”，大概就是給客人暫歇用的。,"These ""small rooms"" are likely intended for guests to take short breaks.",「小間」は、客がくつろぐために用意されたもののようだ。,"Эта комната, скорее всего, была для гостей, которым нужно было передохнуть.",
,,,,,,,,,,默认227,,,,小间空间不大，十步便可走到尽头，只有一扇窗、一面屏风、数张桌椅；桌上摆有香炉、书画、茶水、水果和点心。,小間空間不大，十步便可走到盡頭，只有一扇窗、一面屏風、一張桌椅；桌上擺有香爐、書畫、茶水、水果和點心。,"The small room was compact, its end just ten steps away, furnished with only a window, a screen, and a table with chairs. On the table lay an incense burner, calligraphy and paintings, tea, fruits, and pastries.",そう広くはなく、十歩あまりで端から端まで行けてしまう。あるのは窓と屏風、そして卓と椅子だ。卓の上には香炉と書画、茶に果物、そして菓子が乗っている。,"Она была маленькой, её можно было пройти за десять шагов. В ней было лишь окно, ширма, стол и стулья. На столе стояла курильница, принадлежности для каллиграфии и живописи, а так же фрукты, заваренный чай и сладости к нему.",
,,忆鹂儿,微笑,,,,0.5,,,默认228,,鹂儿/19_鹂儿_19,,[公子，酉时将至，您在此稍候约一炷香，便可上楼去见怜烟小姐了。],[公子，酉時將至，您在此稍候約一炷香，便可上樓去見憐煙小姐了。],"""Young Master, the hour of rooster approaches. Wait here for the time it takes an incense stick to burn, then you may ascend to meet Miss Lianyan.""",「まもなく酉の刻です。一炷香ほどこちらでお待ちを。その後、上の階で憐煙さまにお会いできます」,"""Юный вельможа, уже почти стража <ruby=17:00-19:00>Петуха</ruby>. Как только догорит палочка благовоний, Вы сможете подняться наверх для встречи с госпожой Линьянь.""",
,,,,,,,,,,默认229,,,,鹂儿一边为我整理桌案、点燃香炉，一边含笑说道。,鸝兒一邊為我整理桌案、點燃香爐，一邊含笑說道。,Li'er said with a smile as she tidied the desk and lit the incense burner for me.,鵹児が卓の上を片付け、香炉に火をつけながら、笑顔で私にそう言った。,"Улыбаясь, сказала Ли'эр, убираясь на столе и зажигая благовоние в курильнице.",
,,方知宥,,,,,,,,默认230,,方知宥/19_方知宥_19,,[好。］,[好。］,"""Alright.""",「ありがとう」,"""Хорошо.""",
,,,,,,,,,,默认231,,,,我点了点头。,我點了點頭。,I nodded.,私は頷いた。,Кивнул я.,
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认232,,,,随后，她便暂时退到了小间之外。,隨後，她便暫時退到了小間之外。,Then she withdrew temporarily outside the small room.,彼女はすっと小間の外へと出ていった。,Затем она на какое-то время удалилась из комнаты.,
,,方知宥,,,,,,,,默认233,,,,[……］,[……］,"""...""",「……」,"""...""",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认234,,,,一会儿就要见雁儿姐了，不免让我有些紧张。,一會就要見雁兒姐了，不免讓我有些緊張。,"I was soon to meet <ruby=Swan Goose>Sister Yan</ruby>, and the thought made me somewhat nervous.",もうすぐ雁姉に会える。緊張せずにはいられなかった。,"Лишь от одной мысли, что я скоро встречусь с сестричкой Лебёдушкой, меня охватило волнение.",
,,,,,,,,,,默认235,,,,不知这些年来她过得可好？,不知這些年來她過得可好？,I wonder how she's been all these years?,この数年、元気でいただろうか？,Как она изменилась за все эти годы?,
,,,,,,,,,,默认236,,,,究竟她是如何来到此处？,究竟她是如何來到此處？,How did she even end up here?,なぜこのような場所に流れ着いたのだろうか？,Как она вообще тут оказалась?,
,,,,,,,,,,默认237,,,,我与她该聊些什么？,我與她該聊些什麼？,What should I talk to her about?,何を話せばいいだろう？,О чём мне с ней поговорить?,
,,,,,,,,,,默认238,,,,她与其他二十四桥女子有何不同，究竟喜好什么？,她與其他二十四橋女子有何不同，究竟喜好什麼？,How is she different from the other Twenty-Four Bridges women? What does she actually like?,他の二十四橋の女とどこか違うだろうか。いったい何が好きなのだろうか？,"Чем она отличается от других ""девушек первого ранга"" в районе Двадцать четвёртого моста? Чем она увлекается?",
,,,,,,,,,,默认239,,,,不知她见我会是何反应？,不知她見我會是何反應？,I wonder how she'll react when she sees me?,私の顔を見たらどんな反応をするだろうか？,"Как она отреагирует, увидев меня?",
,,,,,,,,,,默认240,,,,她……可还记得我？,她……可還記得我？,Does she... still remember me?,彼女は……まだ私のことを覚えているだろうか？,И... помнит ли она меня вообще?,
,,,,,,,,,,默认241,,,,不会早已将我忘却了吧？,不會早已將我忘卻了吧？,Surely she hasn't forgotten me already?,さすがに忘れられているということはあるまい？,Не могла же она забыть меня?,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认242,,方知宥/19_方知宥_20,,[呵……］,[呵……］,"""Heh...""",「ふっ……」,"""Хех...""",
,,,,,,,,,,默认243,,,,想到此处，我不禁苦笑一声，心下黯然。,想到此處，我不禁苦笑一聲，心下黯然。,"At this thought, I couldn't help but let out a bitter laugh, feeling despondent.",あれこれ考えたところで、私は思わず苦笑し、心が沈んだ。,"При этой мысли я грустно ухмыльнулся, и на сердце стало тяжело.",
,,,,,,,,,,默认244,,,,确实。,確實。,Indeed.,実際のところ。,И правда.,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认245,,,,或许真是我自作多情了。,或許真是我自作多情了。,Maybe I've really been reading too much into this.,私の思い込みに過ぎなかっただけかもしれない。,"Возможно, я слишком много себе навоображал.",
,,,,,,,,,,默认246,,,,虽那日在桥上一眼便认出了她。,雖那日在橋上一眼便認出了她。,Though I recognized her immediately that day on the bridge.,あの日、橋の上から一目で彼女だとわかった。,Я хоть и узнал её в тот день на мосту.,
,,,,,,,,,,默认247,,,,可她当时看都未看我一眼，只是继续弹奏琵琶，目光清冷望向前方。,但她當時看都未看我一眼，只是繼續彈奏琵琶，目光清冷望向前方。,"But she didn't even glance my way, just kept playing the <ruby=琵琶>pipa</ruby> with cold eyes fixed ahead.",だが彼女の方は、私のことなど一瞥もくれず琵琶を弾き続け、冷ややかにどこか向こうを見ていた。,"Но она даже не взглянула на меня, лишь продолжала играть на пипе, бесстрастно устремив свой взгляд вперёд.",
,,,,,,,,,,默认248,,,,这么多年过去，她已是二十四桥最负盛名的花魁，而我不过刚分家的一介书生。,這麼多年過去，她已是二十四橋最負盛名的花魁，而我不過剛分家的一介書生。,"After all these years, she has become the most renowned courtesan at Twenty-Four Bridges, while I'm merely a newly independent scholar.",これだけの年月が経ち、彼女は二十四橋で最も名高い花魁となった一方、私といえば勘当された一介の書生にすぎない。,"Все эти годы она была самой известной ""девушкой первого ранга"" в районе Двадцать четвёртого моста, а я лишь простым учёным, отлучённым от семьи.",
,,,,,,,,,,默认249,,,,……,……,...,……,...,
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认250,,,,大概……她早就不记得我了吧。,大概……她早就不記得我了吧。,Perhaps... she's long forgotten me.,きっと……私のことなど忘れていることだろう。,Скорее всего... она уже давно забыла про меня.,
,,,,,,,,,,默认251,,,,大概……她已不记得我的名字。,大概……她已不記得我的名字。,Perhaps... she no longer remembers my name.,きっと……私の名など覚えていないだろう。,Скорее всего... она даже имя моё уже не помнит.,
,,,,,,,,,,默认252,,,,我没告诉过老先生我的名字，泠音阁这边，或许只知道我那“卖油郎”的昵称。,我沒告訴過老先生我的名字，泠音閣這邊，或許只知道我那“賣油郎”的暱稱。,"I never told the Old Scholar my name—at <ruby=泠音>Lingyin</ruby> Pavilion, they might only know me by my nickname, ""Oil Peddler"".",ご老公に私の名は伝えていない。泠音閣で知られているのは、「油売り」というあだ名くらいだろう。,"Я тогда не представился пожилому господину, так что в ""Мелодичном павильоне"" меня, наверное, знают только под кличкой ""торговец маслом"".",
,,,,,,,,,,默认253,,,,或许，到时候她见到我时，会叫出一声“卖油郎”。,或許，到時候她見到我時，會叫出一聲“賣油郎”。,"Maybe when she sees me, she'll call out, ""Oil Peddler"".",もしかしたら、私と会った彼女は「油売りさん」と呼ぶかもしれない。,"Когда она увидит меня, она, скорее всего, будет называть меня этой кличкой.",
,,,,,,,,,,默认254,,,,那我该提醒她吗？还是干脆不要面对……就以“卖油郎”自称，等她想起我时再作自我介绍？,那我該提醒她嗎？還是乾脆不要面對……就以“賣油郎”自稱，等她想起我時再作自我介紹？,"Should I remind her? Or avoid bringing it up altogether... and just introduce myself as ""Oil Peddler"", waiting until she remembers me to make a proper introduction?",ならば、教えるべきだろうか？それとも、あえて言わず……「油売り」を自称し、彼女が思い出したら、改めて自己紹介しようか。,"Стоит ли мне тогда ей напомнить, кто я такой? Или же вовсе не выдавать себя... а просто представиться как ""торговец маслом"" и дождаться, пока она сама спросит моё имя?",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认255,,,,[……］,[……］,"""...""",「……」,"""...""",
,,,,,,,,,,默认256,,,,不行，再这般想下去，只会越发紧张，稍后反倒易失态。,不行，再這般想下去，只會越來越緊張，稍後反倒易失態。,"No, dwelling on this will only make me more nervous—I might embarrass myself later.",だめだ。こんなことばかり考えていてはもっと緊張して、後で失態を演じることになりかねない。,"Нет, чем больше я думаю об этом, тем мне тревожнее - так я рано или поздно вообще утрачу самообладание.",
,,,,,,,,,,默认257,,,,原本刚至此地时的那种轻松欣喜的心情，都因此而染上忐忑。,原本剛至此地時的那種輕鬆欣喜的心情，都因此而染上忐忑。,The carefree delight I felt upon arriving here has now soured into uneasiness.,ここに来たばかりの時の浮かれた嬉しい気持ちは、すっかり不安に取って代わってしまった。,"Беззаботное удовольствие, которое я испытывал при прибытии сюда, теперь под гнётом этих мыслей превратилось в тревогу.",
,,,,,,,,,,默认258,,,,得想些别的。,得想些別的。,I should think of something else.,他のことを考えよう。,Надо подумать о чём-то другом.,
,,,,,,,,,,默认259,,,,想些别的……,想些別的……,Think of something else...,他のことを……,"Думай, думай, думай...",
,,,,,,,,,,默认260,,,,我要如寻常客人般……悠然自得……去品评、去思考……,我要去尋常客人般……悠然自得……去品評、去思考……,"I should go like any other guest... relaxed and unhurried... to observe, to ponder...",普通の客のように……どんと構えて……見定め、考えるんだ……,"Мне стоит вести себя как и остальные гости - спокойно, никуда не спеша... наблюдать и размышлять...",
,,,,,,,,,,默认261,,,,嗯……,嗯……,Hmm...,うむ……,Хм-м...,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认262,,,,方才无论在四艺堂还是诗文堂，我已见遍此地的许多客人。,方才無論在四藝堂還是詩文堂，我已見遍此地的許多客人。,"Earlier, whether in the Hall of Four Arts or the Hall of Poetry and Prose, I saw plenty of the guests here.",先ほどの四芸堂にしろ詩文堂にしろ、多くの客を見てきた。,"Ранее в ""Зале четырёх искусств"" и ""Зале поэзии и прозы"" мне довелось во всех подробностях увидеть множество местных посетителей.",
,,,,,,,,,,默认263,,,,细想来，有些人虽酸腐傲慢，却也比柳巷之客好上许多。,細想來，有些人雖酸腐傲慢，卻也比柳巷之客好上許多。,"Looking back, some were stuffy and arrogant, but still far better than Willow Lane’s clientele.",よく考えれば、知ったかぶりの鼻持ちならない客もいるにはいるが、それでも柳巷の客よりはうんといい。,"Если так подумать - конечно, среди них попадались высокомерные и занудные гости, но и они явно были куда лучше, чем на ""Ивовом переулке"".",
,,,,,,,,,,默认264,,,,林翩翩曾向我讲述许多柳巷的无礼客人。,林翩翩曾向我講述許多柳巷的無禮客人。,Lin Pianpian once regaled me with tales of Willow Lane’s boorish patrons.,柳巷には無礼な客が多いと<ruby=りんへんへん>林翩翩</ruby>が言っていた。,Линь Пяньпянь рассказывала мне о тамошних бессовестных клиентах.,
,,,,,,,,,,默认265,,,,有闭门抢钱的、有殴打姑娘的、有使假银两的……,有閉門搶錢的、有毆打姑娘的、有使假銀兩的……,"Some lock their doors to extort money, some beat the girls, some use counterfeit silver...",閉じ込めて金を奪う、娘を殴る者、贋金を使う者……,"Кто-то запирал девушек, чтобы ограбить их, кто-то просто избивал, кто-то расплачивался фальшивым серебром...",
,,,,,,,,,,默认266,,,,有事后劝人从良的、有身染性病的、甚至有杀人的……,有事後勸人從良的、有身染性病的、甚至有殺人的……,"Some persuade them to turn good afterward, some carry venereal diseases, and some even commit murder...",事が済めば足抜けを諭す者、性病を持つ者、さらには人殺し……,"Кто-то, удовлетворив собственную похоть, начинал ханжески увещевать их, кто-то заражал всяческими хворями, а некоторые даже убивали...",
,,,,,,,,,,默认267,,,,相较之下，泠音阁客人的品性可谓天壤之别。,相較之下，泠音閣客人的品性可謂天壤之別。,"In comparison, <ruby=泠音>Lingyin</ruby> Pavilion's clientele is as different from theirs as heaven from earth.",それらと比べれば、泠音閣の客の質には天と地ほどの差がある。,"С клиентами ""Мелодичного павильона"" они были словно земля и небо.",
,,,,,,,,,,默认268,,,,正因如此，阁中姑娘方能养出那般“未经世事”“淡雅出尘”的“闺秀”气质吧。,正因如此，閣中姑娘方能養出那般“未經世事”、“淡雅出塵”的“閨秀”氣質吧。,"This is precisely why the girls here cultivate that ""unworldly, elegantly detached, boudoir lady"" demeanor.",だからこそ、この店の娘は「世間知らず」で、「格調高く」「箱入り娘」な気質を育むことができたのだろう。,"Именно благодаря этому местные девушки и могут взращивать в себе дух ""образованных дев"", ""свободных от мирских дел и трудностей"".",
,,,,,,,,,,默认269,,,,柳巷姑娘可谓“入世”至极，此处姑娘则“出世”至极。,柳巷姑娘可謂“入世”至極，此處姑娘則“出世”至極。,"Willow Lane girls epitomize ""worldliness"", while the girls here embody ""otherworldliness"".",柳巷の娘が「世俗」の極みなら、ここの娘は「超俗」の極みと言える。,"На Ивовом переулке девушки до крайности ""мирские"", тогда как здешние - до крайности ""не от мира сего"".",
,,,,,,,,,,默认270,,,,不同的客人造就不同的女子，不同的女子又吸引不同的客人。,不同的客人造就不同的女子，不同的女子又吸引不同的客人。,"Different patrons shape different women, and different women attract different patrons.",客によって仕上がる女も異なり、女によって惹かれる客も異なる。,"Разные гости формируют разных девушек, а разные девушки, в свою очередь, привлекают разных гостей.",
,,,,,,,,,,默认271,,,,不……也不能如此绝对。,不……也不能如此絕對。,No... it can't be that absolute.,いや……必ずそうであるとは言い切れないが。,Нет... всё не может быть настолько однозначно.,
,,,,,,,,,,默认272,,,,泠音阁的客人，未必全然守礼。,泠音閣的客人，未必全然守禮。,Not all patrons of <ruby=泠音>Lingyin</ruby> Pavilion strictly observe propriety.,泠音閣の客が必ずしも礼を尽くすとは限らない。,"Вовсе не обязательно, что все гости ""Мелодичного павильона"" ведут себя прилично.",
,,,,,,,,,,默认273,,,,名门望族出身，或许更易出贪图享乐、穷奢极欲之徒。,名門望族出身，或許更易出貪圖享樂、窮奢極欲之徒。,Those born into noble families may be more prone to indulgence and extravagance.,名門名家の出であるがゆえに、むしろ享楽に耽りやすく、贅に溺れるかもしれない。,Рождённые с серебряной ложкой во рту порой даже больше склонны к распущенности и расточительности.,
