#SHEET_NAME,番外
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,FadeIn,black,,wipe_up,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认645,,,,七日后，我日夜兼程，终于赶到了扬州。,七日後，我日夜兼程，終於趕到了揚州。,"After seven days of relentless travel, I finally reached Yangzhou.",七日後。昼夜を問わず駆け、ようやく揚州に着いた。,"Семь дней я скакал и днями, и ночами - и наконец добрался до Янчжоу.",
,,,,,,,,,,默认646,,,,赶到扬州时，扬州已被重兵围困。,趕到揚州時，揚州已被重兵圍困。,"Upon my arrival, Yangzhou was already under heavy siege.",俺が着いた時には、既に揚州は大群に包囲されていた。,К моему прибытию город уже оказался осаждён многочисленным войском.,
,,,,,,,,,,默认647,,,,令我震惊的是，围城的并非是闯军，竟然是那原本在关外的清军。,令我震驚的是，圍城的並非是闖軍，竟然是那原本在關外的清軍。,"To my astonishment, the besiegers were not the Dashing Army but the Qing Army, who had once been confined beyond the frontier.",驚いたことに、町を包囲しているのは闖軍ではなく、関外にいたはずの清軍だった。,"К моему большому удивлению, осаду вели не Войска, Идущие Напролом -это оказалась армия Цин, некогда и вовсе находившаяся за пределами Великой стены.",
,,,,,,,,,,默认648,,,,先前我曾听到的诸多消息，很多人都说清军正在追击南窜的闯军。,先前我曾聽到的諸多消息，很多人都說清軍正在追擊南竄的闖軍。,"Earlier, I had heard countless reports claiming the Qing Army was chasing the Dashing Army southward.",以前に聞いていたほとんどの情報では、清軍が南下する闖軍を追撃しているという話だった。,"Прежде я слышал много слухов, гласивших, что цинская армия преследует бегущие на Юг Войска, Идущие Напролом.",
,,,,,,,,,,默认649,,,,那么按常理来说，闯军当先于清军抵达江南。,那麼按常理來說，闖軍當先於清軍抵達江南。,"By all reason, the Dashing Army should have reached Jiangnan before the Qing forces.",ということは、普通ならば闖軍が清軍よりも先に江南にいなければおかしい。,"Так что, по логике вещей, последние должны были прибыть в южные земли раньше.",
,,,,,,,,,,默认650,,,,可如今围城的却是清军。,可如今圍城的卻是清軍。,"Yet now, it was the Qing Army laying siege to the city.",なのに今この町を包囲しているのは清軍だ。,Но сейчас город осаждают именно цинские войска.,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认651,,,,这些鞑子真有那么强大？竟能在对付闯军时分兵来打扬州？,這些韃子真有那麼強大？竟能在對付闖軍時分兵來打揚州？,Are these Tatars truly so mighty? To split their forces against the Dashing Army and still strike at Yangzhou?,韃子ってのはそんなに強いのか？闖軍に対抗しながら、揚州に兵を送れるほどの余裕があるのか？,"Неужели эти варвары настолько сильны, что могут позволить себе, не прекращая сражений с Войском, Идущим Напролом, ещё и выделить войска на захват Янчжоу?",
,,,,,,,,,,默认652,,,,残明援军又在何处？他们竟能坐视清军合围扬州？,殘明援軍又在何處？他們竟能坐視清軍合圍揚州？,Where are the remnants of the Ming reinforcements? How could they stand by as the Qing Army encircles Yangzhou?,明の残党の援軍はどうした？清軍が揚州を包囲しているのを指をくわえて見ているだけか？,"А где подкрепления от остатков войск Мин? Они что, просто сидят и смотрят на то, как цинские войска берут Янчжоу в осаду?",
,,,,,,,,,,默认653,,,,啧……当今的残明的皇帝，听说是那洛阳豚妖的儿子。,嘖……當今的殘明的皇帝，聽說是那洛陽豚妖的兒子。,Tsk... The current emperor of the crumbling Ming is said to be the son of that Swine Demon from Luoyang.,ちっ……今の残明の皇帝は、あの洛陽の豚妖の息子だという話だ。,"Хм... Нынешний император того, что осталось от Мин, по слухам - сын того Свинорылого Демона из Лояна.",
,,,,,,,,,,默认654,,,,我随着闯王兵至洛阳时，他便抛下百姓逃了。,我隨著闖王兵至洛陽時，他便拋下百姓逃了。,"When I marched with Dashing King Li's army to Luoyang, he abandoned the people and fled.",闖王と共に洛陽に着いた時、あいつは民を見捨てて逃げ出した。,"Когда мы вместе с Королём, Идущим Напролом, брали Лоян, он смылся, бросил своих подданных.",
,,,,,,,,,,默认655,,,,那么，如今他坐视扬州陷落，倒也不足为奇。,那麼，如今他坐視揚州陷落，倒也不足為奇。,"So now, his indifference to Yangzhou's fall comes as no surprise.",だとすれば、揚州が陥落していくのを黙って見ていても不思議ではない。,"Так что то, что он сейчас бездействует перед лицом падения Янчжоу, - вовсе не удивительно.",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认656,,,,……,……,...,……,...,
,,,,,,,,,,默认657,,,,我在扬州城的周围等待，久久找不到入城的方法，也不知要怎么救扬州城中的人。,我在揚州城的周圍等待，久久找不到入城的方法，也不知要怎麼救揚州城中的人。,"I waited outside Yangzhou, finding neither a way into the city nor a means to save its people.",揚州の町の外で待ち続けたが、一向に中に入る方法が見つからず、どう揚州の町の人々を救ったものかと考えあぐねていた。,"Я ждал у подножия стен Янчжоу, долго не находя способа проникнуть в город и не зная, как спасти его жителей.",
,,,,,,,,,,默认658,,,,不出几日，两边炮声连续作响，扬州城的城墙被轰破了。,不出幾日，兩邊炮聲連續作響，揚州城的城牆被轟破了。,"Within days, cannonfire roared from both sides, and Yangzhou's walls crumbled.",それから数日もしないうちに、双方の砲声がどんどんと響き、揚州の城壁が吹っ飛んだ。,"Не прошло и нескольких дней, как с обеих сторон раздалась пушечная канонада, и крепостные стены Янчжоу были разрушены.",
,,,,,,,,,,默认659,,,,终于，我趁乱扮作随军仆役，混入城中。,終於，我趁亂扮作隨軍僕役，混入城中。,"At last, in the chaos, I disguised myself as a camp follower and slipped into the city.",それでようやく、混乱に乗じて従軍の僕役に扮し、町の中に入ることができた。,"Наконец, воспользовавшись суматохой, я прикинулся слугой из цинских войск и проник в город.",
,BgEvent,多铎登场,,,,,1,,,,,,,
,,,,,,,,,,默认660,,,,初入城第一日，清军竟未大肆屠戮，军纪俨然，反倒给了我一丝错觉，以为他们或与传闻不同。,初入城第一日，清軍竟未大肆屠戮，軍紀儼然，反倒給了我一絲錯覺，以為他們或與傳聞不同。,"On the first day entering the city, the Qing Army surprisingly avoided mass slaughter. Their strict discipline gave me a momentary illusion they might differ from the rumors.",町に入って一日目。意外にも清軍は大虐殺を始めず、軍規もしっかりしていた。むしろそのせいで、こいつらは噂と違う連中ではないかと錯覚するほどだった。,"В первый день после взятия города цинские войска, к моему удивлению, не стали устраивать массовых расправ, а соблюдали строгую военную дисциплину - на мгновение это даже заставило меня поверить, что они, возможно, не так страшны, как их малюют.",
,,,,,,,,,,默认661,,,,他们未滥杀平民，甚至未如闯军般拷掠富户，只是有条不紊地在东城区逐户“征饷”。,他們未濫殺平民，甚至未如闖軍般拷掠富戶，只是有條不紊地在東城區逐戶“征餉”。,"They spared civilians and refrained from plundering the wealthy like the Dashing Army, instead systematically ""requisitioning supplies"" house by house in the East District.",平民をみだりに殺すこともなければ、闖軍のように金持ちを拷問することもない。ただただ行儀よく東城区の民家の戸を叩いて「徴税」しているだけだった。,"Они не истребляли мирных жителей и даже не грабили богатых домовладельцев, как это делали Войска, Идущие Напролом, а просто методично ходили по домам в восточной части города, ""взимая подати"".",
,,,,,,,,,,默认662,,,,我躲在城内的一处观望，几乎开始怀疑自己是否有来的必要。,我躲在城內的一處觀望，幾乎開始懷疑自己是否有來的必要。,"I watched from hiding within the city, nearly doubting whether my journey had been necessary.",町の一角に身を隠してその様子を見ながら、ここに来る必要があったのかと疑問に思ってしまった。,"Найдя себе укромное место и наблюдая за происходящим, я уже почти было начал сомневаться, была ли у меня вообще такая уж необходимость приезжать сюда.",
,BgEvent,押送方知宥,,,,,1,,,,,,,
,,,,,,,,,,默认663,,,,然而，第二日，这些清军便原形毕露了。,然而，第二日，這些清軍便原形畢漏了。,"Yet by the second day, these Qing troops showed their true colors.",しかし二日目、清軍の化けの皮が剥がれた。,Но к следующему дню солдаты Цин показали своё истинное лицо.,
,,,,,,,,,,默认664,,,,随着搜刮的继续，百姓手里的银两越来越少，后入城的清军也越来越贪婪残暴。,隨著搜刮的繼續，百姓手裡的銀兩越來越少，後入城的清軍也越來越貪婪殘暴。,"As the looting progressed, the people's silver taels diminished, while later-arriving Qing troops grew ever more rapacious and cruel.",かつあげが続くにつれ、住民の手持ちの金も次第に減っていく。後から町に入ってきた清軍の連中もますます貪欲に、残酷になっていた。,"По мере того как поборы продолжались, у людей оставалось всё меньше серебра, а входящие в город солдаты становились всё более жадными и жестокими.",
,,,,,,,,,,默认665,,,,他们开始殴打百姓，强奸妇女，甚至是挥下屠刀。,他們開始毆打百姓，強姦婦女，甚至是揮下屠刀。,"They began beating commoners, raping women, and even brandishing their butcher's blades.",連中は住民を殴り、女を犯し、さらには剣で斬って捨てる暴挙を始めた。,"Они начали избивать простых людей, насиловать женщин, а потом и вовсе пустили в ход оружие.",
,,,,,,,,,,默认666,,,,第二日白昼，我救下了东城区一户人家中的一人，晚上又救下一人，使他们免于屠戮。,第二日白晝，我救下了東城區一戶人家中的一人，晚上又救下一人，使他們免於屠戮。,"On the second day, I saved one person from a household in the East District by day and another by night, sparing them from slaughter.",二日目の昼、東城区のとある家族の一人を救い、夜にまた一人を救い、連中の虐殺から逃れさせた。,"За дневное время я успел уберечь от резни одного человека из семьи в Восточном квартале, а вечером спас ещё одного.",
,BgEvent,堆尸城墙夜,,,,,1,,,,,,,
,,,,,,,,,,默认667,,,,第三日，清兵的屠戮开始变得不加掩饰地疯狂。,第三日，清兵的屠戮開始變得不加掩飾地瘋狂。,"By the third day, the Qing soldiers' slaughter had descended into open frenzy.",三日目。清の連中の虐殺はいよいよ隠すことなく狂気じみたものになっていた。,"На третий день резня, устраиваемая цинскими войсками, стала неприкрыто безумной.",
,,,,,,,,,,默认668,,,,他们四处找人、杀人。不论男女老幼，甚至连婴儿都被他们挑到了枪尖上。,他們四處找人、殺人、他們殺人不論男女老幼，甚至連嬰兒都被他們挑到了槍尖上。,"They hunted people down indiscriminately—men, women, the elderly, even infants skewered on their spearpoints.",奴らは所構わず人を見つけ出しては、老若男女を問わず殺していった。赤子すら槍で突き上げた。,"Они рыскали повсюду в поисках людей и убивали их, не делая различия между мужчинами, женщинами, стариками и детьми - даже младенцев они насаживали на острия своих копий.",
,,,,,,,,,,默认669,,,,我压抑住愤怒，冷静地在城里低调穿行，救下了两人。,我壓抑住憤怒，冷靜地在城裡低調穿行，救下了兩人。,"Clenching back fury, I moved with cold discretion through the city and rescued two souls.",俺は怒りを抑えつつ、目立たないよう冷静に町の中を移動し、二人救った。,"Сдерживая ярость, кипевшую внутри, я хладнокровно и незаметно пробирался по городу. Мне удалось спасти ещё двух человек.",
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,天空夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,,,,,,,,,,默认670,,,,这天夜里，我原本听到几声惨叫声，打算去一个有着竹林的庭院救人。,這天夜裡，我原本聽到幾聲慘叫聲，打算去一個有著竹林的庭院救人。,"That night, drawn by distant screams, I sought to save those in a bamboo-circled courtyard.",この日の晩。いくつかの悲鳴が聞こえたため、竹林のある庭園まで助けに向かった。,"В ту ночь я направился на крики, исходившие со двора у бамбуковой рощи, чтобы спасти там людей.",
,,,,,,,,,,默认671,,,,可我终究还是来晚了一步。,但我終究還是來晚了一步。,"But in the end, I arrived too late.",しかし一足遅かった。,Но я всё-таки опоздал.,
,FadeOut,black,,wipe_down,,,1,,,,,,,,,,,
,Bg,兰死,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_up,,,1,,,,,,,,,,,
,,,,,,,,,,默认672,,,,那个有着竹林的庭院……那里的几名女子都被那些畜生兵杀了，有一位气质非凡的女子为了不被玷污而自杀了。,那個有著竹林的庭院……那裡的幾名女子都被那些畜生兵殺了，有一位氣質非凡的女子為了不被玷汙而自殺了。,That courtyard with the bamboo grove... The women there were all slaughtered by those beastly soldiers. One lady of extraordinary bearing took her own life rather than be defiled.,竹林のある庭園……そこにいた女たちは皆、畜生兵どもに殺された後だった。気位の高い女が一人、己が汚されぬよう自ら命を断っていた。,"На том дворе... несколько женщин было убито тем зверьём, а одна, наиболее выделявшая среди прочих, покончила с собой, чтобы не быть обесчещенной.",
,,,,,,,,,,默认673,,,,而不敢自杀的一位丫鬟，则是在被一人玷污的同时，被另一人杀害了。,而不敢自殺的一位丫鬟，則是在被一人玷汙的同時，被另一人殺害了。,"A maidservant who lacked the courage to end her life was violated by one man, then slain by another.",しかし自殺する勇気のなかった下女は、一人に犯され、もう一人に殺された。,"Одна служанка, не нашедшая в себе сил для самоубийства, была обесчещена одним из солдат и убита другим.",
,,,,,,,,,,默认674,,,,我到的时候，这两名女子都刚好被杀，已是无法挽救。,我到的時候，這兩名女子都剛好被殺，已是無法挽救。,"When I arrived, both women had just been killed—beyond salvation.",俺が到着した時、ちょうどその二人の女が殺されたばかりのところで、すでに手遅れだった。,"Когда я добрался дотуда, обе эти женщины были только что убиты, и спасти их было уже невозможно.",
,Bg,碧竹坊夜残破,,,,,1,,,,,,,
,,方知宥出场,,,,,0.6,,,,,,,
,,,,,,,,,,默认676,,,,而这时，竹林间忽然出现了一位书生的身影。,而這時，竹林間忽然出現了一位書生的身影。,"Just then, a scholar's figure suddenly emerged from the bamboo grove.",しかしその時、不意に一人の書生が竹林から現れた。,Но в этот момент в бамбуковом лесу внезапно возникла фигура конфуцианского учёного.,
,,,,,,,,,,默认677,,,,这书生令我看着有些眼熟，一时却想不起在何处见过。,這書生令我看著有些眼熟，一時卻想不起在何處見過。,"The scholar seemed vaguely familiar, though I couldn't place where I'd seen him before.",見覚えのある顔だったが、どこで見たのかすぐには思い出せなかった。,"Этот учёный показался мне слегка знакомым, но я не мог припомнить, где же я видел его лицо.",
,,,,,,,,,,默认678,,,,我看他勇敢地面对那些畜生，便为自己的躲藏感到惭愧。,我看他勇敢地面對那些畜生，便為自己的躲藏感到慚愧。,"Watching him stand fearless before those brutes, I grew ashamed of my own cowardice.",書生が勇敢にも畜生どもに立ち向かうのを見て、こそこそ隠れている自分が恥ずかしくなった。,"При виде того, как он отважился противостоять этому зверью, мне стало стыдно продолжать прятаться.",
,,,,,,,,,,默认679,,,,罢了，何须等待最佳时机？以一敌三便以一敌三。,罷了，何須等待最佳時機？以一敵三便以一敵三。,"Enough! Why wait for the perfect moment? If it's one against three, then one against three it shall be.",もういい。絶好の機会なんざ待ってどうする。一対三だろうがかかってこい。,"К чёрту - на кой вообще выжидать наилучшего момента? Один против троих - значит, один против троих.",
,CharacterOff,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,
,BgEvent,良杀,,,,,1,,,,,,,
,Tween,BG,ScaleTo,x=0.55 y=0.55 time=0,,,,,,,,,,
,,,,,,,,,,默认680,,,,拼了！,拼了！,To hell with caution!,やってやるとも！,Пора рискнуть!,
,,,,,,,,,,默认681,,,,想到这里，我把握住一个还算好的机会。,想到這裡，我把握住一個還算好的機會。,"With this resolve, I seized what seemed a passable opportunity.",そう考えた時、好機が舞い降りた。,"Когда я настроился ринуться в бой, мне как раз представилась достаточно удачная возможность.",
,,,,,,,,,,默认682,,,,我从竹林暗处猛然杀出，救下了那位书生。,我從竹林暗處猛然殺出，救下了那位書生。,I sprang from the bamboo shadows and rescued the scholar.,俺は竹林の影から飛び出し、その書生を救ってやった。,Я резко налетел на врагов из темноты бамбуковой рощи и спас того учёного.,
,,,,,,,,,,默认683,,,,……,……,...,……,...,
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,碧竹坊夜残破,,,,,0.5,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,方知宥出场,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认684,,,,书生名叫“方知宥”，是个挺特别的年轻人。,書生名叫“方知宥”，是個挺特別的年輕人。,"The scholar introduced himself as ""Fang Zhiyou""—a most peculiar young man.",書生の名は「方知宥」、なかなか変わった若者だった。,"Того учёного звали ""Фан Чжию"", и он оказался довольно необычным молодым человеком.",
,,,,,,,,,,默认685,,,,他患了奇怪的疯病，但脑袋还算灵光。,他患了奇怪的瘋病，但腦袋還算靈光。,"Though afflicted by a strange madness, his mind remained remarkably keen.",奇怪な心の病に侵されてはいるが、なかなか頭が切れる。,"Он страдал странной душевной болезнью, но голова при этом у него работала достаточно неплохо.",
,,,,,,,,,,默认686,,,,他不知是从哪听到的消息，知道清军中有位善人，在扬州城里建了一处避难之地。,他不知是從哪聽到的消息，知道清軍中有位善人，在揚州城裡建了一處避難之地。,"Somehow, he had heard of a benevolent man among the Qing Army who had established a sanctuary within Yangzhou.",どこで聞いたのか、清軍の中に善人がいて、揚州に避難所を設けているということを知っていた。,"Непонятно откуда он услышал, что в рядах цинской армии есть один добросердечный человек, который устроил в городе Янчжоу приют для беженцев.",
,,,,,,,,,,默认687,,,,于是，我便和他一起去寻找那位善人，希望从那里打探一些红儿翠儿的消息。,於是，我便和他一起去尋找那位善人，希望從那裡打探一些紅兒翠兒的消息。,"Thus, I joined him in seeking this kind soul, hoping to uncover news of Hong'er and Cui'er.",そのため、俺は彼と一緒にその善人を訪ねて行くことにした。あわよくば紅児と翠児についての話も聞ければいいのだが。,"Так что я отправился вместе с ним на поиски этого доброго человека, надеясь раздобыть там какие-нибудь вести о Хун'эр и Цуй'эр.",
,,,,,,,,,,默认688,,,,……,……,...,……,...,
,FadeOut,black,,,,,1,,,,,,,,,,,
,CharacterOff,,,,,,,,,,,,,
,Bg,青楼中庭破败昼,,,,,,,,,,,,
,,大琼华,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认689,,,,没想到。,沒想到。,Never expected this.,なんてこった。,Чего я не ожидал.,
,,,,,,,,,,默认690,,,,那位善人竟然是琼华。,那位善人竟然是瓊華。,That kind soul was none other than Qionghua.,その善人とやらは、まさかの瓊華だった。,"Так это того, что этим человеком окажется Цюнхуа.",
,,,,,,,,,,默认691,,,,重逢的刹那，我惊愕难言。,重逢的剎那，我驚愕難言。,"At the moment of reunion, I stood frozen in shock, unable to speak.",再会の瞬間、驚きで言葉が出なかった。,"В момент нашей встречи я был потрясён так, что не мог толком найти слов.",
,,,,,,,,,,默认692,,,,我原以为与琼华此生都不会相见了，却不想造化弄人，我们竟在这危城绝地重逢。,我原以為與瓊華此生都不會相見了，卻不想造化弄人，我們竟在這危城絕地再度重逢。,"I had believed I would never see Qionghua again in this life, yet fate conspired to reunite us in this desperate, besieged city.",瓊華とはこの世で二度と会えないと思っていたのに、運命のいたずらというものは恐ろしい。この地獄のような町で再び会うことになるとは。,"Я в своё время думал, что больше никогда в этой жизни уже её не увижу, но судьба распорядилась иначе: наше повторное воссоединение случилось в этом обречённом городе.",
,,,,,,,,,,默认693,,,,我们分属不同的势力，却同样是救人的一方。,我們分屬不同的勢力，卻同樣是救人的一方。,"Though we served opposing forces, we shared the same purpose: to save lives.",俺たちがいる勢力は異なるが、人を救うという意味では同じだった。,"Мы принадлежали к разным силам, но в то же время оба были на одной стороне - тех, кто спасает людей.",
,,,,,,,,,,默认694,,,,我们来不及叙旧，很快，我从琼华那里得知了红儿和翠儿的消息，便带着方知宥再次出门，打算把那俩姐妹救过来。,我們來不及敘舊，很快，我從瓊華那裡得知了紅兒和翠兒的消息，便帶著方知宥再次出門，打算把那兩個姐妹救過來。,"There was no time for reminiscence. Soon, Qionghua revealed Hong'er and Cui'er's whereabouts. With Fang Zhiyou at my side, I set out again, resolved to rescue the two sisters.",昔話に花を咲かせる間もなく、すぐに瓊華から紅児と翠児のことを聞き出すと、二人を救い出すため、方知宥を連れて再び外に出た。,"У нас не оказалось времени на то, чтобы предаваться воспоминаниям. Вскоре я узнал от Цюнхуа новости о Хун'эр и Цуй'эр - и мы с Фан Чжию снова отправились обратно в город, намереваясь спасти обеих сестёр.",
,,,,,,,,,,默认695,,,,……,……,...,……,...,
,FadeOut,black,,,,,1,,,,,,,,,,,
,CharacterOff,,,,,,,,,,,,,
,Bg,茶舍忆昼,,,,,,,,,,,,
,,红儿,担忧,左,,,,,,,,,,
,,翠儿,着急,两人右,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认696,,,,我们在城内历经艰险，终于将红儿和翠儿带回了琼华的避难之地。,我們在城內歷經艱險，終於將紅兒和翠兒帶回了瓊華的避難之地。,"After enduring countless dangers within the city walls, we finally brought Hong'er and Cui'er back to Qionghua's sanctuary.",俺たちは数々の危険を乗り越え、ついに紅児と翠児を瓊華の避難所まで連れ戻すことに成功した。,"Преодолев множество опасностей в городе, мы с Хун'эр и Цуй'эр наконец вернулись в убежище Цюнхуа.",
,,,,,,,,,,默认697,,,,可是，方知宥没有跟我们回来。,可是，方知宥沒有跟我們回來。,"Yet, Fang Zhiyou did not return with us.",しかし方知宥は一緒に帰ってこなかった。,Однако Фан Чжию не вернулся вместе с нами.,
,,,,,,,,,,默认698,,,,我……我也不知他到底怎么想的，竟然为了给我们创造逃跑的机会，独自面对鞑子兵，以致生死未卜。,我……我也不知他到底怎麼想的，竟然為了給我們創造逃跑的機會，獨自面對韃子兵，以致生死未卜。,"I... I don't know what possessed him to face the Tatars alone, buying us time to escape, leaving his fate unknown.",一体……あいつは何を考えてるんだ。俺たちが逃げ出す隙を作るために、たった一人で畜生兵に立ち向かっていき、その後生きているのか死んでいるのかもわからない。,"Я... я сам не знаю, чем он думал - ради того, чтобы помочь нам пробежать дальше, он привлёк к себе внимание варварских солдат, и дальнейшая его судьба оказалась неизвестной.",
,,,,,,,,,,默认699,,,,知宥啊……知宥！,知宥啊……知宥！,Zhiyou... Zhiyou!,ちくしょう、知宥……知宥！,"Эх, Чжию, Чжию!",
,,,,,,,,,,默认700,,,,你这又是何苦！,你這又是何苦！,Why must you suffer so!,どうしてそんなばかな真似を！,На кой чёрт ты решил такое устроить?!,
,,,,,,,,,,默认701,,,,……,……,...,……,...,
,FadeOut,black,,,,,1,,,,,,,,,,,
,CharacterOff,,,,,,,,,,,,,
,Bg,四艺堂小间冷清,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认702,,,,扬州城破第五日，鞑子王爷终于下令封刀了。,揚州城破第五日，韃子王爺終於下令封刀了。,"On the fifth day after Yangzhou fell, the Tatar prince finally ordered the blades sheathed.",揚州が落ちてから五日目。韃子の王がようやく虐殺の中止を命じた。,"На пятый день взятия Янчжоу князь варваров, наконец, отдал приказ о ""вложении меча в ножны"".",
,,,,,,,,,,默认703,,,,封刀炮响三声，诸多刽子手收兵回营，城内屠戮渐渐平息。,封刀炮響三聲，諸多劊子手收兵回營，城內屠戮漸漸平息。,"Three cannon shots signaled the ceasefire, and the butchers withdrew to their camps as the slaughter within the city gradually subsided.",封刀令の砲が三度鳴り、処刑人たちが引き上げ、町の虐殺も徐々に収まっていった。,"После троекратного пушечного залпа, известившего об этом приказе, большая часть палачей вернулась к себе в лагерь, и кровавая бойня в городе постепенно утихла.",
,,方知宥出场,,,,,0.5,,,,,,,
,,,,,,,,,,默认704,,,,令我惊讶而感到喜悦的是，方知宥竟然安然无恙地回来了。,令我驚訝而感到喜悅的是，方知宥竟然安然無恙地回來了。,"To my astonishment and joy, Fang Zhiyou returned unscathed after all.",驚くと同時に喜ばしいことに、方知宥が五体満足で帰ってきた。,"К моему удивлению и радости, Фан Чжию удалось выжить.",
,,,,,,,,,,默认705,,,,他稍微受了点小伤，但是没什么大碍，活着再见到了我。,他稍微受了點小傷，但是沒什麼大礙，活著再見到了我。,"He bore slight wounds, but they were trifling—he had survived to meet me again.",多少の傷は負っているが、大したものではない。とにかく生きて再会できた。,"Он был слегка ранен, но его жизни ничего не угрожало - ему удалось добраться к нам живым.",
,,,,,,,,,,默认706,,,,我由衷地为他欣喜。,我由衷地為他欣喜。,My heart swelled with genuine gladness for him.,こいつの帰還を心より喜んだ。,Я был искренне рад его возвращению.,
,,,,,,,,,,默认707,,,,……,……,...,……,...,
,CharacterOff,,,,,,0.5,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Bg,泠音阁南面正门城破阴,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认708,,,,此后又过一日，城内虽然还未完全安定，但秩序却逐渐恢复了。,此後又過一日，城內雖然還未完全安定，但秩序卻逐漸恢復了。,"Another day passed; though the city had not yet fully calmed, order slowly returned.",その後さらに一日経ち、未だに町の様子は安定していないが、秩序が徐々に回復していった。,"Прошёл ещё один день, и хотя полного спокойствия в городе ещё не воцарилось, порядок всё же постепенно восстанавливался.",
,,,,,,,,,,默认709,,,,确保翠儿与红儿无恙后，我打算离开了。,確保翠兒與紅兒無恙後，我打算離開了。,"Having confirmed Cui'er and Hong'er were unharmed, I prepared to depart.",紅児と翠児の無事を確保できたことだし、そろそろ帰ろうと思う。,"Теперь, удостоверившись, что с Цуй'эр и Хун'эр всё в порядке, я решил отправиться в обратный путь.",
,,方知宥出场,,两人右,,,0.5,,,,,,,
,,大琼华,,左,,,0.5,,,,,,,
,,,,,,,,,,默认710,,,,我告别了琼华，也告别了那位叫方知宥的书生。,我告別了瓊華，也告別了那位叫方知宥的書生。,I took my leave of Qionghua and of that scholar called Fang Zhiyou.,瓊華に別れを告げ、例の書生・方知宥にも別れの挨拶をした。,"Я попрощался с Цюнхуа, а также с учёным по имени Фан Чжию.",
,,,,,,,,,,默认711,,,,他因有未竟之事，要继续留在城里，面对属于他的某个结果。,他因有未竟之事，要繼續留在城裡，面對屬於他的某個結果。,"With unfinished matters binding him, he remained in the city to confront the fate that awaited him.",彼はまだやり残したことがあるから町に残って結末を見届けるそうだ。,"У того всё ещё оставались незавершённые дела, и он решил остаться в городе, в ожидании того исхода, который ему был предначертан.",
,,,,,,,,,,默认712,,,,于是，我独自离开了扬州城，策马前往杭州，去找满穗。,於是，我獨自離開了揚州城，策馬前往杭州，去找滿穗。,"Thus, I departed Yangzhou alone, spurring my steed toward Hangzhou in search of Man Sui.",そんなこんなで俺はひとり揚州の町を去り、馬を駆って杭州にいる満穂のところへ急いだ。,"Так что я покинул Янчжоу в одиночестве. Сев на лошадь, я направился в сторону Ханчжоу к Маньсуй.",
,,,,,,,,,,默认713,,,,……,……,...,……,...,
,CharacterOff,,,,,,0.5,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Bg,郊外晴,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认714,,,,离开扬州后，我被一些明军残兵所截住。,離開揚州後，我被一些明軍殘兵所截住。,"After leaving Yangzhou, I was intercepted by remnants of the Ming Army.",揚州を去ってから、俺は明軍の残党に道を阻まれた。,По пути из Ханчжоу я столкнулся с остатками минского войска.,
,,黑脸将军,,,,,0.5,,,,,,,
