#SHEET_NAME,忆-第十一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认466,,,,她思索了一下，微笑着对我说道。,她思索了一下，微笑著對我說道。,"After a moment's thought, she said to me with a smile.",少し考えると、彼女は微笑んでそう言った。,"Подумав, сказала она с улыбкой."
,,,,,,,,,,默认467,,,,同时，她又不自觉地喝了托盘里的最后一盏茶。,同時，她又不自覺地喝了托盤裡的最後一盞茶。,"Meanwhile, she absentmindedly drank the last cup of tea from the tray.",そして、いつの間にか盆の最後の一杯の茶も飲んでいた。,"Тем временем она, сама того не заметив, допила последнюю чашку чая с подноса."
,,,,,,,,,,默认468,,,,看来，她是真的没把我视作客人，竟然偷偷喝了我的两盏茶。,看來，她是真的沒把我視作客人，竟然偷偷喝了我的兩盞茶。,"Apparently, she didn't consider me a guest at all - she actually drank both of my cups of tea without hesitation.",どうやら彼女は本当に私のことを客として見ていないらしい。気付かぬ間に私の茶を二杯も飲んでしまった。,"Похоже, она и правда не считала меня за клиента - раз потихоньку выпила обе мои чашки чая."
,,林翩翩花街,开心,,,,,,,默认469,,林翩翩/24_林翩翩_069,,[啊……知宥，明日你有事要做吗？],[啊……知宥，明日你有事要做嗎？],"""Ah... Zhiyou, do you have plans tomorrow?""",「あ……知宥、明日はなにか用事ある？」,"""Чжию, а что ты завтра делаешь?"""
,,,,,,,,,,默认470,,,,当我的目光落向她手中的茶杯时，她忽然又问了我一句话。,當我的目光落向她手中的茶杯時，她忽然又問了我一句話。,"When my eyes landed on the teacup in her hand, she suddenly asked me another question.",彼女の手中にある茶杯を眺めていると、ふとまた話題を変えてきた。,"Когда я взглянул на чашку в её руках, она внезапно спросила меня."
,,方知宥,,,,,,,,默认471,,方知宥/24_方知宥_79,,[大概没事，怎么了？],[大概沒事，怎麼了？],"""Probably not—why?""",「特にないが……どうした？」,"""Ничего, а почему спрашиваешь?"""
,,,,,,,,,,默认472,,,,我除了写书之外，确实也无事可做。,我除了寫書之外，確實也無事可做。,"Other than writing, I really have nothing else to do.",本を書く以外、特にやることもない。,"Кроме книгописательства, делать мне больше нечего."
,,林翩翩花街,,,,,,,,默认473,,林翩翩/24_林翩翩_070,,[嗯……我每月可歇两日，其中一个休息日正是明日……明日你若是不忙，不如我们去寻间茶馆，一起看看《荆轲刺秦王》？],[嗯……我每月可歇兩日，其中一個休息日正是明日……明日你若是不忙，不如我們去尋間茶館，一起看看《荊軻刺秦王》？],"""Hmm... I get two days off a month, and one of them is tomorrow... If you're free, why don’t we find a teahouse and watch ""Jing Ke’s Assassination Attempt on the King of Qin"" together?""",「そう……あたし、月に二日休めるんだけど、そのうちの一日が明日なの……もし暇だったら、一緒に茶館に行って『荊軻刺秦王』を見ない？」,"""Хм-м... У меня два выходных в месяц, и один из них завтра... Если тебе завтра делать нечего, может, сходим в чайную на представление?"""
,,,,,,,,,,默认474,,,,她抬起眼眸，有些期待地提议道，灯光将她的脸颊映得微红。,她抬起眼眸，有些期待地提議道，燈光將她的臉頰映地微紅。,"She looked up, her suggestion tinged with hope, the light painting her cheeks a soft pink.",上目づかいで少し期待するようにそう持ち掛けてくる。灯りが彼女の頬をわずかに赤く照らした。,"Подняв взгляд, с ожиданием в голосе предложила она, а свет придал её щекам лёгкий румянец."
,,方知宥,,,,,,,,默认475,,,,[……],[……],"""...""",「……」,"""..."""
,,林翩翩花街,期待,,,,,,,默认476,,林翩翩/24_林翩翩_071,,[若是忙便算了……],[若是忙便算了……],"""If you’re busy, forget it...""",「忙しいなら無理しないで……」,"""Но если ты занят, то ладно..."""
,,方知宥,,,,,,,,默认477,,方知宥/24_方知宥_80,,[不忙的，我们一起去吧。],[不忙的，我們一起去吧。],"""Not busy at all, let's go together.""",「いや、暇だよ。一緒に行こうか」,"""Нет, не занят. Пошли."""
,,,,,,,,,,默认478,,,,我微微一笑，她在我答应后，眼里霎时便溢满了喜色。,我微微一笑，她在我答應後，眼裡霎時便溢滿了喜色。,"I smiled slightly, and her eyes instantly brimmed with joy after I agreed.",私が微笑むと、彼女は私の返事を聞いて満面の笑みになった。,Я улыбнулся. Её глаза сразу же засияли от радости.
,,林翩翩花街,开心,,,,,,,默认479,,林翩翩/24_林翩翩_072,,[太好啦！那明日我们便在初遇的地方见？你记得是在何处吧？],[太好啦！那明日我們便在初遇的地方見？你記得是在何處吧？],"""That's great! Shall we meet tomorrow at the place where we first met? You remember where it is, right?""",「よかった！じゃあ初めて会った場所で待ち合わせはどう？場所は覚えてる？」,"""Отлично! Тогда встречаемся завтра там, где была наша первая встреча? Ты же помнишь, где это?"""
,,方知宥,,,,,,,,默认480,,方知宥/24_方知宥_81,,[记得。那便午时在那里见。],[記得。那便午時在那裡見。],"""I remember. Then let's meet there at noon.""",「もちろんだ。それじゃ、明日の午の刻にそこで会おう」,"""Помню. Завтра к страже <ruby=11:00-13:00>Лошади</ruby> тогда."""
,,林翩翩花街,,,,,,,,默认481,,林翩翩/24_林翩翩_073,,[好，一言为定！],[好，一言為定！],"""Alright, it's a deal!""",「うん、約束ね！」,"""Хорошо!"""
,,,,,,,,,,默认482,,,,她点了点头，我们便如此定下了明日之约。,她點了點頭，我們便如此定下了明日之約。,"She nodded, and so we settled on tomorrow's meeting.",彼女が大きく頷く。こうして明日会う約束をしたのだった。,"Она кивнула, и наш уговор о встрече на завтра был заключён."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认483,,,,……,……,...,……,...
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,花街,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认484,,,,此后，没过多久，门口那婆子摇铃铛的声音便响起了。,此後，沒過多久，門口那婆子搖鈴鐺的聲音便響起了。,"Not long after, the sound of the granny at the door ringing the bell began.",その後少しして、入口のおばばが揺らす鈴の音が響いた。,"Вскоре я услышал, как старуха звонит в колокольчик у двери."
,,,,,,,,,,默认485,,,,三柱香很快便过去了，时间比我想象的要快，简直像是婆婆故意偷了钟，少算了一炷香。,三柱香很快便過去了，時間比我想像的要快，簡直像是婆婆故意偷了鍾，少算了一炷香。,"Three sticks of incense burned quickly, faster than I'd imagined—as if Granny had stolen time from the clock and shorted us one stick.",あっという間に三炷香が経ってしまった。まるでおばばが一炷香減らしたかのように、すぐに時間が過ぎていった。,"Время горения трёх палочек благовоний прошло быстрее, чем я ожидал - было даже чувство, будто старуха нарочно помухлевала со временем и посчитала мне на горение одной палочки благовоний меньше."
,,,,,,,,,,默认486,,,,我并没有因此而生气，只是心里多了一些疑问，想要询问林翩翩。,我並沒有因此而生氣，只是心裡多了一些疑問，想要詢問林翩翩。,"I wasn’t angry about it, but I had some lingering doubts and wanted to ask Lin Pianpian.",怒っているわけではないが、ふと疑問が湧いて翩翩に訊いてみたくなった。,"Я не стал из-за этого злиться, но мне захотелось кое-что спросить у Линь Пяньпянь."
,,,,,,,,,,默认487,,,,我好奇：若是客人与这里的姑娘正在进行男女之事，婆婆在外摇铃催促，那会怎样？,我好奇：若是客人與這裡的姑娘正在進行男女之事，婆婆在外搖鈴催促，那會怎樣？,"I wondered: If a guest and the lady were in the middle of intimacy when Granny rang the bell outside to hurry them, what would happen?",もしも客とここの娘が男女の営みをしている最中におばばが外の鈴を鳴らして催促したら、どうなるのだろうか？,"Мне стало интересно, что случится, если старуха снаружи зазвонит, когда клиент и девушка будут заняты ""делами""?"
,,,,,,,,,,默认488,,,,客人是会立刻整理凌乱的衣服后离去，还是呵斥婆婆对他的打断？,客人是會立刻整理凌亂的衣服後離去，還是呵斥婆婆對他的打斷？,"Would the guest hastily straighten his disheveled clothes and leave, or would he snap at Granny for interrupting?",客はすぐさま乱れた衣服を整えて去っていくのか、それともおばばに中断されたことを怒るのか。,"Клиент поспешно прихорошит свою одежду и уйдёт восвояси, либо же разозлится на старуху за вмешательство?"
,,,,,,,,,,默认489,,,,这问题我终究还是没好意思问出口，从今往后，我也一直没有问过林翩翩。,這問題我終究還是沒好意思問出口，從今以後，我也一直沒有問過林翩翩。,"In the end, I couldn’t bring myself to ask, and from then on, I never asked Lin Pianpian.",結局のところ、この疑問を口にすることは憚られ、その後も彼女に訊くことはなかった。,Но я не осмелился спросить и впоследствии так и не спрашивал об этом Линь Пяньпянь.
,,,,,,,,,,默认490,,,,不过，我知道自己绝对算是很特别的“客人”了。,不過，我知道自己絕對算是很特別的“客人”了。,"Still, I knew I was undoubtedly a rather ""special"" guest.",だが自分が間違いなく特別な「客」であることはよくわかった。,"Тем не менее, я знал, что я был довольно ""особенным"" клиентом."
,,,,,,,,,,默认491,,,,我是少有的花销了几两银子后，却只跟姑娘聊天的。,我是少有的花銷了幾兩銀子後，卻只跟姑娘聊天的。,I was one of the rare few who spent a couple taels of silver just to chat with the lady.,数両の金を払っているのに、娘と話しかしない珍しい客だ。,"Я был одним из немногих, кто платил только ради разговора с девушкой."
,,,,,,,,,,默认492,,,,那婆子不知道此事，但林翩翩知道。,那婆子不知道此事，但林翩翩知道。,"The old woman didn't know about this, but Lin Pianpian did.",おばばはこのことを知らない。だが翩翩は知っている。,"Старуха не знала об этом, а Линь Пяньпянь знала."
,,,,,,,,,,默认493,,,,我是二十四桥内彻彻底底的一位“清客人”。,我是二十四橋內徹徹底底的一位“清客人”。,"I am a thoroughly ""pure guest"" within the Twenty-Four Bridges.",私が二十四橋で徹底した「清客」であることを。,"Я действительно был ""чистым"" гостем в районе ""Двадцать четвёртого моста""."
,,,,,,,,,,默认494,,,,若是在青楼勾栏如此，我可以称得上一声洁身自好。,若是在青樓勾欄如此，我可以稱得上一聲潔身自好。,"If this were in a brothel or pleasure house, I could consider myself a man of moral integrity.",青楼や勾欄でそうすれば、私は清廉者として名乗れる。,"За такое поведение в ""зелёном тереме"" или ""изогнутой балюстраде"" меня можно было бы считать человеком высоких нравов."
,,,,,,,,,,默认495,,,,若是在花街柳巷如此，那我或许可以称得上是高风亮节了。,若是在花街柳巷如此，那我或許可以稱得上是高風亮節了。,"If this were on the Flower Street and Willow Lane, then perhaps I could be called a man of noble character.",花街や柳巷でもそうすれば、高潔者も名乗れるかもしれない。,"Ну а за аналогичное на ""Цветочной улице"" или на ""Ивовом переулке"", я, наверно, считался бы образцом добродетельности."
,,,,,,,,,,默认496,,,,不对。,不對。,No.,いや、いや。,Хотя нет.
,,,,,,,,,,默认497,,,,真正的高风亮节之人，怎会钻到花街柳巷来呢？,真正的高風亮節之人，怎會鑽到花街柳巷來呢？,"The truly noble people wouldn't sneak into the Flower Street and Willow Lane, would they?",本当に高潔な者が、花街や柳巷に来るものだろうか？,Разве будет образец добродетельности в принципе являться в подобные места?
,,,,,,,,,,默认498,,,,……,……,...,……,...
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,FadeOut,black,,square,,,1,,,,,,,,,,,
,Bg,青楼外街道1,,,,,,,,,,,,
,Bgm,吟诗作对,,,,3,3,,,,,,,,,,,
,Wait,,,,,,2,,,,,,,
,FadeIn,black,,square,,,1,,,,,,,,,,,
,,,,,,,,,,默认499,,,,一日后的午时，我先林翩翩一步，在我们初次见面的地方等候。,第二天的午時，我先林翩翩一步，在我們初次見面的地方等候。,"At noon the next day, I arrived before Lin Pianpian and waited where we first met.",翌日の午の刻、林翩翩よりも先に、私たちが初めて会った場所で彼女のことを待っていた。,"К страже <ruby=11:00-13:00>Лошади</ruby> следующего дня, придя туда, где мы впервые встретились с Линь Пяньпянь, я стал её дожидаться."
,,,,,,,,,,默认500,,,,我早早到了连接着柳巷和张家巷的木桥边上。看着潺潺溪水流淌而过。,我早早到了連接著柳巷和張家巷的木橋邊上。看著潺潺溪水流淌而過。,I arrived early at the wooden bridge connecting Willow Lane and Zhangjia Alley. Watching the babbling brook flow past.,早々に柳巷と張家巷を繋ぐ橋のあたりまで来て、水がこんこんと流れるのを眺めていた。,"Придя пораньше на деревянный мост, который соединял ""Ивовый переулок"" и переулок Чжанцзя, я наблюдал за тем, как журчит река."
,,,,,,,,,,默认501,,,,此地的白天比夜晚更要冷清。,此地的白天比夜晚更要冷清。,The days here are even quieter than the nights.,ここの昼は夜に比べて閑散としている。,"Днём тут было спокойнее, чем ночью."
,,,,,,,,,,默认502,,,,此时，这里没有掌灯吆喝的寻客游娼，也没有鬼鬼祟祟的觅娼之客，只有偶尔经过的零散路人。,此時，這裡沒有掌燈吆喝的尋客游娼，也沒有鬼鬼鬼祟祟的覓娼之客，只有偶爾經過的零散路人。,"At this moment, there are no lantern-waving courtesans calling for customers nor furtive pleasure-seekers—only the occasional passerby.",この時間には提灯を提げて客を呼び込む遊女も、こそこそと客を探す私娼もおらず、時折まばらに通行人の影が見えるだけだ。,"Сейчас не было никаких девушек с фонарями, зазывающих клиентов, не было и изворотливых завсегдатаев подобных районов - лишь случайные прохожие."
,,,,,,,,,,默认503,,,,漂母打梆的声音从远处隐约传来，木桥揉碎的影子散落在波光粼粼的溪水中。,漂母打梆的聲音從遠處隱約傳來，木橋揉碎的影子散落在波光粼粼的溪水中。,"The faint sound of a laundress beating clothes echoed from afar, while the wooden bridge's fragmented reflection scattered across the shimmering brook.",<ruby=洗濯女>漂母</ruby>が杭を打つ音が遠くから聞こえ、木橋のくずがきらきらとした水に小さな影を落としている。,"Откуда-то доносились звуки отбивания одежды прачкой, отражение деревянного моста рассыпалось по мерцающей реке."
,,,,,,,,,,默认504,,,,闲来无聊，我来回踱步，打量着小溪中的漂流物，找了许久，竟在小溪中的一块岩石旁看到了一个奇怪的东西。,閒來無聊，我來回踱步，打量著小溪中的漂流物，找了許久，竟在小溪中的一塊岩石旁看到了一個奇怪的東西。,"Out of idle boredom, I paced back and forth, examining the flotsam in the brook. After searching for a while, I spotted something peculiar near a rock in the stream.",暇を持て余して行ったり来たりしながら、小川に浮いているものを眺める。しばらく見ていると、川の中の石に変な物が引っかかっているのが見えた。,"От нечего делать я начал ходить взад-вперёд, разглядывая то, что плавало по реке. Вглядевшись, я заметил у камня в воде нечто странное."
,,,,,,,,,,默认505,,,,水里竟然有一个别在石头上的铜香炉，炉耳上，竟然还缠着一根绿色的绳子。,水裡竟然有一個別在石頭上的銅香爐，爐耳上，竟然還纏著一根綠色的繩子。,"In the water lay a bronze incense burner pinned to a rock, its handle still wrapped with a green string.",水中に銅の香炉が落ちている。取っ手には緑色の紐が絡みついている。,"Там лежала бронзовая курильница, ручка которой была обвита зелёной нитью."
,,,,,,,,,,默认506,,,,为何会有人把香炉丢入水中？,為何會有人把香爐丟入水中？,Why would anyone throw an incense burner into the water?,なんであんな所に香炉が？,Зачем кто-то выкинул её в реку?
,,,,,,,,,,默认507,,,,这难道是某种习俗？还是某种特别的仪式？,這難道是某種習俗？還是某種特別的儀式？,"Is this some kind of tradition? Or a special ritual, perhaps?",何かの習慣だろうか？それとも特別な儀式か何かだろうか？,"Это какой-то обычай? Или особый ритуал, может быть?"
,,林翩翩约会,钦佩,,,,1,,,默认508,,林翩翩/24_林翩翩_074,,[知宥，在看什么呢？],[知宥，在看什麼呢？],"""Zhiyou, what are you looking at?""",「知宥、何を見てるの？」,"""На что смотришь, Чжию?"""
,,,,,,,,,,默认509,,,,我正打量着那头绳看，身后突然传来了林翩翩的声音。,我正打量著那頭繩看，身後突然傳來了林翩翩的聲音。,I was studying the string when Lin Pianpian's voice suddenly sounded behind me.,紐を見ていると、突然後ろから翩翩の声が聞こえた。,"Пока я рассматривал зелёную нить, позади меня раздался голос Линь Пяньпянь."
,,,,,,,,,,默认510,,,,回头望去，她从柳巷那边走来，还是穿着上次那身翠绿色的衣服，但衣服不再脏兮兮的，而是已经洗净。,回頭望去，她從柳巷那邊走來，還是穿著上次那身翠綠色的衣服，但衣服不再髒兮兮的，而是已經洗淨。,"Turning, I saw her approaching from Willow Lane, still in that emerald-green outfit from before—now clean, no longer grimy.",振り返ると柳巷の方から彼女がやってきた。この間着ていた緑色の服を今日も着ているが、もう汚れておらず、きれいに洗濯されたものだ。,"Обернувшись, я увидел, как она шла со стороны ""Ивового переулка"" - всё в той же зеленоватой юбке, что и в прошлый раз, только теперь более ухоженной и чистой."
,,,,,,,,,,默认511,,,,她的发型也经过打理，显得没那么凌乱，发丝间插了一根银簪，脸上也化了些许妆容。,她的髮型也經過打理，顯得沒那麼凌亂，髮絲間插了一根銀簪，臉上也化了些許妝容。,"Her hair was neatly styled, looking less disheveled, with a silver hairpin tucked among the strands and a touch of makeup on her face.",髪もちゃんと整えられ、ぼさぼさではない。髪の間には銀の簪が差され、薄く化粧を施している。,"Её волосы больше не были растрёпанными - они были аккуратно уложены. Среди прядей поблёскивала серебряная шпилька, а лицо было слегка накрашено."
,,,,,,,,,,默认512,,,,这次她的容颜修饰得恰到好处，并非是初见时的素面朝天，也不是昨日那浓得如同戏子般的妆容。,這次她的容顏修飾的恰到好處，並非是初見時的素面朝天，也不是昨日那濃得如同戲子般的妝容。,"This time, her appearance was perfectly balanced—neither the bare-faced look of our first meeting nor the heavy, stage-like makeup from yesterday.",今日の化粧はちょうどいい具合だ。初めて会った時のようなすっぴんでもなければ、昨日の役者のようなけばけばしいものでもない。,"В этот раз она выглядела как следует - не такой ""до скуки естественной"", как при нашей первой встрече, но и не такой размалёванной, как вчера."
,,,,,,,,,,默认513,,,,说来也是好笑，她这副好看的模样，竟让本来心安理得与她相处的我，生出一丝愧对雁儿姐的罪恶感。,說來也是好笑，她這副好看的模樣，竟讓本來心安理得與她相處的我，生出一絲愧對雁兒姐的罪惡感。,"Oddly enough, her looking so lovely made me, who had been entirely comfortable with her, feel a pang of guilt toward <ruby=Swan Goose>Sister Yan</ruby>.",考えてみれば笑える話だが、これほど美しい彼女を見ていると、平然と相手をしていたことに対し、雁姉に罪悪感を抱いてしまう。,"Странно, но её красота внезапно вызвала во мне, человеке, который спокойно проводил с ней время, лёгкое чувство вины перед сестричкой Лебёдушкой."
,,方知宥,,,,,,,,默认514,,方知宥/24_方知宥_82,,[你今日弄的发式和妆容，倒是挺好看。],[你今日弄的髮式和妝容，倒是挺好看。],"""Your hairstyle and makeup today are quite lovely.""",「今日の髪型と化粧、とても似合っているよ」,"""Сегодня у тебя причёска очень хорошо выглядит, и накрасилась ты красиво."""
,,,,,,,,,,默认515,,,,我笑了笑，称赞了她一声。,我笑了笑，稱讚了她一聲。,I smiled and complimented her.,私は笑顔で彼女をそう褒めた。,"Улыбнувшись, я похвалил её внешний вид."
,,林翩翩约会,开心,,,,,,,默认516,,林翩翩/24_林翩翩_075,,[嘿嘿，谢谢夸奖，这妆是我精心化的，银簪则是婆婆借给我的。],[嘿嘿，謝謝誇獎，這妝是我精心化的，銀簪則是婆婆借給我的。],"""Hehe, thanks for the compliment. I put a lot of effort into this makeup, and the silver hairpin was borrowed from Granny.""",「えへへ、ありがと。がんばってお化粧したんだから。簪はおばばから借りてきたの」,"""Хи-хи, спасибо. Я долго возилась перед зеркалом, а шпильку у тётушки одолжила."""
,,林翩翩约会,微笑,,,,,,,默认517,,林翩翩/24_林翩翩_076,,[我攒了不少钱啦，或许……再过些时日便可自己买个银簪，再挑一件新衣服了。],[我存了不少錢啦，或許……再過些時日便可自己買個銀簪，再挑一件新衣服了。],"""I've saved up quite a bit of money. Maybe... in a little while, I can buy myself a silver hairpin and pick out a new dress.""",「お金も結構貯まったのよ。もう少ししたら……自分で簪を買ったり、新しい服も買えるようになるかも」,"""Я денег подкопила. Может... смогу купить себе собственную серебряную шпильку и новое платье выбрать."""
,,,,,,,,,,默认518,,,,她笑着对我说道。,她笑著對我說道。,She said to me with a smile.,微笑みをたたえ、答える彼女。,Сказала она мне с улыбкой.
,,,,,,,,,,默认519,,,,她说这句话时，眼里依然流转着晶亮的希望。,她說這句話時，眼裡依然流轉著晶亮的希望。,"As she said this, her eyes still shimmered with bright hope.",そう話している時も、彼女の目は希望できらきらと輝いていた。,"Когда она говорила, её глаза светились от предвкушения."
,,林翩翩约会,好奇,,,,,,,默认520,,林翩翩/24_林翩翩_077,,[方才你在看什么呀？],[方才你在看什麼呀？],"""What were you looking at just now?""",「それで、何を見てたの？」,"""На что ты смотрел?"""
,,方知宥,,,,,,,,默认521,,方知宥/24_方知宥_83,,[我看到水里有个铜香炉，不知道是何人丢弃的。],[我看到水裡有個銅香爐，不知道是何人丟棄的。],"""I saw a bronze incense burner in the water—no idea who left it there.""",「水の中に銅の香炉があるのが見えてね。誰かが捨てたのかな」,"""На бронзовую курильницу - не знаю, кто её туда бросил."""
,,林翩翩约会,钦佩,,,,,,,默认522,,林翩翩/24_林翩翩_078,,[哦……这大概是某个花街的女子丢进去的。],[哦……這大概是某個花街的女子丟進去的。],"""Oh... this was probably tossed in by some woman from Flower Street.""",「ああ……きっと花街の女が捨てたのね」,"""А... это наверное была какая-то девушка с 'Цветочной улицы'."""
,,林翩翩约会,不好意思,,,,,,,默认523,,林翩翩/24_林翩翩_079,,[前些日子我听她们说，把一些不再来的客人的所赠之物丢到水里去祈愿，就会有更好的客人登门，大肆花销……哈哈，我是不信的，甚至觉得有些荒唐。],[前些日子我聽她們說，把一些不再來的客人的所贈之物丟到水裡去祈願，就會有更好的客人登門，大肆花銷……哈哈，我是不信的，甚至覺得有些荒唐。],"""A while ago, I heard them say that if you throw gifts from customers who no longer visit into the water to make a wish, better customers will come and spend lavishly... Haha, I don’t believe it. In fact, I find it rather absurd.""",「この前聞いたんだけど、もう来ないお客さんからもらった物を水に投げ込んでお祈りすると、もっといいお客さんが来てお金を落としてくれるんだって……ふふっ、あたしは信じてないけど。ばかばかしいとすら思うわ」,"""Я слышала, что если бросить в воду подарок от клиента, который больше не приходит, а потом загадать желание, то появятся новые щедрые клиенты... Хи-хи, но я в такую глупость не верю."""
,,方知宥,,,,,,,,默认524,,方知宥/24_方知宥_84,,[原来如此。],[原來如此。],"""So that's how it was.""",「なるほどな」,"""Теперь понятно."""
,,,,,,,,,,默认525,,,,我恍然大悟。,我恍然大悟。,It suddenly dawned on me.,そこでふと思う。,До меня вдруг дошло.
,,,,,,,,,,默认526,,,,看来，每个人都有其他人没有的见识。,看來，每個人都有其他人沒有的見識。,It seems everyone has insights that others don’t.,誰でも他人には持ちえない見識を持っているのだと。,"Каждый знает что-то, что не знает другой."
,,,,,,,,,,默认527,,,,哪怕我一直都在读书，林翩翩从来不读书，有些事也是她知道而我不知道的。,哪怕我一直都在讀書，林翩翩從來不讀書，有些事也是她知道而我不知道的。,"Even though I’ve always been reading and Lin Pianpian never reads, there are things she knows that I don’t.",たとえ私が本の虫で翩翩が本を読んだことがないとしても、彼女が知っていて私が知らないことというのはある。,"Даже учитывая то, что я читаю гораздо больше Линь Пяньпянь, она знает то, чего не знаю я."
,,,,,,,,,,默认528,,,,都说“读万卷书，行万里路”。,都說“讀萬卷書，行萬里路”。,"As the saying goes, ""Read ten thousand books, travel ten thousand miles"".",「<ruby=万巻の書を読み>読万巻書</ruby>、<ruby=万里の道を行く>行万里路</ruby>」というやつだ。,"Как говорится: ""Не только прочти десять тысяч книг, но и пройди десять тысяч ли""."
,,,,,,,,,,默认529,,,,想来便是这样道理。,想來便是這樣道理。,I suppose that’s the truth of it.,そういうことだったのか。,"Думаю, эта пословица правдива."
,,林翩翩约会,钦佩,,,,,,,默认530,,林翩翩/24_林翩翩_080,,[对了，知宥，我们现在去哪呀？直接去找茶馆吗？],[對了，知宥，我們現在去哪呀？直接去找茶館嗎？],"""By the way, Zhiyou, where are we going now? Straight to the Teahouse?""",「そうだ知宥、これからどこに行く？そのまま茶館に向かう？」,"""Так что, Чжию, куда пойдём? Сразу в чайную?"""
,,方知宥,,,,,,,,默认531,,方知宥/24_方知宥_85,,[不急，我可以先带你吃些东西，东关街有家蟹粉汤包挺好吃，你想尝尝吗？],[不急，我可以先帶你吃些東西，東關街有家蟹粉湯包挺好吃，你想嚐嚐嗎？],"""No rush, I can take you to eat something first. There's a place on <ruby=东关>Dongguan</ruby> Street that serves excellent crab roe soup dumplings. Would you like to try them?""",「いや、そう急がなくてもいいんじゃないか。まずは少し腹ごしらえをしよう。東関街にうまい<ruby=蟹肉の包子>蟹粉湯包</ruby>があるんだ。どうだい？」,"""Да зачем спешить? Я бы сходил перекусить сначала. На улице Восточной заставы есть место, где делают отличные баоцзы с мясом краба и бульоном. Хочешь попробовать?"""
,,林翩翩约会,兴奋,,,,,,,默认532,,林翩翩/24_林翩翩_081,,[好啊！去去去！当然要去！],[好啊！去去去！當然要去！],"""Sure! Let's go, let's go! Of course we're going!""",「いいわね！行きましょ行きましょ！もちろん行くわ！」,"""Конечно хочу! Ещё как хочу! Идём быстрее!"""
,,,,,,,,,,默认533,,,,她轻快地连应几声，然后便脚步轻快地跟在我的身侧，心情看起来相当不错。,她輕快地連應幾聲，然後便腳步輕快地跟在我的身側，心情看起來相當不錯。,"She responded cheerfully several times, then walked briskly by my side, clearly in high spirits.",軽快に何度も返事をすると、足取り軽く私の横にぴったりとくっついた。かなり機嫌が良さそうだ。,"Радостно выразив согласие несколько раз, она бодро зашагала рядом со мной, явно в отличном настроении."
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,包子店,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认534,,,,……,……,...,……,...
,,,,,,,,,,默认535,,,,正午的阳光横斜在林翩翩的银簪上，也被她的银簪折射得拐了一个弯，绕着洒在了东关街的青石板路上。,正午的陽光橫斜在林翩翩的銀簪上，也被她的銀簪折射地拐了一個彎，繞著灑在了東關街的青石板路上。,"The midday sunlight slanted onto Lin Pianpian's silver hairpin, refracting at an angle before scattering onto <ruby=东关>Dongguan</ruby> Street's bluestone pavement.",正午の日差しが翩翩の簪をきらりと照らし、そこからさらに反射して東関街の青煉瓦の道に光を投げかけた。,"Полуденное солнце косо падало на серебряную шпильку Линь Пяньпянь, отражаясь и рассыпаясь бликами по выложенной синим камнем дороге."
,,,,,,,,,,默认536,,,,我们沿着东关街走了一会儿，很快便找到了一家专门做蟹粉汤包的铺子。,我們沿著東關街走了一會，很快便找到了一家專門做蟹粉湯包的鋪子。,We walked along <ruby=东关>Dongguan</ruby> Street for a while and soon found a shop specializing in crab roe soup dumplings.,東関街を少し歩くと、すぐに<ruby=シエフェンタンバオ>蟹粉湯包</ruby>専門の店に着いた。,"Пройдя по улице Восточной заставы, мы вскоре нашли лавку, где готовили крабовые баоцзы."
,,,,,,,,,,默认537,,,,我们坐在了一张桌子的两边条凳之上。,我們坐在了一張桌子的兩邊條凳之上。,We sat facing each other across a table on wooden stools.,卓を挟んで二人で腰かける。,Мы сели друг напротив друга за столом на деревянные скамейки.
,,,,,,,,,,默认538,,,,我挥了挥条凳上看起来像是油渍的污迹，却发现挥之不去，最后只得一屁股在其旁边坐下。,我揮了揮條凳上看起來像是油漬的汙跡，卻發現揮之不去，最後只得一屁股在其旁邊坐下。,"I swiped at what appeared to be an oil stain on the stool, but it wouldn't come off, so I reluctantly sat down beside it.",椅子の油汚れらしき染みを拭いてみるものの、結局落とすことができず、しぶしぶその隣に腰を下ろすことにした。,"Я попытался стереть со скамейки какое-то жирное пятно, но у меня ничего не получилось и мне пришлось сесть рядом с ним."
