#SHEET_NAME,忆-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认279,,,,我微微一笑，向她道谢，接过了香囊。,我微微一笑，向她道謝，接過了香囊。,I smiled faintly and thanked her as I accepted the scented sachet.,私は微笑んで彼女に礼を言うと、香嚢を受け取った。,"Взяв подарок, с улыбкой поблагодарил я её."
,,林翩翩忆,惊讶,,,,,,,默认280,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认281,,,,她听到我叫了她一声“翩翩”，脸颊微微泛红，似乎因为我能省去姓氏、直呼其名而有些害羞。,她聽到我叫了她一聲“翩翩”，臉頰微微泛紅，似乎因為我能省去姓氏、直呼起名而有些害羞。,"She heard me call her name ""Pianpian"", her cheeks flushing slightly, as if embarrassed that I had dropped the formalities and addressed her so familiarly.",「翩翩」と呼んだ時、彼女の頬がほんのりと赤みを帯びた。姓を略し、下の名だけで呼んだことが少し恥ずかしかったようだ。,"Услышав, как я назвал её ""Пяньпянь"", она слегка зарделась, словно то, что я напрямую обратился к ней по имени и без фамилии, вызвало у неё стеснение."
,,林翩翩忆,微笑,,,,,,,默认282,,林翩翩/15_林翩翩_042,,[知宥，稍后我们去哪？],[知宥，稍後我們去哪？],"""Zhiyou, where should we go later?""",「知宥、この後はどこに行く？」,"""Чжию, куда теперь?"""
,,,,,,,,,,默认283,,,,她走得与我近了些，问我。,她走得與我近了些，問我。,She stepped closer and asked.,私に近付き問う翩翩。,"Спросила она, подойдя ко мне поближе."
,,方知宥,,,,,,,,默认284,,方知宥/15_方知宥_29,,[我也不知道，再逛一会儿快到晚上了，可能得找个地方吃晚饭了。],[我也不知道，再逛一會快到晚上了，可能得找個地方吃晚餐了。],"""I’m not sure either. It’s almost evening—we might need to find a place for dinner after wandering a bit longer.""",「さあ、私にもわからない。もう少しぶらぶらしていれば夜になるから、どこか適当に夕食でも取ろう」,"""Не знаю. Сейчас погуляем чуть-чуть, и будет уже вечер - надо будет найти место, где можно поужинать."""
,,林翩翩忆,,,,,,,,默认285,,林翩翩/15_林翩翩_043,,[好呀，那晚饭我们一同吃么？],[好呀，那晚餐我們一同吃嗎？],"""Sure, shall we have dinner together then?""",「うん、一緒に食べる？」,"""Конечно. Вместе покушаем тогда?"""
,,方知宥,,,,,,,,默认286,,方知宥/15_方知宥_30,,[嗯，我知道左近有家馆子不错……那家的炒饭与桂花糕颇佳，你应会喜欢。],[嗯，我知道左近有家館子不錯……那家的炒飯與桂花糕頗佳，你應會喜歡。],"""Mm, I know a decent eatery nearby... Their fried rice and osmanthus cake are quite good—you’d probably like them.""",「そうだな。このあたりにいい店があるんだ……炒飯と<ruby=けいかこう>桂花糕</ruby>が格別うまいんだ。君も気に入ると思うよ」,"""Угу, я знаю неплохой трактир рядом... Там жареный рис и османтусовые пирожные - просто объедение, тебе понравится."""
,,林翩翩忆,开心,,,,,,,默认287,,林翩翩/15_林翩翩_044,,[好呀！我们吃饱后，可以去河边散步。运气好时，或许能撞见花灯表演呢！],[好呀！我們吃飽後，可以去河邊散步。運氣好時，或許能撞見花燈表演呢！],"""Great! After we finish eating, we can take a stroll by the river. If we're lucky, we might catch the lantern show!""",「やったあ！ご飯を食べたら、腹ごなしに川辺を散歩しましょ。運が良ければ花灯が見られるかも！」,"""Отлично! Как покушаем, можем прогуляться вдоль реки. Если повезёт, может, наткнёмся на представление с фонарями!"""
,CharacterOff,,,,,,,,,,,,,,,
,,市集小贩忆七,,,,,,,,默认288,,市集小贩/15_市集小贩_07,,[哦……今日确有花灯会哩，二位不妨去看看。],[哦……今日確有花燈會哩，二位不妨去看看。],"""Oh... There's indeed a Lantern Festival tonight—you two should go see it.""",「ああ……そういえば今日は花灯会だったな。行ってみるといい」,"""А... Точно, сегодня же будет фонарное шествие, вам двоим стоит сходить."""
,,,,,,,,,,默认289,,,,正当我俩言及晚间安排，旁侧香囊小贩忽插话道。,正當我倆言及晚間安排，旁側香囊小販忽插話道。,"Just as we were discussing our evening plans, the street vendor selling scented sachets suddenly interjected.",今夜について私たちが話していると、香嚢の売り子が口を挟んできた。,"Пока мы обсуждали планы на вечер, в разговор вклинился торговец мешочками для духов."
,,市集小贩忆七,,,,,,,,默认290,,市集小贩/15_市集小贩_08,,[啧啧啧，我听闻消息，今晚那“泠音阁”的头牌要在一艘画舫上弹奏琵琶，那艘船会驶过二十四桥哩！],[嘖嘖嘖，我聽聞消息，今晚那“泠音閣”的頭牌要在一艘畫舫上彈奏琵琶，那艘船會駛過二十四橋哩！],"""Tsk tsk tsk, I heard tonight the ""<ruby=泠音>Lingyin</ruby> Pavilion"" top courtesan will be playing pipa aboard a painted pleasure boat that'll sail past Twenty-Four Bridges!""",「へっへっへ……噂で聞いたぜ。今夜はあの『泠音閣』の一番娘が<ruby=屋形船>画舫</ruby>で琵琶の演奏をするそうだ。その船は二十四橋を通るって話だ」,"""Тц-тц-тц, поговаривают, 'девушка первого ранга' из 'Мелодичного павильона' будет играть на пипе, проплывая на расписной прогулочной лодке под Двадцать четвёртым мостом!"""
,,市集小贩忆七,,,,,,,,默认291,,市集小贩/15_市集小贩_09,,[二位早些用完饭，若提前去桥上候着，兴许能一睹她的容颜！],[二位早些用完飯，若提前去橋上候著，興許能一睹她的容顏！],"""Finish your meal early—if you go wait on the bridge beforehand, you might catch a glimpse of her!""",「早めに飯を食って橋で待ってりゃ、ご尊顔を拝めるかもしれないぞ！」,"""Если быстро поедите и пойдёте заранее на мост, то, быть может, вам удастся узреть одним глазком её личико!"""
,,,,,,,,,,默认292,,,,小贩热切地对我们说着，不经意间提供了一条对于我来说至关重要的情报。,小販熱切地對我們說著，不經意間提供了一條對於我來說至關重要的情報。,"The street vendor spoke eagerly to us, inadvertently offering a piece of intelligence crucial to my survival.",売り子が親切心で話してくれたそれは、意外なことに私たちにとってこの上なく重要な情報だった。,"Пламенно вещал нам торговец - и, сам того не подозревая, обронил кое-какие крайне важные для меня сведения."
,,方知宥,,,,,,,,默认293,,,,[……],[……],"""...""",「……」,"""..."""
,,林翩翩忆,惊讶,,,,,,,默认294,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认295,,,,我和林翩翩对视了一眼，陷入了沉默。,我和林翩翩對視了一眼，陷入了沉默。,"Lin Pianpian and I locked eyes, sinking into heavy silence.",翩翩と顔を見合わせ、しばしの沈黙が流れる。,"Я переглянулся с Линь Пяньпянь, между нами повисла тишина."
,,,,,,,,,,默认296,,,,泠音阁头牌……,泠音閣頭牌……,<ruby=泠音>Lingyin</ruby> Pavilion's Top Courtesan...,泠音閣の一番娘……,"""Девушка первого ранга"" из ""Мелодичного павильона""..."
,,,,,,,,,,默认297,,,,看来，今日的晚饭要快些吃了。,看來，今日的晚餐要快些吃了。,Looks like we'll need to wolf down dinner tonight.,どうやら、ゆっくり夕食を楽しむ時間はなさそうだ。,"Похоже, нам придётся поторопиться с сегодняшним ужином."
,CharacterOff,,,,,,,,,,,,,,,
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,天空夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,Bgm,游船画舫,,,,3,3,,,,,,,,,,,
,,,,,,,,,,默认298,,,,……,……,...,……,...
,,,,,,,,,,默认299,,,,银月当空，漫天繁星。,銀月當空，漫天繁星。,"A silver moon dominated the sky, drowning in a sea of stars.",ぽつんと浮かぶ銀色の月、満点に広がる星々。,"Серебряная луна царила на небе, утопая в море звёзд."
,,,,,,,,,,默认300,,,,繁星的光辉洒落在桥下的河水中，流水潺潺，那些映在河面的星星却纹丝不动，像是镶嵌于流动绢布上的玉石。,繁星的光輝灑落在橋下的河水中，流水潺潺，那些映在河面的星星卻紋絲不動，像是鑲嵌於流動絹布上的玉石。,"Starlight cascaded into the river beneath the bridge—its currents whispering, yet the mirrored constellations stood frozen, like jade gems stitched into flowing silk.",星の輝きが橋の下にある川を照らす。水がさらさらと流れているのに、水面に映る星々はしんとその場に留まり、まるで流れる絹に散りばめられた宝石のようだった。,"Свет звёзд падал на реку, что тихо шептала что-то своим течением под мостом. Отражённые же в воде созвездия стояли недвижно, словно нефрит, вшитый в шёлковую ткань."
,,,,,,,,,,默认301,,,,我与林翩翩匆匆用过晚饭，很快便重返二十四桥。,我與林翩翩匆匆用過晚餐，很快便重返二十四橋。,Lin Pianpian and I scarfed down our meal before rushing back to Twenty-Four Bridges.,私と翩翩は急いで夕食を済ますと、すぐに二十四橋に引き返した。,"Мы быстро поели, а затем поспешили на Двадцать четвёртый мост."
,,,,,,,,,,默认302,,,,泠音阁头牌今夜将于二十四桥现身的消息已传遍街头巷尾，众人慕名而来，聚集桥周。,泠音閣頭牌今夜將於二十四橋現身的消息已傳遍街頭巷尾，眾人慕名而來，聚集橋周。,"Word that <ruby=泠音>Lingyin</ruby> Pavilion's top courtesan would appear at Twenty-Four Bridges tonight has swept through every street and alley, drawing crowds to gather around the bridge.",「泠音閣の一番娘が今夜二十四橋に現れる」という噂は町中に広がっており、多くの者がそれを聞きつけて橋の周りに集まっていた。,"Слухи о том, что ""девушка первого ранга"" из ""Мелодичного павильона"" будет сегодня в районе Двадцать четвёртого моста быстро разлетелись по всем окрестностям, собирая вокруг толпы людей."
,,,,,,,,,,默认303,,,,此时，花街柳巷喧嚣暂歇，勾栏戏院门前冷落。,此時，花街柳巷喧囂暫歇，勾欄戲院門前冷落。,"At this hour, the clamor of the pleasure quarter has momentarily stilled, leaving brothels and theaters deserted at their gates.",今この時、花街や柳巷の喧騒はしばし鳴りをひそめ、勾欄の店前も閑散としている。,"Суматоха ""Цветочной улицы"" и ""Ивового переулка"" на какое-то время утихла, и театр ""изогнутой балюстрады"" тоже опустел."
,,,,,,,,,,默认304,,,,平日里，即便是一掷千金，也难睹那二十四桥第一头牌的真容。,平日裡，即便是一擲千金，也難睹那二十四橋第一頭牌的真容。,"Even on ordinary days, catching a glimpse of Twenty-Four Bridges' top courtesan was near impossible, no matter how extravagantly one spent.",普段なら千金を投じても、二十四橋で一番の娘の顔を見ることなど叶わない。,"В обычные дни увидеть в лицо ""девушку первого ранга"" было крайне трудно, сколько бы ты ни потратил денег."
,,,,,,,,,,默认305,,,,而今夜，人人都能在河畔边直接见到她，这让许多人都不愿意错失这次机会。,而今夜，人人都能在河畔邊直接見到她，這讓許多人都不願意錯失這次機會。,"But tonight, everyone can see her by the riverside firsthand—an opportunity too good to miss for many.",しかし今夜に限っては、彼女を一目見られるこの機を逃すまいと、わらわらと人が川辺に集まっていた。,"Но сегодня вечером каждый сможет увидеть её на реке своими глазами - возможность, которую мало кто захотел бы упустить."
,BgEvent,翩翩望舫1,,,,,1,,,,,,,,,
,,桥上人甲,,,,,,,,默认306,,桥上人甲/15_桥上人甲_01,,[唉，到底是真的假的，那花魁娘子果会现身么？],[唉，到底是真的假的，那花魁娘子果會現身嗎？],"""Ah, is it true? Will the courtesan truly appear?""",「やれやれ、あの花魁が姿を見せるというのも本当かどうか」,"""Правда? Она появится сегодня?"""
,,桥上人乙,,,,,,,,默认307,,桥上人乙/15_桥上人乙_01,,[自然是真的！清晨泠音阁便遣人往四周茶馆散出消息，岂能有假？],[自然是真的！清晨泠音閣便遣人往四周茶館散出消息，豈能有假？],"""Of course, it's true! <ruby=泠音>Lingyin</ruby> Pavilion sent messengers at dawn to spread the news to every teahouse nearby—how could it be false?""",「本当に決まってるだろ！今朝泠音閣の者があちこちの茶館に触れ回っていたんだから、嘘なわけないだろう」,"""Ну а то! 'Мелодичный павильон' разослал гонцов, чтобы те рассказали о новости во всех чайных домах! Разве они станут врать?"""
,,桥上人甲,,,,,,,,默认308,,桥上人甲/15_桥上人甲_02,,[你可曾见过那泠音阁的花魁？],[你可曾見過那泠音閣的花魁？],"""Have you ever seen the Courtesan of <ruby=泠音>Lingyin</ruby> Pavilion?""",「その泠音閣の花魁ってのを見たことはあるか？」,"""А ты ту 'девушку первого ранга' в живую-то хоть раз видел?"""
,,桥上人乙,,,,,,,,默认309,,桥上人乙/15_桥上人乙_02,,[见过是见过，只是上回未寻得好位置，瞧不真切。],[見過是見過，只是上回未尋得好位置，瞧不真切。],"""I have, but last time I couldn't find a good spot, so I didn't get a clear look.""",「見たっちゃ見たが……前回はいい場所がとれなくて、はっきりとは見えなかった」,"""Видеть-то видел, но в тот раз не нашёл хорошего места и не смог разглядеть её нормально."""
,,桥上人甲,,,,,,,,默认310,,桥上人甲/15_桥上人甲_03,,[好位置？她将如何来？],[好位置？她將如何來？],"""A good spot? How will she arrive?""",「いい場所？そいつはどうやって来るんだ？」,"""Хорошего места? А как она сюда прибудет?"""
,,桥上人乙,,,,,,,,默认311,,桥上人乙/15_桥上人乙_03,,[大抵是乘画舫而来，上回便是如此。],[大抵是乘畫舫而來，上回便是如此。],"""Most likely by painted pleasure boat—that's how she came last time.""",「おそらく画舫に乗ってだ。前はそうだった」,"""Скорее всего, на расписной прогулочной лодке, как в прошлый раз."""
,Se,室内交谈1,,,,,,,,,,,,,,
,,,,,,,,,,默认312,,,,我立于二十四桥上，衣袂随风微动。,我立於二十四橋上，衣袂隨風微動。,"I stood on Twenty-Four Bridges, my sleeves fluttering slightly in the wind.",二十四橋の橋上に立つと、裾が風に吹かれ、軽やかに揺れた。,"Я стоял на Двадцать четвёртом мосту, ветер потрёпывал мои рукава."
,,,,,,,,,,默认313,,,,我静静地望着河面，等待着，同时也竖起耳朵，细听旁人议论，期盼能获取一些消息。,我靜靜地望著河面，等待著，同時也豎起耳朵，細聽旁人議論，期盼能獲取一些消息。,"I gazed quietly at the river, waiting, while pricking up my ears to catch the murmurs of the crowd, hoping to glean some information.",静かに川面を見つめながらじっと耳をそばだて、何か情報がないか探る。,"Посматривая на реку, я молча ждал, попутно прислушиваясь к перешёптываниям толпы в надежде уловить какие-нибудь сведения."
,,方知宥,,,,,,,,默认314,,方知宥/15_方知宥_31,,[翩翩，往昔花灯会时，都能看见青楼头牌么？],[翩翩，往昔花燈會時，都能看見青樓頭牌嗎？],"""Pianpian, during past Lantern Festivals, could you always see the top courtesans from the pleasure houses?""",「翩翩、昔の花灯会では、青楼の一番娘を見ることができたのか？」,"""Пяньпянь, а на прошлых подобных шествиях всегда можно было увидеть 'девушек первого ранга'?"""
,,,,,,,,,,默认315,,,,我低声询问身旁的翩翩。,我低聲詢問身旁的翩翩。,I whispered to Pianpian beside me.,私は隣の翩翩にひそひそと話しかける。,"Прошептал я Линь Пяньпянь, стоявшей рядом."
,,林翩翩忆,泪眼惺忪,,,,,,,默认316,,林翩翩/15_林翩翩_045,,[嗯……听说是能看到的，我其实好几次想来看看，但因为被鸨母拦住，都没来得及看到……],[嗯……聽說是能看到的，我其實好幾次想來看看，但因為被鴇母攔住，都沒來得及看到……],"""Hmph... They say you could. I actually wanted to come see several times, but matron always stopped me before I could get a proper look...""",「うん……そう聞いたことはある。見てみたいと何度も思ったけど、そのたびにおばばに止められて、一度も見れてないの……」,"""Хм-м... Слышала, что да. Я сама не раз хотела сходить посмотреть, но хозяйка меня всякий раз задерживала, и я не успевала..."""
,,,,,,,,,,默认317,,,,林翩翩叹了一口气，从她一直以来的说法来看，管她的鸨母确实是过于严厉了。,林翩翩嘆了一口氣，從她一直以來的說法來看，管她的鴇母確實是過於嚴厲了。,"Lin Pianpian sighed. From her usual complaints, the matron overseeing her was indeed excessively harsh.",ため息をつく翩翩。どうも話を聞く限り、彼女の面倒を見ている女将は少々厳しすぎるようだ。,"Вздохнула Линь Пяньпянь. Судя по её частым жалобам, её хозяйка была слишком уж строгой."
,CharacterOff,,,,,,,,,,,,,,,
,,桥上人甲,,,,,,,,默认318,,桥上人甲/15_桥上人甲_04,,[快看！灯！有灯来了！],[快看！燈！有燈來了！],"""Look! Lanterns! The lanterns are coming!""",「見ろ！灯りだ！灯りがついたぞ！」,"""Смотрите! Фонари! Фонари появились!"""
,,,,,,,,,,默认319,,,,正当我和林翩翩说话时，身旁有人突然叫了起来。,正當我和林翩翩說話時，身旁有人突然叫了起來。,"As I spoke with Lin Pianpian, someone nearby suddenly cried out.",林翩翩と話していると、傍で突然誰かが叫んだ。,"Пока я разговаривал с Линь Пяньпянь, вдруг прокричал кто-то из стоявших рядом."
,,方知宥,,,,,,,,默认320,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认321,,,,我抬眼望去，只见那河水最远处，突然亮起了繁星点点。,我抬眼望去，只見那河水最遠處，突然亮起了繁星點點。,"I looked up and saw, far down the river, countless stars suddenly flickering to life.",視線を上げると、川のはるか向こうで、星がぽつりぽつりと輝き始めた。,"Подняв глаза, я увидел, как вдали на реке зажглись бесчисленные звёзды."
,,,,,,,,,,默认322,,,,这些繁星一点点放大，似乎向着我们慢慢飘来，屏息凝神一看，才发现是一盏盏河中漂放的花灯。,這些繁星一點點放大，似乎向著我們慢慢飄來，屏息凝神一看，才發現是一盞盞河中漂放的花燈。,"The stars slowly grew larger, drifting toward us. Holding my breath, I realized they were lanterns floating downstream.",その星はこちらにゆっくり近づくように、少しずつ大きくなっていく。目を凝らしてみると、それは川に流された花灯だった。,"Они мало-помалу становились больше, медленно подплывая к нам. Присмотревшись внимательнее, я понял, что это были фонари, плывующие по течению."
,,林翩翩忆,欣喜,,,,,,,默认323,,林翩翩/15_林翩翩_046,,[哇，真好看呀！],[哇，真好看呀！],"""Wow, so beautiful!""",「わあ……きれい！」,"""Ого, как красиво!"""
,BgEvent,翩翩望舫2,,,,,1,,,,,,,,,
,,,,,,,,,,默认324,,,,林翩翩赞叹了一声，瞬间将身体前倾，将眼睛睁大，似乎不想错过这一美景。,林翩翩讚嘆了一聲，瞬間將身體前傾，將眼睛睜大，似乎不想錯過這一美景。,"Lin Pianpian gasped in admiration, instantly leaning forward and widening her eyes, as if unwilling to miss a single moment of the breathtaking sight.",翩翩が感嘆の声を上げた。その絶景を見逃すまいと、目を見開いて身を乗り出す。,"Восхищённо ахнула Линь Пяньпянь. Она тут же наклонилась вперёд, широко распахнув глаза, словно боялась упустить хоть миг этого дивного зрелища."
,CharacterOff,,,,,,,,,,,,,,,
,,,,,,,,,,默认325,,,,我也抬眼一望——,我也抬眼一望——,I looked up as well——,私もそちらを見る――,Я тоже присмотрелся:
,,,,,,,,,,默认326,,,,这些漂在河面的花灯形态各异，或如振翅欲飞的鸟儿，或似轻盈绽放的花瓣，又如水中悠游的锦鳞。,這些漂在河面的花燈形態各異，或如振翅欲飛的鳥兒，或似輕盈綻放的花瓣，又如水中悠遊的錦鱗。,"The lanterns floating on the river varied in shape—some like birds poised to take flight, others resembling delicate petals in bloom, yet others akin to shimmering koi gliding through the water.",羽を広げ飛び立とうとしている鳥や、ふわりと咲いた花、水中を泳ぐ美しい魚など、水面に浮かぶ花灯の形は様々だ。,"Плывшие по реке фонари были разной формы: одни - будто птицы, которые вот-вот взлетят, другие - похожи на хрупкие цветущие лепестки, ну а третьи - на сверкающих рыбок, плывущих в воде."
,,,,,,,,,,默认327,,,,它们在波光粼粼的河水中似快似慢地飘着，一会儿看着很慢，近乎是缓慢挪移，一会儿则是很快，好像是在旋转起舞，看得人眼花缭乱。,它們在波光粼粼的河水中似快似慢地飄著，一會看起來很慢，近乎是緩慢挪移，一會則是很快，好像是在旋轉起舞，看得人眼花撩亂。,"They drifted across the glimmering river at an erratic pace, sometimes sluggish, barely inching forward, then suddenly swift, spinning and dancing until the sight became a dizzying spectacle.",それらがきらきらと輝く澄んだ川を流れていく。すいっと進んだかと思えば、ゆったりと運ばれていたりする。くるくると花灯が踊るさまが、人々の目を喜ばせる。,"Они проплывали по искрящейся бликами реке то замедляясь, то ускоряясь - иногда они плыли очень медленно, словно еле передвигаясь, иногда - очень быстро, словно вращаясь в танце, от чего начинала кружиться голова."
,,桥上人乙,,,,,,,,默认328,,桥上人乙/15_桥上人乙_04,,[有船！花灯后有船跟来了！],[有船！花燈後有船跟來了！],"""Boats! There are boats trailing the lanterns!""",「船だ！花灯に続いて船が来たぞ！」,"""Лодки! Лодки плывут за фонарями!"""
,,,,,,,,,,默认329,,,,又是一声旁人的喊叫声，紧随花灯之后，是几叶扁舟悠然驶来。,又是一聲旁人的喊叫聲，緊隨花燈之後，是幾葉扁舟悠然駛來。,"Another shout rose from the crowd—just behind the lanterns, several slender boats glided into view.",またも誰かが叫んだ。花灯が流れてきたすぐ後で、何艘かの船が悠然と姿を見せた。,"Снова раздался голос из толпы рядом. И правда, за фонарями показались несколько неторопливо плывущих узких лодок."
,,,,,,,,,,默认330,,,,这些船分两头。,這些船分兩頭。,The boats were divided into two groups.,船は両端で異なる趣を見せていた。,Лодки были разделены надвое.
,,,,,,,,,,默认331,,,,舟首，船夫轻摇木橹，低吟浅唱，歌声随着水波扩散。,舟首，船夫輕搖木櫓，低吟淺唱，歌聲隨著水波擴散。,"At the prow, boatmen swayed wooden oars, humming melodies that rippled over the water.",船首では船頭が低い声で歌いながら軽く櫂をこぎ、拍に合わせて水面に波紋が広がっていく。,"На носу лодочники, слегка помахивая вёслами, негромко напевали песни, которые разносились по волнам реки."
,,,,,,,,,,默认332,,,,舟尾，身着彩衣的姑娘们长袖轻扬，如同岸边依依垂柳。,舟尾，身著彩衣的姑娘們長袖輕揚，如同岸邊依依垂柳。,"At the sterns, maidens in vibrant robes fluttered their long sleeves like riverside willows.",船尾では華麗な衣装を着た娘たちが、ほとりの枝垂れ柳のように袖を振る。,"На корме девушки в яркой одежде развевали длинными рукавами, будто ивы у реки."
,,桥上人甲,,,,,,,,默认333,,桥上人甲/15_桥上人甲_05,,[花魁来了！],[花魁來了！],"""The courtesan is here!""",「花魁のご登場だ！」,"""Она тут!"""
,,桥上人乙,,,,,,,,默认334,,桥上人乙/15_桥上人乙_05,,[泠音阁的头牌来了！],[泠音閣的頭牌來了！],"""<ruby=泠音>Lingyin</ruby> Pavilion's Top Courtesan has arrived!""",「泠音閣の一番娘のおでましだ！」,"""'Девушка первого ранга' из 'Мелодичного павильона' тут!"""
,Se,室内交谈1,,,,,,,,,,,,,,
,,,,,,,,,,默认335,,,,突然，人群中爆发出一阵激动的欢呼，似乎是有人注意到了什么，瞬间点燃了全场的氛围。,突然，人群中爆發出一陣激動的歡呼，似乎是有人注意到了什麼，瞬間點燃了全場的氛圍。,"Suddenly, an excited cheer burst from the crowd—someone must have spotted something, electrifying the air.",突然、わっと群衆の中から歓声が起こった。誰かが何かに気付き、瞬く間に一帯が盛り上がる。,"Внезапно толпа взорвалась радостным криком - похоже, кто-то кое-что увидел, и атмосфера вокруг тут же разгорячилась."
,,,,,,,,,,默认336,,,,二十四桥人头攒动，众人纷纷往栏杆处挤去，争着想要一睹花魁的芳容。,二十四橋人頭攢動，眾人紛紛往欄杆處擠去，爭著想要一睹花魁的芳容。,"The Twenty-Four Bridges swarmed with people, all jostling toward the railings, vying for a glimpse of the Courtesan's beauty.",二十四橋には人だかりができ、花魁の顔を一目見ようと、人がこぞって柵に押し寄せる。,"Толпы людей на Двадцать четвёртом мосту стремились протиснуться к перилам, чтобы взглянуть на красоту ""девушки первого ранга""."
,,林翩翩忆,惊讶,,,,,,,默认337,,林翩翩/15_林翩翩_047,,[来了？],[來了？],"""Is she coming?""",「来たの？」,"""Она уже появилась?"""
,,,,,,,,,,默认338,,,,林翩翩踮起脚尖，双手轻扶石桥栏杆，目光急切穿透人群，急切地向前眺望。,林翩翩踮起腳尖，雙手輕扶石橋欄杆，目光急切穿透人群，急切地向前眺望。,"Lin Pianpian rose on tiptoe, hands lightly resting on the Stone Bridge's railing, her gaze piercing through the crowd as she strained to peer ahead.",翩翩がつま先立ちで、両手を橋の手すりにかけながら、人垣の向こうを必死に覗き込もうとした。,"Линь Пяньпянь встала на цыпочки, слегка опёршись руками на перила каменного моста, и нетерпеливо всматривалась сквозь толпу."
,,方知宥,,,,,,,,默认339,,方知宥/15_方知宥_32,,[应该是来了！],[應該是來了！],"""She must be coming!""",「おそらくそうだ！」,"""Должно быть!"""
,CharacterOff,,,,,,,,,,,,,,,
,,,,,,,,,,默认340,,,,我应了林翩翩一声，因为怕被人群挤开，也顾不得往常的斯文，拼命地往前挤。,我應了林翩翩一聲，因為怕被人群擠開，也顧不得往常的斯文，拚命地往前擠。,"I answered Lin Pianpian, and fearing the crowd might push me away, I abandoned my usual composure and shoved forward desperately.",私は大声でそう答える。人ごみに流されるのが心配で、普段の落ち着いた振る舞いもどこへやら、必死で前へと押し進む。,"Ответил я ей. Боясь, что толпа вытолкнет меня, я, забыв про свои обычные манеры, начал изо всех сил протискиваться вперёд."
,,方知宥,,,,,,,,默认341,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认342,,,,终于，我在桥上稳住身形，双手压在冰凉的桥梁上，望见远处驶来一艘与众不同的画舫。,終於，我在橋上穩住身形，雙手壓在冰涼的橋梁上，，望見遠處駛來一艘與眾不同的畫舫。,"Finally, I steadied myself on the bridge, hands pressed against its icy surface, and spotted a distinctive Painted Pleasure Boat approaching in the distance.",ようやく体勢を立て直し、両手でしっかりと冷たい柵に手をかける。遠くに他のとは一線を画す画舫が見えた。,"Наконец мне удалось закрепиться на мосту, прижавшись руками к его холодной поверхности. И тут я заметил вдалеке расписную прогулочную лодку, отличавшуюся от прочих."
,,,,,,,,,,默认343,,,,此舫较先前小舟大上许多，应是泠音阁最大的一艘。,此舫較先前小舟大上許多，應是泠音閣最大的一艘。,"This pleasure barge dwarfs the previous skiff, likely the grandest vessel in <ruby=泠音>Lingyin</ruby> Pavilion.",先ほどの小舟と比べ、かなり大きい。おそらく泠音閣で最も大きい一艘だろう。,"Эта лодка была заметно больше предшествовавших ей - наверно, это было самое большое судно в ""Мелодичном павильоне""."
,,,,,,,,,,默认344,,,,船身雕镂细腻繁复的云烟纹样，既不张扬，亦不落俗。,船身雕鏤細膩繁複的雲煙紋樣，既不張揚，亦不落俗。,"Its hull is carved with intricate, swirling cloud motifs—neither garish nor mundane.",船体には複雑な雲の模様が緻密に彫られている。派手すぎもせず、かといって俗っぽくもない上品さだ。,"Корпус был украшен замысловатым узором облаков и дымки - не слишком вычурным, но и не слишком заурядным."
,,,,,,,,,,默认345,,,,舫上灯火明灭，随水波轻轻摇曳，漾开圈圈涟漪。,舫上燈火明滅，隨水波輕輕搖曳，漾開圈圈漣漪。,"Lanterns flicker aboard, their light quivering with the ripples, scattering golden rings across the water.",ちらつく船の灯り。船をこぐたび水面が揺れ、丸いさざ波を立てた。,"Мерцающие на борту фонари качались вместе с волнами, рассыпая золотой свет на воду."
,Se,琵琶试音,,2,,,,,,,,,,,,
,,,,,,,,,,默认346,,,,——叮——,——叮——,——Ding——,――ピン――,*Дзинь!*
,,,,,,,,,,默认347,,,,倏然，一声宛如玉珠落盘的清音划破空气，细辨之下，我才听出是琵琶弦动的试音——,倏然，一聲宛如玉珠落盤的清音劃破空氣，細辨之下，我才聽出是琵琶弦動的試音——,"Suddenly, a crystalline note—like jade beads striking a plate—split the air. Only then did I recognize it as a pipa string's trial pluck——",突然、玉が落ちるような澄んだ音が一帯に響き渡った。耳をすますと、それは琵琶の弦を弾いて調節する音だった――,"Внезапно, словно нефритовые бусы рассыпались по блюдечку, прорезал воздух чистый звук. Прислушавшись внимательнее, я понял, что это кто-то проверяет, как настроены струны пипы."
