#SHEET_NAME,忆-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认433,,,,正当我内心的想法在激烈交战之时，我突然听到一声沙哑的问询声。,正當我的內心中的想法在激烈交戰之時，我突然聽到一聲沙啞的問詢聲。,"Just as the thoughts in my mind were locked in fierce debate, I suddenly heard a raspy voice ask.",心中で激しく葛藤していると、こちらに呼びかけるしゃがれた声が聞こえた。,"Пока я напряжённо думал, до меня вдруг донёсся чей-то хриплый голос.",
,,,,,,,,,,默认434,,,,侧过头望去，在黑暗的角落里，一位老者倚靠着青楼的院墙坐在地上，他手中拎着一个酒坛子，脸红扑扑的，似乎是喝醉了。,側過頭望去，在黑暗的角落裡，一位老者倚靠著青樓的院牆坐在地上，他手中拎著一個酒罈子，臉紅通通的，似乎是喝醉了。,"Turning my head, I saw an old man slumped against the pleasure house's courtyard wall in a shadowy corner, clutching a wine jar with a flushed face—clearly drunk.",振り向いてみると、暗闇の角で老人が青楼の壁にもたれかかって座り込んでいる。手には酒を持ち、真っ赤な顔だ。相当飲んでいると思われる。,"Повернув голову, в тёмном углу я увидел старика, привалившегося к стене ""зелёного терема"". В руках у него был кувшин вина, лицо было красным. Очевидно, он был пьян.",
,,,,,,,,,,默认435,,,,哦……,哦……,Oh...,おっと……,О.,
,,,,,,,,,,默认436,,,,他正是方才碧竹坊中同席的那位邋遢老者。,他正是方才碧竹坊中同席的那位邋遢老者。,He was the same scruffy old man who'd shared our table earlier at Jade Bamboo Hall.,先ほど碧竹坊で同席していたあのみすぼらしい老人だ。,"Это же тот небрежно одетый старик, с кем я сидел за одним столом.",
,,,,,,,,,,默认437,,,,我记得他即兴作诗，写了一首“红颜终成冢中骨，众人何必醉里笑！”，倒是非常有趣。,我記得他即興作詩，寫了一首“紅顏終成塚中骨，眾人何必醉裡笑！”，倒是非常有趣。,"I remember him improvising a poem: ""Beauty turns to bones in the grave, why laugh in drunken revelry!"" It is quite amusing, really.",彼の即興の詩をまだ覚えている。たしか「紅顔終ぞ塚の中の骨となり、衆人伊何ぞ必ずしも酔いの内に笑わん」だ。面白い詩を思いつくものだ。,"Помню, что он тогда выдал стих: ""Придёт время - лик красавицы обратится в могильный прах, так чего же, забыв об этом, веселится в пьянстве народ"". Это было весьма забавно.",
,,,,,,,,,,默认438,,,,哈哈，这老头，怎么顺手把桌子上那坛女儿红给带出来了？,哈哈，這老頭，怎麼順手把桌子上那壇女兒紅給帶出來了？,"Haha, this old man—how’d he swipe that jar of <ruby=女儿红>Nü'er Hong</ruby> right off the table?",さてはこの老人、帰る時に卓にあった女児紅を持ち出してきたな？,"Хех, он что, стащил кувшин ""девичьего вина"" прямо со стола?",
,,方知宥,,,,,,,,默认439,,方知宥/17_方知宥_37,,[是啊，老先生，我被赶出来了。］,[是啊，老先生，我被趕出來了。］,"""Yes, Old Scholar, I was kicked out.""",「そうだ、ご老公。追い出されてしまってね」,"""Да, пожилой господин, выгнали меня.""",
,,,,,,,,,,默认440,,,,我心中虽称他“老头”，面上仍恭敬欠身行礼，叫了他老先生。,我心中雖稱他“老頭”，面上仍恭敬欠身行禮，叫了他老先生。,"Though I mentally called him ""old man"", I still bowed respectfully and addressed him as Old Scholar.",心中では「老人」だと思ったものの、せめてもの礼儀を繕い「ご老公」と呼ぶことにした。,"Хоть про себя я его и называл ""стариком"", тем не менее, для виду я всё же поклонился и уважительно назвал его ""пожилой господин"".",
,,不修边幅的老者,,,,,,,,默认441,,不修边幅的老者/17_不修边幅的老者_06,,[啊？花魁娘子既邀你留宿，竟还能将你赶出来？],[啊？花魁娘子既邀你留宿，竟還能將你趕出來？],"""Huh? The Courtesan invited you to stay, yet she still kicked you out?""",「むむ？花魁の方から泊まりの誘いが来たのに、追い出されたのか」,"""А? Тебя же 'девушка первого ранга' пригласила к себе - и всё равно выгнали?""",
,,,,,,,,,,默认442,,,,老者捻须，面露不解。,老者捻須，面露不解。,"The old man stroked his beard, looking puzzled.",老人が不思議そうな顔をして首を捻った。,"Почесав бороду, он озадаченно посмотрел на меня.",
,,方知宥,,,,,,,,默认443,,方知宥/17_方知宥_38,,[唉，说来话长……],[唉，說來話長……],"""Ah, it's a long story...""",「はぁ、話せば長くなるんだが……」,"""Долгая история...""",
,,,,,,,,,,默认4431,,,,……,……,...,……,...,
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认444,,,,我长叹一声，继而将受心兰相邀后之事，一五一十尽数道出，毫无隐瞒。,我長嘆一聲，繼而將受心蘭相邀後之事，一五一十盡數道出，毫無隱瞞。,"I let out a long sigh and recounted everything that happened after Xinlan invited me, holding nothing back.",長い溜息をつくと、私は心蘭に誘われた後の出来事を、隠すことなく全て話した。,"Тяжело вздохнув, я рассказал ему всё, что произошло после того, как Синьлань пригласила меня.",
,,,,,,,,,,默认445,,,,他越听越乐，原本耷拉的眼皮渐渐抬起，仿佛是饥饿之人看到了一只烤鸡、贫穷之人发现了金银珠宝。,他越聽越樂，原本耷拉的眼皮漸漸抬起，彷彿是飢餓之人看到了一隻烤雞、貧窮之人發現了金銀珠寶。,"The more he listened, the more amused he became. His droopy eyelids gradually lifted, like a starving man spotting a roast chicken or a poor man stumbling upon gold and jewels.",彼は話を聞くほどに楽しそうになり、閉じかけていた瞼が徐々に上がっていく。その様は、飢えた者が肉にありついたかのよう、窮した者が金銀財宝を見つけたかのようだった。,"Чем дольше он слушал меня, тем смешнее ему становилось. Его обвисшие веки постепенно приподнимались - точно как у голодного при виде жареной курицы или как у бедняка, внезапно нашедшего золото и драгоценности.",
,,不修边幅的老者,惊喜,,,,,,,默认446,,不修边幅的老者/17_不修边幅的老者_07,,[哈哈哈哈哈哈哈！小子，你也真是个奇人啊！],[哈哈哈哈哈哈哈！小子，你也真是個奇人啊！],"""Hahahahahaha! Kid, you're truly a peculiar one!""",「はーっはっはっは！いやはや若いの、そなたもなかなか変人よのう！」,"""Бха-ха-ха-ха! Паренёк, ты и правда тот ещё чудак.""",
,,,,,,,,,,默认447,,,,老者听罢，几乎要笑翻酒坛。,老者聽罷，幾乎要笑翻酒罈。,"The Old Man nearly toppled his wine jar, laughing upon hearing this.",話を聞き終えると、酒壺をひっくり返さんばかりに老人が笑い転げた。,"Старик так сильно засмеялся, что едва не уронил кувшин с вином.",
,,方知宥,,,,,,,,默认448,,方知宥/17_方知宥_39,,[老先生，莫要取笑我了。],[老先生，莫要取笑我了。],"""Old Scholar, please don't mock me.""",「ご老公、笑わないでいただきたい」,"""Пожилой господин, прошу, не смейтесь надо мной.""",
,,不修边幅的老者,通常,,,,,,,默认449,,不修边幅的老者/17_不修边幅的老者_08,,[小子，我好奇啊，你这般是图甚么？花魁请你共寝都不愿，怎还偏往青楼钻？],[小子，我好奇啊，你這般是圖什麼？花魁請你共寢都不願，怎還偏往青樓鑽？],"""Kid, I'm curious—what's your game? Even when a courtesan invites you to her bed, you refuse. Why haunt pleasure houses so insistently?""",「ははは……若いの、わしはどうも気になって仕方がない。一体何を求めていたのだ？花魁が寝ようと誘っても断るくせに、なにゆえわざわざ青楼に来たんだ？」,"""Паренёк, мне вот интересно... А чего ты добивался-то? Даже когда девушка пригласила тебе к себе - ты отказался. На кой ляд ты в 'зелёные терема' ходишь-то?""",
,,方知宥,,,,,,,,默认450,,方知宥/17_方知宥_40,,[不瞒你说，老先生，为扬名啊。］,[不瞞你說，老先生，為揚名啊。］,"""Truth be told, Old Scholar, it's for fame.""",「包み隠さず言うならば、名を売るためだ」,"""По правде говоря, всё ради репутации, пожилой господин.""",
,,方知宥,,,,,,,,默认451,,方知宥/17_方知宥_41,,[我欲在青楼扬名，听闻如此方能获入一等青楼之资，去那泠音阁寻一位故人。],[我欲在青樓揚名，聽聞如此方能獲入一等青樓之資，去那泠音閣尋一位故人。],"""I seek fame in pleasure houses, for only then can one enter first-class establishments like <ruby=泠音>Lingyin</ruby> Pavilion to find an old acquaintance.""",「私は青楼で名を売りたい。一等の青楼に行く資格を得るにはそうするしかないと聞いた。泠音閣に幼馴染がいるのだ。彼女を訪ねたい」,"""Я хочу набрать достаточно репутации в 'зелёных теремах'. Слышал, что только так можно попасть в первоклассные места - так бы я смог пройти в 'Мелодичный павильон' и поискать там свою старую подругу.""",
,,不修边幅的老者,惊喜,,,,,,,默认452,,不修边幅的老者/17_不修边幅的老者_09_2,,[哦？］,[哦？］,"""Oh?""",「ほう？」,"""М-м-м?""",
,,,,,,,,,,默认453,,,,老者原本听我说“为了扬名”，便显出了恍然大悟的神态。,老者原本聽我說“為了揚名”，便顯出了恍然大悟的神態。,"The Old Man's face lit up with sudden understanding when I said ""for fame"".",「名を売るため」と聞き、はっとしたような顔になる老人。,"По лицу старика было видно, что он понял, что к чему, когда я сказал о ""репутации"".",
,,,,,,,,,,默认454,,,,但是，当他听我说扬名是为了去一等青楼，便又重新来了极大的兴趣。,但是，當他聽我說揚名是為了去一等青樓，便又重新來了極大的興趣。,"But when he heard my fame-seeking was for visiting top-tier pleasure houses, his interest flared up again.",しかし一等青楼に行くためだと聞くと、またそれが彼の興味をそそったようだった。,"А когда я рассказал, что строю репутацию именно ради того, чтобы попасть в первоклассные ""зелёные терема"", его сразу разобрало любопытство.",
,,方知宥,,,,,,,,默认455,,方知宥/17_方知宥_42,,[当今泠音阁的那位头牌花魁，是我幼时故人……这么多年，我心中一直惦念她，想知道她如今怎样了，很想见她一面。］,[當今泠音閣的那位頭牌花魁，是我幼時故人……這麼多年，我心中一直惦念她，想知道她如今怎樣了，很想見她一面。］,"""The current Top Courtesan at <ruby=泠音>Lingyin</ruby> Pavilion is my childhood friend... All these years, I've kept thinking about her, wondering how she's doing, and longing to see her.""",「今の泠音閣にいる一番娘は、幼い頃の友人なんだ……長い間、ずっと彼女のことを案じていた。彼女が今どうなっているのか知りたくて、会いに行こうと思っている」,"""'Девушка первого ранга' из 'Мелодичного павильона' - моя подруга детства. Всё это время я только о ней и думал, интересовался, как она поживает, и мечтал снова её увидеть.""",
,,,,,,,,,,默认456,,,,我坦然地对他说道。,我坦然地對他說道。,I told him frankly.,私は真面目な顔でそう言った。,Честно рассказал я.,
,,不修边幅的老者,,,,,,,,默认457,,不修边幅的老者/17_不修边幅的老者_10,,[有趣……真有趣啊……],[有趣……真有趣啊……],"""Fascinating... utterly fascinating...""",「面白い……実に面白いなあ……」,"""Интересно... очень интересно...""",
,,,,,,,,,,默认458,,,,老者听罢，眼神发亮，直直望着我，似在细细品味。,老者聽罷，眼神發亮，直直望著我，似在細細品味。,"The Old Man's eyes sparkled as he listened, gazing intently at me as if savoring each word.",老人は話を聞き、目を輝かせ、私の値踏みするようにじっと見た。,"Глаза старика зажглись от восторга. Он пристально глядел на меня, словно смакуя каждое слово.",
,,不修边幅的老者,通常,,,,,,,默认459,,不修边幅的老者/17_不修边幅的老者_11,,[小子，将你这故事赠与我罢。],[小子，將你這故事贈與我罷。],"""Lad, gift me your tale.""",「若いの……そのネタ、わしにくれんか」,"""Паренёк, а подари-ка мне эту свою историю.""",
,,方知宥,,,,,,,,默认460,,方知宥/17_方知宥_43,,[赠您故事？],[贈您故事？],"""Gift you my story?""",「ネタって……今の話を？」,"""Подарить?""",
,,,,,,,,,,默认461,,,,我微微一愣，一时有些没听明白他的意思。,我微微一愣，一時有些沒聽明白他的意思。,"I paused briefly, momentarily confused by his request.",私は呆気にとられた。一瞬、彼が何を言っているのかわからなかった。,"Я запнулся, не понимая, что он имеет ввиду.",
,,不修边幅的老者,惊喜,,,,,,,默认462,,不修边幅的老者/17_不修边幅的老者_12,,[嗯，你把这“清客人”轶事赠与我！待我哪日想写了，便将此段改改，写入书中！],[嗯，你把這“清客人”軼事贈與我！待我哪日想寫了，便將此段改改，寫入書中！],"""Hmm, you're giving me this ""pure guest"" anecdote! When I feel like writing someday, I'll tweak this part and include it in my book!""",「うむ、その『清客』のネタをわしに譲ってくれ！いつか書きたくなったら、このくだりにちょいと手を加えて、本に付け加えようじゃないか！」,"""Угу, ты мне рассказал эту хохму с 'чистым' гостем. Подари её мне. Когда будет настроение, я сяду писать и, немного подправив, вставлю её в книгу.""",
,,,,,,,,,,默认463,,,,老者兴奋地看着我，征求着我的同意。,老者興奮地看著我，徵求著我的同意。,"The old man looked at me excitedly, seeking my approval.",老人は興奮したように私を見ると、同意を求めた。,"Старик радостно смотрел на меня, ожидая моего согласия.",
,,方知宥,,,,,,,,默认464,,方知宥/17_方知宥_44,,[咦？老先生，您是写书的？],[咦？老先生，您是寫書的？],"""Huh? Old Scholar, you're a writer?""",「え？ご老公は本を書くのか？」,"""А? Пожилой господин, так Вы писатель?""",
,,不修边幅的老者,通常,,,,,,,默认465,,不修边幅的老者/17_不修边幅的老者_13,,[正是。],[正是。],"""Indeed.""",「いかにも」,"""Ну а то.""",
,,方知宥,,,,,,,,默认466,,方知宥/17_方知宥_45,,[您写了哪些书？],[您寫了哪些書？],"""What books have you written?""",「どんな本を？」,"""А какие книги пишите?""",
,,不修边幅的老者,惊喜,,,,,,,默认467,,不修边幅的老者/17_不修边幅的老者_14,,[哈哈，一些不入流拙作罢了，不提也罢！且说……你这故事赠是不赠？],[哈哈，一些不入流拙作罷了，不提也罷！且說……你這故事贈是不贈？],"""Haha, just some mediocre works not worth mentioning! But tell me... will you give me this story or not?""",「ほっほっほ、取るに足らん駄作よ、言わぬうちが華じゃ！それで……譲ってくれるのか？くれんのか？」,"""Хе-хе, да дребень всякую, даже называть не хочу. Так что... подаришь историю?""",
,,,,,,,,,,默认468,,,,他避开了自己的书的话题，焦急地追问我。,他避開了自己的書的話題，焦急地追問我。,He dodged the topic of his books and pressed me anxiously.,彼は自分の本の話題を避け、私の答えを急かした。,"Уйдя от ответа, снова насел он на меня со своим предложением.",
,,方知宥,,,,,,,,默认469,,方知宥/17_方知宥_46,,[成啊，赠您便是。横竖我大抵也不会写青楼故事，不怕与您写重。],[成啊，贈您便是。橫豎我大抵也不會寫青樓故事，不怕與您寫重。],"""Sure, it's yours. Anyway, I probably wouldn't write pleasure house stories, so no worry about overlapping with yours.""",「わかった、好きにすればいい。どうせ私は青楼についての話など書かないだろうし、かぶってしまうことはないだろう」,"""Ладно, она Ваша. Я всё равно вряд ли буду писать о 'зелёных теремах', так что наши книги не будут пересекаться.""",
,,不修边幅的老者,,,,,,,,默认470,,不修边幅的老者/17_不修边幅的老者_15,,[好，爽快！],[好，爽快！],"""Good, straightforward!""",「ようし、そうこなくちゃ！」,"""Отлично!""",
,,,,,,,,,,默认471,,,,老者笑了笑，又拎起他那坛女儿红，想要再喝上一口。,老者笑了笑，又拎起他那壇女兒紅，想要再喝上一口。,"The old man smiled and picked up his jar of <ruby=女儿红>Nü'er Hong</ruby> again, wanting to take another sip.",老人は笑い、また女児紅を一口飲もうと持ち上げた。,"Улыбнувшись, старик снова поднял кувшин с вином, чтобы сделать глоток.",
,,,,,,,,,,默认472,,,,不过，大概是这坛子酒已然喝尽，半天也没有倒出一滴酒来。,不過，大概是這罈子酒已然喝盡，半天也沒有倒出一滴酒來。,"However, the jar seemed already empty—no matter how long he tilted it, not a single drop came out.",しかしすでに中身が尽きたらしく、しばらく待っても一滴も酒が出てこなかった。,"Но, похоже, кувшин оказался пуст - как бы долго он его ни наклонял, не вытекло ни капли.",
,,不修边幅的老者,通常,,,,,,,默认473,,不修边幅的老者/17_不修边幅的老者_16,,[对了，小子，虽你诗作得不差，但若想靠作诗扬名，不知猴年马月才能进那泠音阁呢……］,[對了，小子，雖你詩作得不差，但若想靠作詩揚名，不知猴年馬月才能進那泠音閣呢……］,"""By the way, kid, your poetry isn't bad, but if you want fame through it, who knows how many years it'll take to enter <ruby=泠音>Lingyin</ruby> Pavilion...""",「ところで若いの、そなたの詩はなかなかのものだが、作詩で名を売るとなると、いつ泠音閣に行けるものかわかったもんじゃないぞ」,"""Кстати, паренёк, стих-то у тебя хороший получился, но если ты одними стихами будешь пытаться создать себе имя, то в 'Мелодичный павильон' сможешь попасть, только когда рак на горе свистнет...""",
,,,,,,,,,,默认474,,,,老者尴尬地将空酒坛子放到一边，又对我提醒道。,老者尷尬地將空酒罈子放到一邊，又對我提醒道。,"Embarrassed, the old man set the empty jar aside and added.",老人は渋い顔をして酒壺をその辺に放り捨てると、私に向き直り忠告した。,"Неловким движением поставив пустой кувшин, сказал старик.",
,,方知宥,,,,,,,,默认475,,方知宥/17_方知宥_47,,[那我该如何？难道老先生另有他法？］,[那我該如何？難道老先生另有他法？］,"""Then what should I do? Do you have another way?""",「ならばどうすればいい？他の方法を知っているのか？」,"""А что мне делать? Вы знаете другой способ?""",
,,,,,,,,,,默认476,,,,我好奇他何以忽然提及此。,我好奇他何以忽然提及此。,I wondered why he'd suddenly brought this up.,なぜ彼が突然そんなことを言い出したのか、気になった。,"Поинтересовался я, недоумевая, почему он вдруг поднял эту тему.",
,,不修边幅的老者,,,,,,,,默认477,,不修边幅的老者/17_不修边幅的老者_17,,[我可以与你立个约定。],[我可以與你立個約定。],"""I can make a pact with you.""",「ひとつ取引をせんか」,"""Давай заключим договор.""",
,,,,,,,,,,默认478,,,,老者神秘兮兮地笑着看向我。,老者神秘兮兮地笑著看向我。,The old man looked at me with a mysterious smile.,老人が意味深な笑みを向けた。,С загадочной улыбкой посмотрел старик на меня.,
,,,,,,,,,,默认479,,,,哦？,哦？,Oh?,む？,А?,
,,不修边幅的老者,惊喜,,,,,,,默认480,,不修边幅的老者/17_不修边幅的老者_18,,[小子，一个月内，你多去几家青楼，多气哭几位花魁，多攒些趣闻轶事……一月后的戌时，你我在此处相见，那时，我会向你讨要新的故事。],[小子，一個月內，你多去幾家青樓，多氣哭幾位花魁，給我多攢些趣聞軼事……一月後的戌時，你我在此處相見，那時，我會向你討要新的故事。],"""Kid, within a month, visit several pleasure houses, make a few courtesans cry out of anger, and gather plenty of amusing anecdotes for me... At the <ruby=戌时>hour of dog</ruby> one month from now, we'll meet here again, and I'll demand new stories from you.""",「若いの、一か月で青楼を回って、花魁をもっと泣かせて、面白いネタを集めてくるのだ……一か月後の戌の刻、再びここで相まみえよう。その時に新しい話を聞かせてくれ」,"""Паренёк, в течении месяца походи по 'зелёным теремам', разозли и доведи до слёз пару местных куртизанок, собери для меня смешных историй... И через месяц, в стражу <ruby=19:00-21:00>Собаки</ruby> прийдёшь сюда же и расскажешь мне всё.""",
,,不修边幅的老者,通常,,,,,,,默认481,,不修边幅的老者/17_不修边幅的老者_19,,[作为报酬呐……我替你弄一份泠音阁请柬，保你能直接见到当今的头牌花魁。］,[作為報酬吶……我替你弄一份泠音閣請柬，保你能直接見到當今的頭牌花魁。］,"""As payment... I'll get you an invitation to <ruby=泠音>Lingyin</ruby> Pavilion, guaranteed to get you face-to-face with the current top courtesan.""",「報酬として……泠音閣の招待状を用意してやる。今のいち番娘に直接会うことができるぞ」,"""А я тебе... добуду приглашение в 'Мелодичный павильон' и личную встречу с тамошней 'девушкой первого ранга'.""",
,,方知宥,,,,,,,,默认482,,方知宥/17_方知宥_48,,[当真？老先生何以有此把握？］,[當真？老先生何以有此把握？］,"""Really? How can you be so sure, old scholar?""",「本当か？なぜそう断言できる？」,"""Правда? Вы действительно сможете такое устроить, пожилой господин?""",
,,,,,,,,,,默认483,,,,我有些震惊，这老头……不，这老先生竟然有如此能耐？,我有些震驚，這老頭……不，這老先生竟然有如此能耐？,"I was somewhat shocked—this old man... no, this old scholar actually had such connections?",少し驚いた。この老人……いや、ご老公に、そんな真似ができるとは。,"Я был поражён - у этого старика... нет, у этого пожилого господина есть настолько хорошие связи?",
,,不修边幅的老者,惊喜,,,,,,,默认484,,不修边幅的老者/17_不修边幅的老者_20,,[哈哈，我自有门路！几十年前，“泠音阁”还唤“烟波阁”时，我便已是常客了。］,[哈哈，我自有門路！幾十年前，那“泠音閣”還喚“煙波閣”時，我便已是常客了。］,"""Haha, I have my ways! Decades ago, when ""<ruby=泠音>Lingyin</ruby> Pavilion"" was still called ""<ruby=烟波>Yanbo</ruby> Pavilion"", I was already a regular.""",「ほっほっほ。ちょいと伝手があってな！数十年前、『泠音閣』がまだ『<ruby=えんぱかく>煙波閣</ruby>』と呼ばれていた頃は、常連だったんじゃよ」,"""Хе-хе, у меня есть свои приёмы! Десятилетия назад, когда 'Мелодичный павильон' ещё назывался 'Дымчатым павильоном', я уже был там завсегдатаем.""",
,,不修边幅的老者,通常,,,,,,,默认485,,不修边幅的老者/17_不修边幅的老者_21,,[老头子我啊，年少时，亦与当年的花魁有过一段往事……］,[老頭子我啊，年少時，亦與當年的花魁有過一段往事……］,"""Back in my youth, I had quite the history with the courtesan of those days...""",「今でこそ老いぼれだが、若い頃はわしだって当時の花魁と交じらいがあったもんじゃ……」,"""В молодости у меня тоже были дела с тамошней прославленной куртизанкой...""",
,,不修边幅的老者,,,,,,,,默认486,,不修边幅的老者/17_不修边幅的老者_22,,[我曾写下一段卖油郎的故事，那里头的花魁原型，便是当年烟波阁的那位。只是故事中的她与真实的她，截然不同罢了……］,[我曾寫下一段賣油郎的故事，那裡頭的花魁原型，便是當年煙波閣的那位。只是故事中的她與真實的她，截然不同罷了……］,"""I once wrote a story about an Oil Peddler, with the courtesan character modeled after the one from <ruby=烟波>Yanbo</ruby> Pavilion. Though the fictional version bore little resemblance to the real woman...""",「かつて油売りの男の物語を書いたことがあるんじゃが、そこに出てくる花魁の原型こそ、当時の煙波閣の花魁じゃ。ま、物語の彼女と現実の彼女は似ても似つかんがの……」,"""Я однажды написал повесть о торговце маслом, взяв для 'известной куртизанки' оттуда за основу ту самую куртизанку из 'Дымчатого павильона'. Хотя героиня из рассказа довольно резко отличалась от неё настоящей..."" <i>(Данный персонаж - Фэн Мэнлун, китайский писатель, собиратель и редактор произведений народного творчества и произведений.)</i>",
,,,,,,,,,,默认487,,,,老者自顾自地感叹着，我却有些没有听进去。,老者自顧自地感嘆著，我卻有些沒有聽進去。,"The Old Man kept sighing to himself, but I wasn't really listening.",老人はぶつぶつと何か呟いていたが、あまり耳に入ってこなかった。,"Вздыхая, приговаривал себе под нос старик, но мне было немного не до этого.",
,,,,,,,,,,默认488,,,,没想到……我还真遇到贵人了，只需再逛一月青楼，为他带些趣闻……他竟愿做我引荐人。,沒想到……我還真遇到貴人了，只需再逛一月青樓，為他帶些趣聞……他竟願做我引薦人。,Who'd have thought... I actually found a patron. Just one more month of pleasure house visits to gather stories for him... and he agreed to be my sponsor.,まさか……こんな良い人に会えるとは。あと一か月青楼に通い、面白い話を聞かせてやれば……紹介者になってくれると言うのだ。,"Кто бы мог подумать... я нашёл того, кто мог бы за меня поручиться. Месяц походить в ""зелёные терема"", чтобы собрать истории для него... и пропуск в ""Мелодичный павильон"" у меня в кармане.",
,,,,,,,,,,默认489,,,,若是能保证见到雁儿姐，这点投入自然是值得的。,若是能保證見到雁兒姐，這點投入自然是值得的。,"If this can guarantee meeting <ruby=Swan Goose>Sister Yan</ruby>, this small investment would naturally be worth it.",雁姉に会えることが保証されるなら、そのくらいの投資は安いものだ。,Если благодаря этой работёнке я смогу обеспечить себе встречу с сестричкой Лебёдушкой - то оно того стоит.,
,,,,,,,,,,默认490,,,,况且，不与他约定，我亦不亏——我本便打算靠气哭花魁……不，靠作诗成为“清客人”扬名二十四桥。,況且，不與他約定，我亦不虧——我本便打算靠氣哭花魁……不，靠作詩成為“清客人”揚名二十四橋。,"Besides, even without striking a deal with him, I lose nothing—I originally planned to make a name at the Twenty-Four Bridges by making the courtesan cry in frustration... no, by composing poetry to become a ""pure guest"" celebrity.",それに取引しなかったところで損はない――どのみち花魁を泣かせる……いや、詩で「清客」として二十四橋に名を売るつもりだったのだ。,"К тому же, мне нет смысла отказываться от этого договора. Я и так планировал построить репутацию на слезах куртизанок... нет, сочиняя стихи и становясь знаменитым ""чистым"" гостем.",
,,方知宥,,,,,,,,默认491,,方知宥/17_方知宥_49,,[好，一言为定！下月戌时，你我在此相会！——我带故事来，您带请柬来！］,[好，一言為定！下月戌時，你我在此相會！——我帶故事來，您帶請柬來！］,"""Deal! Next month at the <ruby=戌时>hour of dog</ruby>, we'll meet here! —I'll bring stories, and you bring the Invitation!""",「わかった、取引成立だ！来月の戌の刻、再びここで会おう――私はネタを持ってくる、あなたは招待状を持ってくる、これで決まりだ！」,"""По рукам! Через месяц в стражу <ruby=19:00-21:00>Собаки</ruby> мы снова встретимся! Я принесу Вам истории, а вы поручитесь за меня в 'Мелодичном павильоне'.""",
,,,,,,,,,,默认492,,,,我蹲下身，伸出手掌，与老者立约。,我蹲下身，伸出手掌，與老者立約。,"I crouched down, extended my palm, and made a pact with the Old Man.",私は腰をかがめると、手を差し出して老人と約束した。,"Присев, я протянул руку старику руку, тем самым заключив договор.",
,,不修边幅的老者,惊喜,,,,,,,默认493,,不修边幅的老者/17_不修边幅的老者_23,,[一言为定！老头子我一诺千金，从不骗人！],[一言為定！老頭子我一諾千金，從不騙人！],"""Deal! My word is as good as gold—I never lie!""",「約束だ！この老いぼれ、約束を違えたり、騙すことなど絶対にない！」,"""По рукам! Я слов на ветер не бросаю, не обману тебя.""",
,,,,,,,,,,默认494,,,,老者拍了拍我手掌，算是订约。,老者拍了拍我手掌，算是訂約。,The Old Man patted my palm to seal the agreement.,老人が私の手をぱんぱんと叩き、約束の証とした。,"Старик хлопнул по моей ладони, подтверждая договор.",
,,方知宥,,,,,,,,默认495,,方知宥/17_方知宥_50,,[那我先告辞了。老先生您也早些寻处歇息罢，夜宿街头易染风寒。],[那我先告辭了。老先生您也早些尋處歇息罷，夜宿街頭易染風寒。],"""Then I’ll take my leave now. Old Scholar, you should find a place to rest soon—sleeping on the streets makes one prone to catching a cold.""",「では私はこれで失礼する。ご老公も早く帰って休んでくれ。こんな道端で寝ていては風邪をひく」,"""Ладно, мне идти надо. Пожилой господин, вам тоже стоит пойти куда-нибудь, на улице спать - такое себе дело, простудитесь ещё.""",
,,,,,,,,,,默认496,,,,出言提醒后，我便打算走了，走前跟老者打了个招呼。,出言提醒後，我便打算走了，走前跟老者打了個招呼。,"After speaking up, I prepared to leave, bidding farewell to the old man before I went.",彼にそう忠告し、その場を後にしようと老人に別れの挨拶をした。,"Попрощавшись с ним, я уже собирался уходить.",
,,不修边幅的老者,通常,,,,,,,默认497,,,,[……],[……],"""...""",「……」,"""...""",
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认498,,,,他低垂着头，似乎重新在打瞌睡了，没有理我。,他低垂著頭，似乎重新在打瞌睡了，沒有理我。,"His head drooped low, as if he had dozed off again, paying me no attention.",また眠くなってきたのか、彼は頭を垂れ、私に何の反応も示さなかった。,"Не обращая на меня внимания, он опустил голову, словно задремал.",
,,,,,,,,,,默认499,,,,我朝前走了几步，边走边回味他刚才说的话。,我朝前走了幾步，邊走邊回味他剛才說的話。,"I walked forward a few steps, mulling over his words as I went.",数歩進みながら、先ほどの彼の話を思い出す。,"Обдумывая его слова, я сделал пару шагов.",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
