#SHEET_NAME,记-第十三回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认563,,,,良叔的身手应无需我担心。,良叔的身手應無需我擔心。,"With Uncle Liang's skills, I shouldn’t need to worry.",良ほどの腕前なら何の心配もない。,"Учитывая умения дядюшки Ляна, волноваться было не о чем."
,FadeOut,black,,wipe_left,,,0.3,,,,,,,,,,,
,Bg,扬州西商街屠杀,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,0.3,,,,,,,,,,,
,,,,,,,,,,默认564,,,,……,……,...,……,...
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,Se,金属碰撞2,,,,,,,,,,,,
,,,,,,,,,,默认565,,,,——铿锵——铿锵,——鏗鏘——鏗鏘,—Clang—Clang—,――キン――キン,*Лязг.* *Лязг.*
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,Se,金属碰撞2,,,,,,,,,,,,
,Bgm,剑拔弩张,,,,3,3,,,,,,,,,,,
,,,,,,,,,,默认566,,,,——铿锵——铿锵！,——鏗鏘——鏗鏘！,—Clang—Clang!—,――キン――キン！,*Лязг.* *Лязг.*
,,,,,,,,,,默认567,,,,我和玉莲接近浮光茶舍之前，便听到了兵器相击的响声，以及一些喧闹之声。,我和玉蓮接近浮光茶舍之前，便聽到了兵器相擊的響聲，以及一些喧鬧之聲。,"Before Yulian and I reached the Floating Light Teahouse, we heard the clang of weapons and a growing commotion.",浮光茶舎に近付くと、武器がぶつかり合う音と、誰かが言い争っているのが聞こえた。,"Приблизившись к чайной ""Свет над водой"", мы с Юйлянь услышали оттуда звуки сражения на мечах и переругивания."
,,官军甲,,左,,,,,,默认568,,官军甲/23_官军甲_01,,[妈的，这鞑子兵身手不赖！竟躲过了我们的偷袭。],[媽的，這韃子兵身手不賴！竟躲過了我們的偷襲。],"""Damn, this Tatar soldier is quite good! He even dodged our ambush...""",「ちくしょう、韃子の分際でなかなか手強いな！俺達の奇襲をかわすとは……」,"""Твою мать, а этот варварский боец ловок - нашей засады избежал!"""
,,官军乙,,右,,,,,,默认569,,官军乙/23_官军乙_01,,[不急！这里就他一人！附近也没其他鞑子，咱俩能磨死他！］,[不急！這裡就他一人！附近也沒其他韃子，咱倆能磨死他！］,"""No rush! He’s alone here! No other Tatars around—we can grind him down!""",「焦るな！相手は一人だけだ！近くの他の韃子もいない、消耗戦に持ち込め！」,"""Некуда спешить! Он тут всего один! Других варваров поблизости нет, так что вдвоём мы его прищучим!"""
,CharacterOff,,,,,,,,,,,,,
,,良清兵,怒,,,,,,,默认570,,良/23_良_37,,[红儿翠儿在哪？］,[紅兒翠兒在哪？］,"""Where are Hong'er and Cui'er?""",「紅児と翠児はどこだ？」,"""Где Хун'эр и Цуй'эр?"""
,CharacterOff,,,,,,,,,,,,,
,,官军甲,,左,,,,,,,,,,
,,官军乙,,右,,,,,,,,,,
,,官军甲,,,,,,,,默认571,,官军甲/23_官军甲_02,,[哼！你这鞑子竟还能讲官话？看来是个没骨气的狗贼！］,[哼！你這韃子竟還能講官話？看來是個沒骨氣的狗賊！］,"""Hmph! Can you, Tatar, actually speak Mandarin? Seems like a spineless Han traitor!""",「ふん！韃子が我々の言葉を話すか。腰抜けの<ruby=売国奴>漢奸</ruby>が！」,"""Ха! Ты что, варварское отродье, на мандаринском наречии умеешь разговаривать? Так ты, погляжу, из тех бесхребетных перебежчиков, пёс их дери!"""
,,官军乙,,,,,,,,默认572,,官军乙/23_官军乙_02,,[废话那么多干嘛，受死！］,[廢話那麼多幹嘛，受死！］,"""Enough talk—die!""",「おしゃべりはそこまでだ、死ねい！」,"""К чему с ним болтать - кончай его!"""
,CharacterOff,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,
,Se,金属碰撞2,,,,,,,,,,,,
,,,,,,,,,,默认573,,,,——铿锵——嘭！,——鏗鏘——嘭！,—Clang!—Bang!,――キン――ザシュッ！,*Лязг.* *Бум!*
,Se,摔倒,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认574,,,,——轰！,——轟！,—BOOM!,――ドサッ！,*Бабах!*
,,,,,,,,,,默认575,,,,我和玉莲听到了连续声音，等我们进门时，战斗刚好已经结束了。,我和玉蓮聽到了連續聲音，等我們進門時，戰鬥剛好已經結束了。,"Yulian and I heard a series of noises, and by the time we entered, the fight had just ended.",続けざまに聞こえる音。私と玉蓮が中に入ると、ちょうど戦闘が終わったところだった。,"Донеслась до нас с Юйлянь череда звуков, и когда мы подоспели внутрь, схватка уже была закончена."
,FadeOut,black,,wipe_left,,,0.3,,,,,,,,,,,
,Bg,哀鸿-茶舍破阴夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,0.3,,,,,,,,,,,
,,良清兵,怒,,,,,,,默认576,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认577,,,,我们没看到刚才是怎么打的。,我們沒看到剛才是怎麼打得。,We didn’t see how it happened.,どうやり合っていたのかはわからない。,"Рассмотреть то, что произошло, мы не успели."
,,,,,,,,,,默认578,,,,只见进门后，良叔把一位官兵踩在脚下，手中的刀则是架在了另一官兵的脖子上。,只見進門後，良叔把一位官兵踩在腳下，手中的刀則是駕在了另一官兵的脖子上。,"Upon entering, we saw Uncle Liang pinning one soldier underfoot while pressing his blade against another’s neck.",だが扉をくぐると、良は官兵の一人を踏みつけながら、手に持った剣をもう一人の官兵の首に当てていた。,"Мы лишь застали следующую картину: дядюшка Лян держал одного из правительственных солдат под пятой, а лезвие меча было приставлено к горлу другого солдата."
,,,,,,,,,,默认579,,,,他目光冷厉，仿佛将要杀人。,他目光冷厲，彷彿將要殺人。,"His gaze was icy, as if poised to kill.",その目は冷たい。今にも人を殺さんとするばかりに。,"Взгляд его был ледяной, словно он был готов их убить."
,Se,金属落地,,,,,,,,,,,,
,,,,,,,,,,默认580,,,,——铿锵。,——鏗鏘。,— Clang.,――ガシャン！,*Лязг.*
,StopBgm,,,,,,3,,,,,,,,,,,
,,,,,,,,,,默认581,,,,那被良叔用刀抵住脖子的兵看起来倒挺年轻，他很快便将手中的武器一丢，失去了战斗的意志。,那被良叔用刀抵住脖子的兵看起來倒挺年輕，他很快便將手中的武器一丟，失去了戰鬥的意志。,"The soldier held at knifepoint by Uncle Liang looked quite young. He quickly dropped his weapon, his will to fight gone.",首に剣を当てられている兵は、見たところ若そうだ。さっさと持っていた武器を捨てると、すっかり戦意を喪失した。,"Солдат с мечом у горла выглядел очень молодо - он быстро выпустил своё оружие из рук, потеряв волю к сражению."
,,官军乙,<Off>,,,,,,,默认582,,官军乙/23_官军乙_03,,[大爷饶命！别杀我！大爷别杀我啊！］,[大爺饒命！別殺我！大爺別殺我啊！］,"""Sir, spare me! Don’t kill me! Sir, please don’t kill me!""",「勘弁してくれ！命だけは！どうかこの通りだ！」,"""Господин, пощадите! Не убивайте! Не убивайте, господин!"""
,,,,,,,,,,默认583,,,,他脸色苍白，害怕地做求饶状。,他臉色蒼白，害怕地做求饒狀。,"His face pale, he assumed a fearful, pleading stance.",蒼白な顔で、びくびくしながら慈悲を乞う。,С бледным лицом испуганно просил он пощады.
,,官军甲,<Off>,,,,,,,默认584,,官军甲/23_官军甲_03,,[你他妈有骨气点，死就死！咱生是大明的人，死是大明的鬼！绝不能在鞑子面前丢了份！],[你他媽有骨氣點，死就死！咱生是大明的人，死是大明的鬼！絕不能在韃子面前丟了份！],"""Show some damn backbone—death is just death! We live as men of the Great Ming, we die as ghosts of the Great Ming! Never disgrace ourselves before these Tatars!""",「意地ってものがないのか！死ぬときは潔く死ね！大明の人として生き、死さば大明の亡霊となるのだ！韃子なぞの前で醜態をさらすことは許さん！」,"""Мать твою, ты совсем тюфяк, что ли? Умирать - так умирать! Пока живы - мы воины Великой Мин, умрём - станем призраками Великой Мин! Нельзя перед лицом варвара слабину показывать!"""
,,,,,,,,,,默认585,,,,被良叔踩在脚下的老兵挣扎了一下，愤怒地对求饶的新兵大喊。,被良叔踩在腳下的老兵掙扎了一下，憤怒地對求饒的新兵大喊。,"The old soldier pinned under Uncle Liang’s foot struggled, shouting angrily at the pleading recruit.",踏まれている老兵がもがき、怒りまじりに降参する新兵を怒鳴りつけた。,"Старый солдат, прижатый ногой дядюшки Ляна к земле, задёргался и заорал на просящего пощады новобранца."
,,良清兵,着急,,,,,,,默认586,,良/23_良_38,,[我不是鞑子，快说管这儿的姐妹俩在哪儿？说了饶你们一命——不说，我至少要废掉你们的腿脚……],[我不是韃子，快說管這裡的姐妹倆在哪裡？說了饒你們一命——不說，我至少要廢掉你們的腿腳……],"""I'm not a Tatar—tell me where the sisters who run this place are! Speak, and I'll spare your lives. If not, I'll at least cripple your legs...""",「俺は韃子じゃない。いいからさっさと姉妹の居所を吐け。言えば命は助けてやる――言わなきゃ、足の一本くらいは覚悟しろ……」,"""Я не из варваров. Говорите быстрее, где сёстры, что заведуют этим местом? Если скажете - пощажу вас... не скажете - ну, по меньшей мере, ноги вам искалечу..."""
,,,,,,,,,,默认587,,,,良叔冷着脸威胁道。,良叔冷著臉威脅道。,Uncle Liang threatened with a cold expression.,良が冷徹な表情ですごむ。,Пригрозил с холодным выражением лица дядюшка Лян.
,,女子的声音,,,,,,,,默认588,,红儿/23_红儿_01,,[住手！］,[住手！］,"""Stop!""",「やめて！」,"""Стойте!"""
,,,,,,,,,,默认589,,,,此时，忽然响起了一名女子的声音。,此時，忽然響起了一名女子的聲音。,"Just then, a woman's voice suddenly rang out.",その時、不意に女の声が響いた。,Вдруг раздался женский голос.
,,红衣女子,担忧,,,,,,,,,,,
,,,,,,,,,,默认590,,,,一名红衣女子从黑暗中走了出来，手中攥着一把刀。,一名紅衣女子從黑暗中走了出來，手中拿著一把刀。,"A woman in red stepped out of the darkness, clutching a knife.",赤い服の女が暗闇から飛び出してきた。その手には剣が握られている。,"Из темноты вышла девушка в красной одежде, сжимая в руке нож."
,,,,,,,,,,默认591,,,,不过，当她注意到眼前的良叔后，目光由原本的警惕，逐渐转换为了震惊和错愕。,不過，當她注意到眼前的良叔後，目光由原本的警惕，逐漸轉換為了震驚和錯愕。,"But when she saw Uncle Liang, her wary gaze turned to shock and disbelief.",しかし目の前の良に気が付くと、警戒していた目つきが次第に驚きとうろたえたものになっていく。,"Но когда она увидела дядюшку Ляна, настороженность в её взгляде сменилась крайним изумлением."
,Bgm,明末_芸芸众生_可循环,,,,3,3,,,,,,,,,,,
,,红衣女子,惊讶,,,,,,,默认592,,红儿/23_红儿_02,,[良爷？],[良爺？],"""Master Liang?""",「良様？」,"""Господин Лян?"""
,,,,,,,,,,默认593,,,,女子愣在原地，看着良叔。,女子愣在原地，看著良叔。,"The woman froze, staring at Uncle Liang.",女が呆然と良を見つめる。,"Девушка застыла на месте, глядя на него."
,,良清兵,笑,,,,,,,默认594,,良/23_良_39,,[红儿。］,[紅兒。］,"""Hong'er.""",「紅児」,"""Хун'эр."""
,,,,,,,,,,默认595,,,,良叔看向女子，叫出了对方的名字。,良叔看向女子，叫出了對方的名字。,Uncle Liang looked at the woman and called out her name.,良がその女に向かって、名前を呼んだ。,"Глядя в ответ, проговорил дядюшка Лян."
,,,,,,,,,,默认596,,,,他的语气显得有些平淡，眼眸却温柔得如同在看一个孩子。,他的語氣顯得有些平淡，眼眸卻溫柔地如同在看一個孩子。,"His tone seemed flat, but his eyes were gentle, as if gazing at a child.",口調こそいつもと変わらないが、その目はまるで子供を見るように穏やかなものだった。,"Тон его был ровным, но зато в глазах появилась нежность, будто он смотрел на дитя."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认597,,,,……,……,...,……,...
,,,,,,,,,,默认598,,,,名为红儿的女子与良叔相认，他们很快也看到了紧随而至的我和玉莲。,名為紅兒的女子與良叔相認，他們很快也看到了緊隨而至的我和玉蓮。,"The woman named Hong'er recognized Uncle Liang, and they soon noticed Yulian and me close behind.",紅児と呼ばれた女は良と再会を果たすと、続いて現れた私と玉蓮に目をやった。,"После того как девушка по имени Хун'эр с дядюшкой Ляном узнали друг друга, они заметили и нас с Юйлянь, стоявших позади."
,,,,,,,,,,默认599,,,,红儿带我们来到客栈里的后厨。,紅兒帶我們來到客棧裡的後廚。,Hong'er led us to the inn's back kitchen.,紅児が私たちを宿の厨房に案内してくれた。,Хун'эр завела нас на кухню.
,,,,,,,,,,默认600,,,,她掀开了遮盖着后厨地板的干草，一道地窖的暗门显露而出。,她掀開了遮蓋著後廚地板的乾草，一道地窖的暗門顯露而出。,"She lifted the dried grass covering the kitchen floor, revealing a hidden cellar door.",厨房の床を覆ってある干し草を彼女がめくると、地下室への隠し扉が現れた。,"Когда она расчистила сено, которое устилало пол кухни, мы увидели скрытый лаз."
,,,,,,,,,,默认601,,,,红儿拿出一把钥匙，开了地窖的暗门，将我们迎入其中。,紅兒拿出一把鑰匙，開了地窖的暗門，將我們迎入其中。,"Hong'er took out a key, unlocked the cellar door, and ushered us inside.",紅児が鍵を取り出し、隠し扉を開くと、その先に私たちを案内する。,"Достав ключ, Хун'эр открыла лаз и поторопила нас спуститься вниз."
,,,,,,,,,,默认602,,,,没想到这家茶舍的下面别有洞天，竟然藏了一个地窖。,沒想到這家茶舍的下面別有洞天，竟然藏了一個地窖。,Who would’ve thought this tea house concealed a hidden cellar beneath it?,こんな茶館の下に地下室などという別の空間が隠されていたとは。,"Я и не думал, что под этой чайной будет скрываться целый погреб."
,,,,,,,,,,默认603,,,,这个地窖里藏了一些酒食，以及九位妇女、男人与孩童。,這個地窖裡藏了一些酒食，以及九位婦女、男人與孩童。,"The cellar held some food and wine, along with nine women, men, and children.",地下室には食事や酒のほかに、男女と子供合わせて九人がいた。,"В погребе были запасы еды и вина, также здесь находилось девять человек - женщин, мужчин и детей."
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,地窖夜,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,FadeCircle,,Linear,,2,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认604,,,,加上红儿、玉莲以及两位官军残兵，这小小的地方竟然躲了十三人。,加上紅兒、玉蓮以及兩位官軍殘兵，這小小的地方竟然躲了十三人。,"With Hong'er, Yulian, and two wounded soldiers, this cramped space sheltered thirteen people.",紅児と玉蓮、そして官軍の残兵二人を合わせると、この狭い空間に十三人が隠れていたことになる。,"Включая Хун'эр, Юйлянь и тех двух солдат из остатков минского войска - в погребе скрывалось тринадцать людей."
,,,,,,,,,,默认605,,,,……,……,...,……,...
,,良清兵,笑,两人右,,,,,,默认606,,良/23_良_40,,[呵，越想越觉得，刚才那一幕，倒挺像当年那幕的……],[呵，越想越覺得，剛才那一幕，倒挺像當年那幕的……],"""Hah, the more I think about it, the more that scene resembles the one from back then...""",「ふっ、考えれば考えるほど、さっきの一幕は、あの頃とそっくりだったな……」,"""Хех, чем больше думаю, тем больше вспоминается кое-что из прошлого."""
,,,,,,,,,,默认607,,,,良叔刚走下地窖，便对红儿说道。,良叔剛走下地窖，便對紅兒說道。,"As Uncle Liang descended into the cellar, he said to Hong'er.",地下室に降りてきた良が紅児に言う。,"Спустившись в погреб, сказал дядюшка Лян Хун'эр."
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,,两人左,,,,,,,,,,
,,红儿,,,,,,,,默认608,,红儿/23_红儿_03,,[当年那幕？],[當年那幕？],"""The one from back then?""",「あの頃？」,"""Кое-шо из прошлого?"""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,笑,,,,,,,默认609,,良/23_良_41,,[崇祯五年，我带你们去解州那家客栈时，不也是如此？],[崇禎五年，我帶你們去解州那家客棧時，不也是如此？],"""In the fifth year of <ruby=崇祯>Chongzhen</ruby>, when I took you all to that inn in <ruby=解州>Haizhou</ruby>, wasn’t it just like this?""",「崇禎五年、解州の宿に連れて行った時もこんな風だっただろ？」,"""На <ruby=1632 г.>пятый год правления Чунчжэня</ruby>, когда я привёл вас в тот трактир в Хайчжоу, нас же тоже подобным образом встретили."""
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,红儿,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,惊讶,,,,,,,默认610,,红儿/23_红儿_04,,[哦！良爷一说还真像，当时也是鸢姐姐的人想打良爷，反被良爷教训，然后鸢姐姐就来劝架了。],[哦！良爺一說還真像，當時也是鳶姐姐的人想打良爺，反被良爺教訓，然後鳶姐姐就來勸架了。],"""Oh! Master Liang's right—it really is similar. Back then, Sister Kite's people tried to attack Master Liang but ended up getting taught a lesson by you instead. Then, Sister Kite stepped in to mediate.""",「ああ、確かに！あの時は鳶姉さんの部下が良様を殴ろうとした時、逆に良様がおしおきして、鳶姉さんが間に入ったんだっけ」,"""А! Точно-точно! И правда похоже! Тада люди сястрички Юань попыталися напасць на Вас, но Вы проучили их! А потом ишчо сястричка Юань спустилася и разрядила обстановку."""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,通常,,,,,,,默认611,,良/23_良_42,,[你比三年前更像是鸢了。],[你比三年前更像是鳶了。],"""You resemble Kite even more than you did three years ago.""",「三年前に比べて鳶らしくなってきたな」,"""Ты сейчас ещё больше на неё похожа, чем три года назад."""
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,红儿,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,通常,,,,,,,默认612,,红儿/23_红儿_05,,[真的？］,[真的？］,"""Really?""",「ほんと？」,"""Правда?"""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,笑,,,,,,,默认613,,良/23_良_43,,[嗯……],[嗯……],"""Hmm...""",「ああ……」,"""Угу..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认614,,,,良叔和红儿叙旧着，我在不远处听着。,良叔和紅兒敘舊著，我在不遠處聽著。,Uncle Liang and Hong'er were catching up while I listened from nearby.,良と紅児の昔話を、そう遠くない場所で聞いている私。,"Пока дядюшка Лян и Хун'эр болтали о прошлом, я стоял рядом и слушал."
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认615,,,,鸢姐姐？,鳶姐姐？,Sister Kite?,鳶姉さん？,Сестричка Юань?
,,,,,,,,,,默认616,,,,我听到这个名字，总觉得有些耳熟，却一时想不起在哪里听过。,我聽到這個名字，總覺得有些耳熟，卻一時想不起在哪裡聽過。,"That name sounded vaguely familiar, but I couldn’t quite place where I’d heard it before.",聞き覚えのある名だった。しかしどこで聞いたのか覚えていない。,"Имя звучит знакомо, но не могу вспомнить, где же я мог его слышать."
,,,,,,,,,,默认617,,,,这个名字大概只划过了我的记忆一瞬，如同在画纸上留下的一个指甲印，并没有那么容易回想。,這個名字大概只劃過了我的記憶一瞬，如同在畫紙上留下的一個指甲印，並沒有那麼容易回想。,"The name had only grazed my memory for an instant, like a fingernail mark on paper—not so easily recalled.",紙に爪跡をつけたように、ほんの一瞬記憶の縁を掠めた程度だったのだろう。なかなか思い出すのが難しい。,"Это имя промелькнуло в моей памяти лишь на мгновение, словно след от ногтя на бумаге - припомнить какие-то детали было совсем нелегко."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,良清兵,,两人右,,,,,,,,,,
,,红儿,,两人左,,,,,,,,,,
,Wait,,,,,,0.3,,,,,,,
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,,,,,,,,默认618,,红儿/23_红儿_06,,[话说回来……良爷不该与穗姐姐在杭州吗？为何会到此地来？］,[話說回來……良爺不該與穗姐姐在杭州嗎？為何會到此地來？］,"""Speaking of which... Shouldn't Master Liang be in Hangzhou with Sister Sui? Why did you come here?""",「ところで……良様は穂姉さんと杭州にいるはずじゃ？どうしてここに？」,"""Кстати... Господин Лян, а Вы разве не должны быць сейчас в Ханчжоу, вместе з сястричкой Суй? Шо вы тута делаете?"""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,,,,,,,,默认619,,良/23_良_44,,[我听到了扬州即将被围的消息，担心你们的安危，给满穗留了书信后便快马加鞭过来了。］,[我聽到了揚州即將被圍的消息，擔心你們的安危，給滿穗留了書信後便快馬加鞭過來了。］,"""I heard Yangzhou was about to be besieged and worried for your safety, so I left a letter for Sui and rushed here immediately.""",「揚州が間もなく包囲されるという知らせを聞いてな。おまえたちの身の危険を案じて、穂には手紙を残してこっちまですっ飛んできたんだ」,"""Я прослышал, что Янчжоу возьмут в осаду, вот и испугался за вас. Оставил Маньсуй и сразу же отправился сюда."""
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,红儿,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,惊讶,,,,,,,默认620,,红儿/23_红儿_07,,[那穗姐姐怎么办？］,[那穗姐姐怎麼辦？］,"""But what about Sister Sui?""",「じゃあ穂姉さんは？」,"""А шо з сястричкой Суй?"""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,无奈,,,,,,,默认621,,良/23_良_45,,[杭州现在很安全，而且以她的聪慧也不容易有事……等确保你们平安，我才能放心回去找她。］,[杭州現在很安全，而且以她的聰慧也不容易有事……等確保你們平安，我才能放心回去找她。］,"""Hangzhou is safe now, and she's clever enough to stay out of trouble... I'll only return to her after making sure you're safe.""",「杭州なら安全だ。それにあいつは頭がいい。滅多なことは起きないだろう……おまえ達の無事を見届けるまでは、安心してあいつのところに帰れない」,"""В Ханчжоу сейчас безопасно, да и умная она, не пропадёт... Я вернусь к ней только тогда, когда буду уверен, что вы в безопасности."""
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,红儿,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,担忧,,,,,,,默认622,,红儿/23_红儿_08,,[唉，无论如何，她肯定又要生你的气了……］,[唉，無論如何，她肯定又要生你的氣了……］,"""Sigh... She'll surely be angry with you again...""",「はあ……また怒らせるようなことを……」,"""Эх... Она опять буде злицца на Вас."""
,Tween,红儿,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,良清兵,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,良清兵,,,,,,,,默认623,,,,[……],[……],"""...""",「……」,"""..."""
,,良清兵,通常,,,,,,,默认624,,良/23_良_46,,[先谈正事。你为何在此？这些人都是从哪儿来的？怎么还有几个兵？],[先談正事。你為何在此？這些人都是從哪裡來的？怎麼還有幾個兵？],"""Let's focus on the matter at hand. Why are you here? Where did all these people come from? Why are there even a few soldiers here?""",「本題はここからだ。どうしてここにいる？こいつらはどこから来た？兵士たちまでいるとは何事だ？」,"""Давай лучше о главном - ты-то что тут делаешь? Откуда все эти люди? Откуда тут даже солдаты взялись?"""
,,,,,,,,,,默认625,,,,良叔扫了一眼地窖中的其他人，对红儿问道。,良叔掃了一眼地窖中的其他人，對紅兒問道。,Uncle Liang glanced at the others in the cellar and asked Hong'er.,良が地下室にいる他の者たちを見て、紅児に訊いた。,"Оглядев людей в погребе, спросил дядюшка Лян у Хун'эр."
,Tween,良清兵,ColorTo,r=0.34 g=0.34 b=0.34 time=0.2,,,,,Skippable,,,,,,,,,
,Tween,红儿,ColorTo,r=1 g=1 b=1 time=0.2,,,,,Skippable,,,,,,,,,
,,红儿,通常,,,,,,,默认626,,红儿/23_红儿_09,,[有两人是我茶舍内的杂役，其余人都是附近的难民。],[有兩人是我茶舍內的雜役，其餘人都是附近的難民。],"""Two of them are laborers from my tea house, and the rest are refugees from nearby.""",「二人は茶館の雑用。他の人たちはみんな近くから逃げてきた」,"""Двое - работники з моей чайной. Остальные - местные бежанцы."""
,,,,,,,,,,默认627,,,,红儿看向了那有些不安的男男女女，只有被她称作杂役的两位男子鼓起勇气，朝良叔点了点头。,紅兒看向了那有些不安的男男女女，只有被她稱作雜役的兩位男子鼓起勇氣，朝良叔點了點頭。,Hong'er looked at the uneasy men and women; only the two men she called laborers mustered the courage to nod at Uncle Liang.,紅児は不安そうな男女たちを見渡した。雑用と呼ばれた二人の男だけが勇気を奮い立たせ、良に向かってこくこくと頷く。,"Хун'эр взглянула на встревоженных мужчин и женщин. Только двое мужчин, что она назвала своими работниками, набрались смелости и кивнули дядюшке Ляну."
,,红儿,,,,,,,,默认628,,红儿/23_红儿_10,,[至于这些官兵，是昨夜找过来的，我们险些和他们因为抢避难场所而打起来……后来我们达成了共识，我们暂且收留他们，他们也要帮我们埋伏探查过来的鞑子兵。],[至於這些官兵，是昨夜找過來的，我們險些和他們因為搶避難場所而打起來……後來我們達成了共識，我們暫且收留他們，他們也要幫我們埋伏探查過來的韃子兵。],"""As for these soldiers, they arrived last night. We nearly clashed with them over the shelter... Eventually, we struck a deal: we’d let them stay temporarily, and in return, they’d help us ambush any Tatar soldiers who came scouting.""",「この官兵たちは、昨日見つけた。避難場所を巡って喧嘩しそうだったから……しばらく面倒を見るかわりに、韃子の偵察をしてもらうことになった」,"""А солдаты прышли прошлой ночью. Мы чуть не подралися з ними из-за укрытия... В конце концов, мы договорилися, шо они смогут остацца у нас, коли помогут устроиць засаду на патрулирующих варваров."""
,,红儿,惊讶,,,,,,,默认629,,红儿/23_红儿_11,,[咦？怪了，为何少了一个兵，那个姓杨的怎么不在？],[咦？怪了，為何少了一個兵，那個姓楊的怎麼不在？],"""Huh? Strange, why is one soldier missing? Where's that Yang fellow?""",「あれ？おかしい……一人兵が少ない。楊さんはどうしたの？」,"""А? Странно... а где ишчо один солдат? Куды делся тот Ян?"""
,,,,,,,,,,默认630,,,,红儿看了看玉莲，疑惑地问道。,紅兒看了看玉蓮，疑惑地問道。,Hong'er looked at Yulian and asked in confusion.,玉蓮の方を見て、紅児が不思議そうに訊いた。,Озадаченно спросила Хун'эр у Юйлянь.
,CharacterOff,,,,,,,,,,,,,
