#SHEET_NAME,记-第五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认505,,,,看来，要先活过妖兵屠城再说。,看來，要先活過妖兵屠城再說。,It seems surviving the demon soldiers' massacre must come first.,ひとまずは妖兵の虐殺を乗り切ってからだ。,"Похоже, сперва мне надо пережить резню яогуаев.",
,Jump,*肚子饿了
,*不入佛门
,,,,,,,,,,默认506,,,,不行……,不行……,No good...,いやいや……,"Нет, так не пойдёт...",
,,,,,,,,,,默认507,,,,差点被空幻师父说动了。,差點被空幻師父說動了。,Master Konghuan's words nearly swayed me.,危うく空幻和尚に説得されるところだった。,Учитель Кунхуань почти смог убедить меня.,
,,,,,,,,,,默认508,,,,可我深知，自己是没有半分佛心的，不太可能入佛门。,但我深知，自己是沒有半分佛心的，不太可能入佛門。,But I know in my heart I lack even a shred of Buddhist faith—joining the Order seems impossible.,だが私自身がいちばんよくわかっている。仏心など微塵もないため、仏の道に入る可能性などほぼないと。,"Но я-то хорошо знаю, что сердце моё лишено ""духа Будды"", того милосердия и сострадания... вряд ли бы из меня получился монах.",
,,方知宥,,,,,,,,默认509,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认510,,,,那么，再聊几句，找个理由婉拒空幻师父，让他打消了劝我入佛门的念头吧。,那麼，再聊幾句，找個理由婉拒空幻師父，讓他打消了勸我入佛門的念頭吧。,"Then I'll exchange a few more words and find a tactful way to decline Master Konghuan, ending his recruitment efforts.",ならばもう少し話して、何か理由をつけて遠回しに断って、私を仏門に誘うのを諦めさせようではないか。,"Я поговорю с ним ещё чуть-чуть и найду способ вежливо отказаться, чтобы учитель Кунхуань оставил эту идею.",
,,方知宥,,,,,,,,默认511,,方知宥/08_方知宥_38,,[大师……我若是今后戒不掉饮酒，可以入佛门吗？],[大師……我若是今後戒不掉飲酒，可以入佛門嗎？],"""Greate Master... If I can't give up drinking, would the Buddhist Order still accept me?""",「和尚……今後も酒をやめられないとしたら、それでも仏門に入れるだろうか」,"""Великий Учитель... смогу ли стать монахом, если и впредь не откажусь от спиртного?""",
,,空幻,说话,,,,,,,默认512,,空幻/08_空幻_21,,[施主，酒乃穿肠毒药，乱性迷心。此戒还是要持的。］,[施主，酒乃穿腸毒藥，亂性迷心。此戒還是要持的。］,"""Patron, liquor is poison that corrodes the gut, clouds the mind, and stirs base desires. This precept must still be upheld.""",「施主どのよ、酒ははらわたを乱し、心を惑わせる毒薬だ。この戒めは守らねばならない」,"""Господин мирянин, алкоголь есть яд, разъедающий внутренности, затуманивающий разум и пробуждающий низменные желания. Сего предписания всё же нужно будет придерживаться.""",
,,,,,,,,,,默认513,,,,空幻师父无奈提醒。,空幻師父無奈提醒。,Master Konghuan reminded with resignation.,肩をすくめて忠告する空幻師父。,"Вздохнув, предостерёг меня учитель Кунхуань.",
,,方知宥,,,,,,,,默认514,,方知宥/08_方知宥_39,,[好，那待我哪日真能戒了这杯中之物，再来寻大师剃度。],[好，那待我哪日真能戒了這杯中之物，再來尋大師剃度。],"""Very well. When the day comes that I can truly forsake this cup's temptation, I shall return to seek the Great Master's Tonsure.""",「そうか……ではいつか酒を断つことができたら、改めて和尚に剃髪してもらうとしよう」,"""Ладно. В таком случае, когда настанет день, в который я действительно смогу отказаться от алкоголя, я вернусь, чтобы просить Вас о постриге.""",
,,,,,,,,,,默认515,,,,我笑了笑，不过旋即又想起一事。,我笑了笑，不過旋即又想起一事。,"I chuckled, though another thought soon surfaced.",私は笑ったが、すぐにあることを思い出した。,Усмехнулся я. Но тут же мне вспомнилось кое-что ещё.,
,,方知宥,,,,,,,,默认516,,方知宥/05分支_方知宥_03,,[对了，大师，我听闻那些妖兵……不，就是如今破城的鞑子兵也崇信佛法，此事当真？］,[對了，大師，我聽聞那些妖兵……不，就是如今破城的韃子兵也崇信佛法，此事當真？］,"""By the way, Great Master, I've heard those demon soldiers... No, the Tatar soldiers who breached the city walls—also revere the Buddha’s teachings. Is that true?""",「ところで和尚、聞いた話なのだが、あの妖兵……いや、町を襲ってきた韃子の兵も仏法を信じているというのは、本当なのか？」,"""Кстати, Великий Учитель, я слышал, что яогуаи... нет, северные варвары, захватившие город, тоже почитают учение Будды. Это правда?""",
,,,,,,,,,,默认517,,,,既然确定了妖兵大概便是北边来的鞑子兵，于是我关联起了先前的听闻，出声询问空幻师父。,既然確定了妖兵大概便是北邊來的韃子兵，於是我關聯起了先前的聽聞，出聲詢問空幻師父。,"Having confirmed the demon soldiers were likely Tatar forces from the north, I connected this to earlier rumors and asked Master Konghuan.",妖兵が来たからやってきた韃子だとわかったので、私は以前聞いた噂と合わせて空幻師父に訊いてみた。,"Поскольку стало ясно, что яогуаи, по всей видимости, на самом деле были из северных варваров, я вспомнил кое-какие слухи, доходившие до меня ранее, и задал вопрос учителю Кунхуаню.",
,,空幻,说话眯眼,,,,,,,默认518,,空幻/05_空幻_01,,[确有此事，贫僧亦有所耳闻，北境蛮王从数十年前便开始崇奉我佛，手下兵将也多如此。］,[確有此事，貧僧亦有所耳聞，北境蠻王從數十年前便開始崇奉我佛，手下兵將也多如此。］,"""I had likewise heard such reports. The Northern Warlord began revering our Buddha decades ago, and many among his troops now follow suit.""",「確かに貧僧も耳にしたことがある。北の蛮王は数十年前から我らが仏を信仰し始め、その手下の兵達の多くもそうであると」,"""Сей монах слышал о подобном. Правители варваров с северной границы начали почитать Будду несколько десятков лет назад, и многие из их солдат последовали их примеру.""",
,,方知宥,,,,,,,,默认519,,方知宥/05分支_方知宥_04,,[那……大师手头可有剃刀和多余的僧袍？],[那……大師手頭可有剃刀和多餘的僧袍？],"""That... Great Master, do you happen to have a razor and spare monk's robe?""",「では和尚……剃刀と余っている僧衣はないか？」,"""В таком случае, Великий Учитель... А у Вас есть бритва и лишняя ряса?""",
,,空幻,疑惑,,,,,,,默认520,,空幻/05_空幻_02,,[施主问此物何用？］,[施主問此物何用？］,"""Patron, what purpose do you seek these tems?""",「そんなもの、どうするのだ？」,"""Господин мирянин, и по какой же нужде Вам сии вещи?""",
,,,,,,,,,,默认521,,,,大师有些疑惑。,大師有些疑惑。,The Great Master looks puzzled.,和尚が首をかしげる。,Он озадаченно посмотрел на меня.,
,,方知宥,,,,,,,,默认522,,方知宥/05分支_方知宥_05,,[我想即刻剃度，换上僧袍，扮成佛门师父的模样…… 若能借此身份苟全性命……那我便在之后皈依佛门！］,[我想即刻剃度，換上僧袍，扮成佛門師父的模樣…… 若能藉此身份苟全性命……那我便在之後皈依佛門！］,"""I wish to receive the tonsure at once, don the monk's robe, and disguise myself as one of the Buddhist Order... If this guise can spare my wretched life... then I shall devote myself to the Buddhist Order thereafter!""",「今ここで髪を剃り、僧衣に着替えて僧のふりをするのだ……その身分で命を繋ぐことができた暁には……仏門に帰依しようじゃないか！」,"""Я обрею голову, облачусь в рясу и буду выдавать себя за служителя Будды. Если эта маскировка спасёт мою жалкую жизнь... тогда впоследствии я по-настоящему вступлю в монашеские ряды!""",
,,空幻,震惊,,,,,,,默认523,,空幻/05_空幻_03,,[这……阿弥陀佛！贫僧手边并无剃刀僧袍。即便是有……也不能应允施主此请——心不诚，意不坚，此乃自欺欺人，绝非入佛门之道！］,[這……阿彌陀佛！貧僧手邊並無剃刀僧袍。即便是有……也不能應允施主此請——心不誠，意不堅，此乃自欺欺人，絕非入佛門之道！］,"""This... Amitabha! I have neither razor nor robe. Even if I did... I could not grant your request——Without sincerity or resolve, this is mere self-deception—no path to enlightenment!""",「なんと……南無阿弥陀仏！貧僧の手元には剃刀も僧衣も余っていない。たとえあったとしても……すまないが施主どのの願いは聞き入れられない。誠実さに欠け、意志を貫けないというのは、自らを欺くことであり、仏門に入る資格などないからだ！」,"""О Амитабха! У сего монаха нет под рукой ни бритвы, ни рясы. Даже если бы они были... Было бы неподобающе исполнить такую просьбу, господин мирянин - без искренности и твёрдости духа сие всего лишь обман себя и других, а не стезя к просветлению.""",
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认524,,,,空幻大师有些急了，一口气说了一大堆话。,空幻大師有些急了，一口氣說了一大堆話。,"Master Konghuan grows agitated, the words tumbling out in a rush.",少し動揺したように、空幻和尚は一息でそうまくし立てた。,"Взволновавшись, учитель Кунхуань разразился целой тирадой слов.",
,,方知宥,,,,,,,,默认525,,方知宥/05分支_方知宥_06,,[好吧……大师莫怪，那待我心诚之时，再来找您剃度吧。],[哈哈，大師莫怪，開個玩笑罷了。 ］,"""Haha! Forgive this jest, Great Master—'twas but a poor joke.""",「ははは、すまない和尚、ちょっとした冗談だ」,"""Ха-ха, да не серчайте, Великий Учитель, я всего лишь пошутил.""",
,,,,,,,,,,默认526,,,,我笑了笑，与师父这一番看似荒诞的交谈下来，紧绷的心弦倒是松弛了几分。,我笑了笑，與師父這一番看似荒誕的交談下來，緊繃的心弦倒是鬆弛了幾分。,"I chuckled. After this seemingly absurd conversation with my master, the tension in my heart had eased somewhat.",私はからりと笑った。和尚とのとりとめもない会話で、緊張で張り詰めた心が幾分か緩んだ。,Рассмеялся я. После этого с виду нелепого разговора с монахом напряжение в сердце немного улеглось.,
,,,,,,,,,,默认527,,,,……,……,...,……,...,
,,,,,,,,,,默认528,,,,我是不会想入佛门的。,我是不會想入佛門的。,I have no intention of joining the Buddhist Order.,仏門に入るつもりはない。,У меня нет намерений становиться монахом.,
,,,,,,,,,,默认529,,,,至少现在，完全没有这个想法。,至少現在，完全沒有這個想法。,At least not now. The thought hasn't even crossed my mind.,少なくとも今は、まったく考えていない。,"По крайней мере, сейчас... У меня даже мыслей об этом нет.",
,*肚子饿了,,,,,,,,,,,,,,,,,
,Se,肚子饿了,,,,,,,,,,,,,,,,
,,,,,,,,,,默认530,,,,——咕噜噜,——咕嚕嚕,—Grrrrowl,――ぐるる,*Гр-р-р-р-р...*,
,,,,,,,,,,默认531,,,,突然，我的肚子突然响了，仿佛在表明着我已腹空多时。,突然，我的肚子突然響了，彷彿在表明著我已腹空多時。,"Suddenly, my stomach growled, as if protesting its long emptiness.",しばらく空腹だったことを知らせるように、私の腹が大きく鳴った。,"Вдруг мой желудок заурчал, словно демонстрируя напоказ, сколько часов я ужё провёл с пустым животом.",
,,空幻,说话,,,,,,,默认532,,空幻/08_空幻_22,,[看来施主有些饿了。陋室之中，只有些许冷饭、豆腐和咸菜……施主若不嫌弃……],[看來施主有些餓了陋室之中，只有些許冷飯、豆腐和鹹菜……施主若不嫌棄……],"""It seems you're somewhat hungry. In this humble abode, there's only some cold rice, tofu, and pickled vegetables... If you don't mind...""",「どうやら腹が減っているようだな。ここには冷や飯と豆腐と漬物くらいしかないが……それでよいなら……」,"""Похоже, Вы проголодались, господин мирянин. В сём крове лишь есть немного холодного риса, тофу и маринованных овощей. Ежели Вам такое по нраву...""",
,,方知宥,,,,,,,,默认533,,方知宥/08_方知宥_41,,[不嫌弃！有劳大师了。］,[不嫌棄！麻煩大師了。］,"""I don't mind at all! Thank you, Great Master.""",「とんでもない！ありがたく頂戴する」,"""Очень даже по нраву! Спасибо, Великий Учитель!""",
,,,,,,,,,,默认534,,,,我连忙恳切应道。,我連忙懇切應道。,I quickly replied with earnest gratitude.,慌てて彼の言葉に甘える旨を返す。,Быстро и со всей искренностью поблагодарил я.,
,,,,,,,,,,默认535,,,,饥饿感此刻已如潮水般涌上，确实支撑不住了。,飢餓感此刻已如潮水般湧上，確實支撐不住了。,Hunger now surged over me like a tide—I truly couldn't hold out any longer.,空腹感が絶え間なく押し寄せ、もう耐えられそうにない。,"Голод к этому времени уже накатывал на меня, словно волны прилива... Я не мог больше терпеть.",
,,小雁儿,焦急,,,,,,,默认536,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认537,,,,旁边的小雁儿，想必也是如此。,旁邊的小雁兒，想必也是如此。,Little Yan beside me must have felt the same.,隣の小雁もきっとそうだろう。,"Лебёдушка, сидевшая подле меня, наверное, тоже была голодна.",
,,,,,,,,,,默认538,,,,她眨巴着眼睛看着我和大师，方才一直没有说话，想必也是饿累了。,她眨巴著眼睛看著我和大師，方才一直沒有說話，想必也是餓累了。,"She blinked at me and the Great Master, silent until now—likely worn out from hunger.",彼女はぱちぱちとまばたきをしながら、私と大師を見つめている。きっと腹が減りすぎて疲れているのだろう、先ほどから一言も話さない。,"Она молча смотрела то на меня, то на Великого Учителя. Наверное, она совсем обессилела от голода.",
,,,,,,,,,,默认539,,,,……,……,...,……,...,
,,空幻,疑惑,,,,,,,默认540,,,,[……],[……],"""...""",「……」,"""...""",
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认541,,,,空幻大师转过身，走到屋内另一侧一个狭窄的案台前，背对着我们，窸窸窣窣地开始准备。,空幻大師轉過身，走到屋內另一側一個狹窄的案台前，背對著我們，窸窸窣窣地開始準備。,"Master Konghuan turned and strode to a narrow worktable across the room, his back to us as he rustled through preparations.",空幻和尚は身を翻すと、部屋の反対側にある狭い机に向かい、私たちに背を向けてごそごそと準備を始めた。,"Учитель Кунхуань пошёл к узкому столику, находившемуся в другом конце помещения. Повернувшись к нам спиной, он начал готовить еду.",
,,,,,,,,,,默认542,,,,我本想上前帮忙，但见那案台窄小，便打消了念头。,我本想上前幫忙，但見那案台窄小，便打消了念頭。,"I considered helping, but the worktable was too cramped, so I abandoned the thought.",手伝おうかと思ったが、机が狭すぎたためやめた。,"Я хотел было помочь ему, но тот столик был слишком уж маленьким.",
,,方知宥,,,,,,,,默认543,,方知宥/08_方知宥_42,,[今日奔亡整日，几次死里逃生，如今遇到空幻大师这般慈悲之人，确实让人心安。］,[今日奔亡整日，幾次死裡逃生，如今遇到空幻大師這般慈悲之人，確實讓人心安。］,"""After fleeing all day, cheating death multiple times, meeting someone as kind as Master Konghuan truly soothes the soul.""",「今日は一日逃げ回り、何度も死の淵を彷徨ってきた。こうして空幻和尚のような慈悲深い方に出会えたのは心強いな」,"""Целый день мы провели в бегах, несколько раз чудом избежали смерти, и теперь встретить столь милосердного человека, как учитель Кунхуань - настоящее облегчение.""",
,,,,,,,,,,默认544,,,,我靠在椅背上，对旁边的小雁儿感叹。,我靠在椅背上，對旁邊的小雁兒感嘆。,I leaned back in the chair and murmured to Little Yan beside me.,私は椅子にもたれ、隣の小雁にこぼす。,"Откинувшись на стуле, пробормотал я Лебёдушке рядом со мной.",
,,小雁儿,委屈,,,,,,,默认545,,小雁儿/08_小雁儿_14,,[我不太喜欢这个和尚。],[我不太喜歡這個和尚。],"""I don't much care for this monk.""",「あのお坊さん、好きじゃない」,"""Мне этот монах не очень по душе.""",
,,,,,,,,,,默认546,,,,她嘟着嘴小声说道。,她嘟著嘴小聲說道。,She pouted and muttered under her breath.,彼女は唇を尖らせ、小声でそう言った。,Тихо пробормотала она.,
,,方知宥,,,,,,,,默认547,,方知宥/08_方知宥_43,,[为什么？］,[為什麼？］,"""Why?""",「どうしてだ？」,"""А? Почему?""",
,,,,,,,,,,默认548,,,,我有些意外，低头看她。,我有些意外，低頭看她。,"Taken aback, I glanced down at her.",少し意外で、彼女を見下ろす。,"Опешив, я посмотрел на неё.",
,,小雁儿,焦急,,,,,,,默认549,,小雁儿/08_小雁儿_15,,[他在知宥身边的时候，你便听不见我说话了……我刚才说了很多话，知宥都不理我……］,[他在知宥身邊的時候，你便聽不見我說話了……我剛才說了很多話，知宥都不理我……］,"""When he's near Zhiyou, my voice can't reach you... I spoke at length earlier, yet Zhiyou paid me no mind...""",「あの人が知宥の近くにいると、私の声が聞こえなくから……さっきからずっと話してたのに、知宥ぜんぜん相手にしてくれなかった……」,"""Когда он рядом с тобой, Чжию, ты не слышишь меня... Я говорила-говорила с тобой, но ты даже не обращал на меня внимания.""",
,,方知宥,,,,,,,,默认550,,方知宥/08_方知宥_44,,[你刚才说过话？],[你剛才說過話？],"""You were talking just now?""",「話してたか？」,"""Ты что-то говорила?""",
,,,,,,,,,,默认551,,,,我微微一愣，询问小雁儿。,我微微一愣，詢問小雁兒。,I hesitated briefly before questioning Little Yan.,少し驚き、小雁に問う。,С некоторым изумлением спросил я Лебёдушку.,
,,,,,,,,,,默认552,,,,……,……,...,……,...,
,,空幻,<Off>,,,,,,,默认553,,空幻/08_空幻_23,,[施主，斋饭备好了。］,[施主，齋飯備好了。］,"""Patron, your vegetarian meal is prepared.""",「施主どの、斎食ができたぞ」,"""Господин мирянин, еда готова.""",
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认554,,,,空幻大师的声音响起。,空幻大師的聲音響起。,Master Konghuan's voice cut through the air.,空幻和尚の声が響いた。,Раздался голос учителя Кунхуаня.,
,Sprite,记-空幻的饭,,,,,,,,,,,,,,,,
,,,,,,,,,,默认555,,,,他端着一个陈旧的方形木托盘走来，盘中放着一块水煮的豆腐，一碟颜色深沉的咸菜，还有一小碗颜色发暗、米粒粘连、隐隐散发着一股微酸气味的冷饭。,他端著一個陳舊的方形木托盤走來，盤中放著一塊水煮的豆腐，一碟顏色深沉的鹹菜，還有一小碗顏色發暗、米粒粘連、隱隱散發著一股微酸氣味的冷飯。,"He approached bearing a timeworn square wooden tray laden with a slab of boiled tofu, a dish of murky pickled vegetables, and a small bowl of congealed cold rice whose faintly sour stench clung to the clumped grains.",彼が古びた木の盆を持ってやってくる。そこには水で煮た豆腐と、濃い色の漬物が小皿に盛られている。また、小さな碗にはくすんで粘ついた冷や飯が酸っぱい臭いを放っている。,"Он подошёл с потёртым квадратным деревянным подносом, на котором лежал кусок варёного тофу, миска тёмных маринованных овощей и небольшая миска затвердевшего холодного риса, от которого исходил слабый кисловатый запашок.",
,Wait,,,,,,0.5,,,,,,,,,,,
,SpriteOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认556,,,,本来，我定会犹豫这饭菜是否馊坏，吃了会不会闹肚子，但这非常时期，我大概也不会挑三拣四，活命最重要。,本來，我定會猶豫這飯菜是否餿壞，吃了會不會鬧肚子，但這非常時期，我大概也不會挑三揀四，活命最重要。,"Normally, I'd hesitate over whether this food had spoiled or if eating it would upset my stomach, but in these desperate times, I couldn't afford to be picky—survival came first.",いつもなら、この食事が腐っているのではないか、食えば腹を壊すのではないかなど考えるところだが、今はそうも言っていられない。命を優先し、四の五の言わないのが吉だろう。,"Обычно я бы усомнился, не протухла ли еда и не станет ли мне плохо от неё... но в нынешнее время выбирать не приходится - главное выжить.",
,,,,,,,,,,默认557,,,,可是……,可是……,But...,だが……,Но...,
,,,,,,,,,,默认558,,,,有一个细节我无法忽视。,有一個細節我無法忽視。,There was one detail I couldn't ignore.,どうにも無視できないことがある。,На одно я не могу закрыть глаза.,
,,方知宥,,,,,,,,默认559,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认560,,,,我盯着空幻师父手中的木托盘，心里满是疑惑。,我盯著空幻師父手中的木托盤，心裡滿是疑惑。,"I stared at the wooden tray in Master Konghuan's hands, my mind swirling with suspicion.",空幻和尚の持ってきた盆を見て、私は疑問を抱いた。,Я в недоумении уставился на поднос в руках учителя Кунхуаня.,
,,空幻,无奈,,,,,,,默认561,,空幻/08_空幻_24,,[施主，有何不妥？ ］,[施主，有何不妥？ ］,"""Patron, is something amiss?""",「何か障ったか？」,"""Господин мирянин, что-то не так?""",
,,,,,,,,,,默认562,,,,空幻师父注意到我盯着托盘不说话，便出声询问。,空幻師父注意到我盯著托盤不說話，便出聲詢問。,"Noticing my silent fixation on the tray, Master Konghuan spoke up.",盆を見たまま黙っている私に気付き、空幻が問う。,"Спросил меня учитель Кунхуань, заметив моё молчание.",
,,方知宥,,,,,,,,默认563,,方知宥/08_方知宥_45,,[大师……为何你只拿了一副碗筷？],[大師……為何你只拿了一副碗筷？],"""Great Master... Why did you only bring one set of bowls and chopsticks?""",「和尚……なぜ一膳だけなのだ？」,"""Великий Учитель... Почему Вы принесли только один набор мисок и палочек?""",
,,,,,,,,,,默认564,,,,我愣愣地询问。,我愣愣地詢問。,I asked numbly.,腑に落ちず、私が尋ねる。,Растерянно спросил я.,
,,空幻,说话眯眼,,,,,,,默认565,,空幻/08_空幻_25,,[贫僧方才已然用过斋饭，此刻无需再用。］,[貧僧方才已然用過齋飯，此刻無需再用。］,"""This humble monk has already partaken of the vegetarian meal and requires no more.""",「貧僧はすでに済ませた。今は必要ない」,"""Сей монах уже трапезничал сегодня, так что мне палочки не нужны.""",
,,,,,,,,,,默认566,,,,空幻淡然解释。,空幻淡然解釋。,Konghuan explained calmly.,淡々とそう返す空幻,Спокойно объяснил Кунхуань.,
,,方知宥,,,,,,,,默认567,,方知宥/08_方知宥_46,,[我不是这个意思……］,[我不是這個意思……］,"""That's not what I meant...""",「いや、そういう意味では……」,"""Я не об этом...""",
,,,,,,,,,,默认568,,,,我摇了摇头，视线急切地转向身旁的小雁儿。,我搖了搖頭，視線急切地轉向身旁的小雁兒。,"I shook my head, my gaze urgently shifting to Little Yan beside me.",私は首を振り、視線をぐるりと隣の小雁にやった。,"Я покачал голой, а затем метнул взгляд на Лебёдушку.",
,,空幻,无奈,,,,,,,默认569,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认570,,方知宥/08_方知宥_47,,[你……难道没看见她？］,[你……難道沒看見她？］,"""You... don't see her?""",「まさか……この子が見えないのか？」,"""Разве... Вы не видите её?""",
,,,,,,,,,,默认571,,,,我的手指，带着一丝不易察觉的颤抖，指向那个小小的身影。,我的手指，帶著一絲不易察覺的顫抖，指向那個小小的身影。,My finger trembled slightly as I pointed toward that small figure.,私は微かに震える指で、その小さな姿を指さす。,"Мой палец, объятый еле заметной дрожью, указал в сторону её маленькой фигурки.",
,,空幻,,,,,,,,默认572,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认573,,,,空幻师父看向我所指的方向，困惑地皱起眉——,空幻師父看向我所指的方向，困惑地皺起眉——,"Master Konghuan followed my gesture, his brow furrowing in confusion.——",空幻和尚は私の指さす方向を見て、困惑したように顔をしかめた――,"Учитель Кунхуань взглянул в сторону, куда я показывал, а затем поднял бровь.",
,,空幻,,,,,,,,默认574,,空幻/08_空幻_26,,[施主所指……是何人？］,[施主所指……是何人？］,"""Patron, who... are you referring to?""",「施主どの……誰を指しているのだ？」,"""Господин мирянин... кого Вы имеете в виду?""",
,,方知宥,,,,,,,,默认575,,,,[……］,[……］,"""...""",「……」,"""...""",
,,,,,,,,,,默认576,,,,我一寸寸扭动脖子，继而愣愣地看向小雁儿。,我一寸寸扭動脖子，繼而愣愣地看向小雁兒。,"I turned my head inch by inch, then stared blankly at Little Yan.",ぎぎぎ、と首を動かし、呆気に取られたまま小雁を見据える。,Я медленно повернул голову и молча уставился на Лебёдушку.,
,,小雁儿,惊慌,,,,,,,默认577,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认578,,,,她一脸惊慌．,她一臉驚慌．,Her face was full of panic.,彼女はうろたえていた。,В её лице читалась паника.,
,,方知宥,,,,,,,,默认579,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认580,,,,我也一脸惊慌。,我也一臉驚慌。,Mine was too.,私もうろたえていた。,И на моём лице тоже.,
,,,,,,,,,,默认581,,,,不会吧……,不會吧……,No way...,そんな……,Нет...,
,,,,,,,,,,默认582,,,,不会吧……,不會吧……,No way...,ばかな……,Быть не может...,
,,,,,,,,,,默认583,,,,陋室里的灯火摇曳，小雁儿那双总是清澈依赖地望着我的大眼睛里，此刻盛满了巨大的惊慌。,陋室裡的燈火搖曳，小雁兒那雙總是清澈依賴地望著我的大眼睛裡，此刻盛滿了巨大的驚慌。,"The lamplight flickered in the humble abode, Little Yan's large eyes—usually clear and trusting when gazing at me—now brimmed with overwhelming terror.",粗末な部屋の灯りがゆらりと揺らめいた。いつもの私を頼るような澄んだ大きな瞳には、大きな恐怖が満ちていた。,"Свет лампы дрожал в скромном жилище монаха, а большие глаза Лебёдушки, некогда ясные и доверчивые, теперь смотрели на меня, полные невыразимого ужаса.",
,,,,,,,,,,默认584,,,,以及……,以及……,And.,そして。,И...,
,,,,,,,,,,默认585,,,,一种近乎透明的脆弱。,一種近乎透明的脆弱。,A fragility so transparent it was almost tangible.,どこか透き通った脆さがあった。,"Хрупкости, такой прозрачной, что её будто можно было ощутить.",
,,空幻,说话眯眼,,,,,,,默认586,,空幻/08_空幻_27,,[阿弥陀佛……贫僧不知施主看到了什么……只是——贫僧眼前，确乎实无一物。］,[阿彌陀佛……貧僧不知施主看到了什麼……只是——貧僧眼前，確乎實無一物。］,"""Amitabha... I know not what you have seen... But——Before these eyes, there is truly nothing.""",「南無阿弥陀仏……施主どのが何を見たのかは知らぬ……知らぬが――貧相の目には、何も映っていないのだ」,"""О Амитабха... Не ведаю, что Вы там видите, господин мирянин... но пред очами сего монаха несть ни единой вещи.""",
,,,,,,,,,,默认587,,,,空幻师父缓缓开口说道，向我行了一个佛礼。,空幻師父緩緩開口說道，向我行了一個佛禮。,"Master Konghuan spoke slowly, performing a Buddhist Rites gesture toward me.",空幻和尚がゆっくりと口を開いてそう言うと、私に向かって一礼した。,"Медленно проговорил учитель Кунхуань, кланяясь мне по-буддийски.",
,,方知宥,,,,,,,,默认588,,,,[……],[……],"""...""",「……」,"""...""",
,CharacterOff,,,,,,,,,,,,,,,,,
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,Se,爆炸-远,,,,,,,,,,,,,,,,
,,,,,,,,,,默认589,,,,轰！,轟！,Boom!,ぱん。,*Ба-бах!*,
,,,,,,,,,,默认590,,,,此刻！,此刻！,Now!,その時。,Сейчас...,
,Se,耳鸣,,,,,,,,,,,,,,,,
,,,,,,,,,,默认591,,,,仿佛有什么东西在我脑中彻底炸开！,彷彿有什麼東西在我腦中徹底炸開！,As if something had utterly shattered within my mind!,私の中で何かが弾けたような気がした。,Словно что-то окончательно разбилось у меня в голове!,
,,,,,,,,,,默认592,,,,无数被忽略、被刻意压下的细微违和感，如同决堤的洪水，汹涌地冲破了自欺的堤坝。,無數被忽略、被刻意壓下的細微違和感，如同決堤的洪水，洶湧地衝破了自欺的堤壩。,"Countless overlooked, deliberately suppressed inconsistencies surged like a breached dam, violently tearing through the barriers of self-deception.",これまで無視し、意図的に押し殺してきた細やかな違和感が、洪水のように轟々と、自らを欺いていた堤防に押し寄せる。,"Бесчисленные упущенные, либо намеренно подавленные несостыковки хлынули, словно вода сквозь пробоину, разрывая плотину самообмана.",
,,,,,,,,,,默认593,,,,为什么我从未深究？,為什麼我從未深究？,Why did I never dig deeper?,なぜ探ろうとしなかった？,Почему я раньше не задумывался об этом?,
,,,,,,,,,,默认594,,,,为什么我一直在逃避？,為什麼我一直在逃避？,Why was I always running away?,なぜ逃げ続けてきた？,Почему я всё время избегал этого?,
,,,,,,,,,,默认595,,,,初遇小雁儿时，她为何与苏怜烟幼时长得一模一样？为何连名字都巧合地叫“小雁儿”？,初遇小雁兒時，她為何與蘇憐煙幼時長得一模一樣？為何連名字都巧合地叫“小雁兒”？,"When I first met Little Yan, why did she look identical to Su Lianyan as a child? Why was her name also— ""Little Yan""？",小雁と出会った時、なぜ蘇憐煙の幼少期と同じ姿だった？偶然にも名前まで「小雁」と似通っていた？,"Когда я впервые встретил Лебёдушку, она выглядела как Су Ляньянь в детстве. Да и имя у неё было такое же!",
