#SHEET_NAME,记-第十七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,林翩翩,莞尔一笑,,,,,,,默认498,,林翩翩/31_林翩翩_059,,[不，其实，那一晚比你想象的要重要得多。］,[不，其實，那一晚比你想像的要重要得多。］,"""No, in reality, that night held far greater importance than you realize.""",「それは違うわ。あの一晩は、知宥が考えてるよりももっと大きな意味があった」,"""Нет, на самом деле тот раз значил куда больше, чем ты можешь себе представить."""
,,方知宥,,,,,,,,默认499,,,,[……],[……],"""...""",「……」,"""..."""
,,林翩翩,微笑,,,,,,,默认500,,林翩翩/31_林翩翩_060,,[那时……娘亲刚死了……我被逼着在柳巷做游娼，过着一眼望不到头的生活……其实，我本想在那一晚跳河自尽的，早打算好了。],[那時……娘親剛死了……我被逼著在柳巷做游娼，過著一眼望不到頭的生活……其實，我本想在那一晚跳河自盡的，早打算好了。],"""At that time... my mother had just passed... I was coerced into becoming an itinerant courtesan on Willow Lane, trapped in a hopeless existence... In truth, I'd already resolved to drown myself in the river that very night...""",「ちょうど母が死んで……あたしは柳巷で遊女をさせられて、先の見えない生活を送ってた……実は、あの晩川に飛び込んで死ぬつもりだったの。そうしようって前から決めてた」,"""Тогда... у меня только что умерла мать... я была вынуждена торговать телом на улице в 'Ивовом переулке' - и такой жизни было не видно конца и края... По правде говоря, той самой ночью я думала пойти топиться в реку. Я давно уже это задумала."""
,,方知宥,,,,,,,,默认501,,,,[……],[……],"""...""",「……」,"""..."""
,,林翩翩,,,,,,,,默认502,,林翩翩/31_林翩翩_061,,[是你提着那盏灯出现，把我带回了家……你没有碰我，只是陪我聊到睡着……这让我觉得这世上没有那么冷……活着好像也没有那么糟。］,[是你提著那盞燈出現，把我帶回了家……你沒有碰我，只是陪我聊到睡著……這讓我覺得這世上沒有那麼冷……活著好像也沒有那麼糟。］,"""You were the one who appeared holding that lantern and brought me home... You didn't touch me, just stayed talking until I fell asleep... That made the world feel less cold... Made living seem not so terrible.""",「でもそこに、あんたが灯りを引っ提げて現れ、あたしを家に連れ帰った……指の一本も触れず、ただ眠るまで話に付き合ってくれた……おかげで、この世界も捨てたもんじゃないと思った……生きることも悪くないって思えたの」,"""Но тут с фонарём появился ты и отвёл меня к себе домой... Не приставал ко мне, а лишь поболтал со мной перед сном... Благодаря этому я почувствовала, что в этом мире всё же есть немного тепла... и жизнь не такая уж скверная штука."""
,,方知宥,,,,,,,,默认503,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认504,,,,我静默着，一时不知该如何回应。,我靜默著，一時不知該如何回應。,"I stayed silent, momentarily at a loss for how to respond.",何と答えればいいのかわからず、言葉に詰まってしまった。,"Я стоял молча, не зная, что и ответить."
,,,,,,,,,,默认505,,,,那个雨夜，我只当是寻常做了件善事，未曾想竟在她的心中有如此的分量。,那個雨夜，我只當是尋常的做了件善事，未曾想竟在她的心中有如此的分量。,"That rainy night, I thought I was just performing a simple kindness—never imagining it would carry such significance in her heart.",あの雨の夜、私は普通に善い行いをした程度だと思っていた。なのに彼女にとってはこれほど大きなものだったとは。,"В ту дождливую ночь я ведь просто посчитал это обычным проявлением доброты - и отнюдь не думал, что для неё это будет настолько значимо."
,,林翩翩,苦笑,,,,,,,默认506,,林翩翩/31_林翩翩_062,,[哈哈，不过……你也不必太得意……当时我大概也是怕死的、死不了的……我好几次想跳河，都觉得水太冷，终究还是哭着退了回来。］,[哈哈，不過……你也不必太得意……當時我大概也是怕死的、死不了的……我好幾次想跳河，都覺得水太冷，終究還是哭著退了回來。］,"""Haha...but don't get too proud...Back then I was probably just afraid of death—incapable of dying...Several times I wanted to jump into the river, but always found the water too cold and retreated in tears.""",「ふふっ、でも……調子には乗らないことね……あの時のあたしは死ぬのが怖かったのか、死ねなかった……何度も川に飛び込もうとしたのに、水が冷たすぎて、泣きながらおめおめ帰ってきたんだから」,"""Ха-ха, но... ты уж слишком много себе не воображай... Тогда бы я, наверно, всё равно бы забоялась помирать, не стала бы с собой кончать... Я ведь и так несколько раз порывалась броситься в реку, но вода была такая ледяная, что я каждый раз с плачем возвращалась обратно."""
,,,,,,,,,,默认507,,,,她忽然用轻松的语气说道。,她忽然用輕鬆的語氣說道。,She suddenly said in a cheerful tone.,さらりとそう言う彼女。,Вдруг бросила она непринуждённым тоном.
,,方知宥,,,,,,,,默认508,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认509,,,,我依然不知道该如何回应。,我依然不知道該如何回應。,I still didn't know how to respond.,やはり、どう返したものか迷ってしまった。,"Я всё равно не знал, что ей ответить."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认510,,,,……,……,...,……,...
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,藏身处夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认511,,,,不知不觉，我们已经回到了那间她为我安排的藏身之所外。,不知不覺，我們已經回到了那間她為我安排的藏身之所外。,"Unconsciously, we had returned to the hiding place she arranged for me.",いつの間にか、私たちは彼女が用意した隠れ家まで戻ってきていた。,"Незаметно мы дошли до того места, что она мне приготовила в качестве убежища."
,,,,,,,,,,默认512,,,,月光下，我们的影子彻底分割开来。,月光下，我們的影子徹底分割開來。,"Beneath the moonlight, our shadows completely parted ways.",月明かりに映る私たちの影が離れ離れになる。,Наши тени в лунном свете полностью разделились.
,,,,,,,,,,默认513,,,,只见她停下脚步，对我叮嘱道——,只見她停下腳步，對我叮囑道——,She stopped walking and warned me—,彼女は足を止めると、私にこう言った――,Она замедлила шаг и дала мне указания:
,,林翩翩,委屈,,,,0.5,,,默认514,,林翩翩/31_林翩翩_063,,[好了，送你回这里啦，之后务必继续躲好，记得至少要听见三声炮响再出来……若是能多躲一两日，自然更稳妥。］,[好了，送你回這裡啦，之後務必繼續躲好，記得至少要聽見三聲炮響再出來……若是能多躲一兩日，自然更穩妥。］,"""Alright, I've brought you back here. Remember to stay hidden until you hear three cannon blasts... It would be even safer if you could hide for another day or two.""",「さ、そこまで送るわ。この後もちゃんと隠れておくのよ。少なくとも三度の砲声が聞こえるまでは……余裕をもって一二日長めに隠れておけば、なお安全だから」,"""Что ж, я проводила тебя досюда - теперь обязательно спрячься как следует и помни, что выходить можно будет только после трёх пушечных залпов... Ну а надёжней всего будет потом ещё посидеть здесь один-два дня."""
,,方知宥,,,,,,,,默认515,,方知宥/28_方知宥_75,,[嗯……］,[嗯……］,"""Hmm...""",「ああ……」,"""Угу..."""
,,林翩翩,自嘲,,,,0.5,,,默认516,,林翩翩/31_林翩翩_064,,[哦，等会儿记得把脸上的妆洗净，衣服也换回来，免得平白惹人注意，闹出笑话。],[哦，等會記得把臉上的妝洗淨，衣服也換回來，免得平白惹人注意，鬧出笑話。],"""Oh, remember to wash the makeup off your face later and change back into your clothes, to avoid drawing unnecessary attention and becoming a joke.""",「あっ、あと顔の化粧を落とすのと、着替えを忘れずにね。余計な注目を浴びて笑いものにならないように」,"""А, и не забудь потом вымыть лицо и сменить одежду - а то лишнее внимание привлечёшь и на смех себя выставишь."""
,,方知宥,,,,,,,,默认518,,方知宥/31_方知宥_41,,[嗯……],[嗯……],"""Hmm...""",「ああ……」,"""Угу..."""
,,林翩翩,苦笑,,,,0.5,,,默认519,,林翩翩/31_林翩翩_065,,[房间角落那口缸里有水，你的旧衣服，我放在床边了，别找不到。],[房間角落那口缸裡有水，你的舊衣服，我放在床邊了，別找不到。],"""There’s water in the vat in the corner of the room. I’ve left your old clothes by the bed—don’t misplace them.""",「部屋の隅にある桶に水が入ってるわ。それと前に着ていた服は寝台脇に置いておいたから、忘れないで」,"""В углу комнаты стоит чан с водой, а твою старую одежду я положила у кровати, не потеряй."""
,,方知宥,,,,,,,,默认520,,方知宥/31_方知宥_42,,[嗯……],[嗯……],"""Hmm...""",「ああ……」,"""Угу..."""
,StopBgm,,,,,,2,,,,,,,,,,,
,,林翩翩,莞尔一笑,,,,0.6,,,默认521,,,,[……],[……],"""...""",「……」,"""..."""
,Wait,,,,,,1,,,,,,,,,,,
,Bgm,葬花埋香,,,,0.2,2,,,,,,,,,,,
,CharacterOff,,,,,,0.5,,,,,,,,,,,
,Wait,,,,,,0.2,,,,,,,,,,,
,BgEvent,林翩翩离别1,,,,,1,,,,,,,,,,,
,Tween,BG,MoveTo,x=-220 y=-452 time=0,,,,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1.25 y=1.25 time=0,,,,,,,,,,,,,,
,Thread,*林离开移镜头,,,,,,,,,,,,,,,,
,Thread,*林离开拉镜头,,,,,,,,,,,,,,,,
,,林翩翩,<Off>,,,,,,,默认522,,林翩翩/31_林翩翩_066,,[好好活着，知宥。],[好好活著，知宥。],"""Live well, Zhiyou.""",「生きて、知宥」,"""Главное - живи, Чжию."""
,,,,,,,,,,默认523,,,,最后，她叮嘱了我这么一句话。,最後，她叮囑了我這麼一句話。,"In the end, these were the words she left me with.",最後に一言、そう添える。,Дала она на прощанье своё наставление.
,CharacterOff,,,,,,1,,,,,,,
,,,,,,,,,,默认524,,,,她在叮嘱时，站在原地，从远处深深看了我一眼，仿佛要将什么烙印进眼中。,她在叮囑時，站在原地，從遠處深深看了我一眼，彷彿要將什麼烙印進眼中。,"As she spoke, she stood motionless, gazing at me from a distance as if to sear something into her eyes.",彼女がそう言いながら、その場に立って遠目に私を見つめる。目に何かを焼き付けているかのように。,"Говоря его, она стояла на месте, пристально глядя на меня, будто запечатлевая что-то глубоко в своих глазах."
,,方知宥,,,,,,,,默认525,,方知宥/31_方知宥_43,,[你也是，好好活着，多保重。],[你也是，好好活著，多保重。],"""You too—live well and take care.""",「君もな。しっかり生きるんだ。体には気を付けるんだぞ」,"""Ты тоже главное живи. Береги себя."""
,,,,,,,,,,默认526,,,,我对她回应。,我對她回應。,I replied to her.,私も彼女に対しそう答えた。,Сказал я ей в ответ.
,,,,,,,,,,默认527,,,,语气低沉而疲惫，却带着由衷的希望。,語氣低沉而疲憊，卻帶著由衷的希望。,"My voice was low and weary, yet brimming with sincere hope.",声は落ち込み疲れ果てているが、淡い希望を込めて。,"Мой голос был тихим и утомлённым, но в нём звучала искренняя надежда."
,,方知宥,,,,,,,,默认528,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认529,,,,然后，她笑了笑，却好像没有笑，因在笑时她正回过头而变得模糊不清，虚幻难懂。,然後，她笑了笑，卻好像沒有笑，因在笑時她正回過頭而變得模糊不清，虛幻難懂。,"Then she smiled—or seemed to—but as she turned her head while smiling, it became blurred and elusive.",彼女が笑ったような気がしたが、確証は持てなかった。笑ったと思った瞬間に彼女が顔を逸らしたため、表情がよく見えなかった。,"Затем она вроде бы улыбнулась, хотя сложно было сказать наверняка - в это время она как раз повернула голову, и её выражение лица стало неразличимым и иллюзорным."
,,,,,,,,,,默认530,,,,就这样。,就這樣。,Just like that.,そんなこんなで。,И вот.
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,林翩翩离别2,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,,,,,,,,,默认531,,,,她转身离去，那身影很快便融入了深沉的暮色之中。,她轉身離去，那身影很快便融入了深沉的暮色之中。,"She turned and departed, her silhouette soon dissolving into the deepening twilight.",改めて彼女は去っていき、すぐに人影が深い夕闇の中に溶け込んでいった。,"Она повернулась и пошла прочь, её фигура быстро слилась с густеющим сумерками."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,林翩翩离别3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认532,,,,她走了几步，几十步后，我便再也看不见了。,她走了幾步，幾十步後，我便再也看不見了。,"She took a few steps, then several dozen more, until she disappeared from view.",数歩、十数歩ほど彼女が行ったところで、姿が見えなくなった。,"Она прошла несколько шагов, затем несколько десятков шагов - и полностью исчезла из виду."
,,,,,,,,,,默认533,,,,……,……,...,……,...
,,,,,,,,,,默认534,,,,大概，从今往后，我们再也难相见了吧。,大概，從今以後，我們再也難相見了吧。,"Perhaps from now on, we'll rarely meet again.",きっと、二度と彼女と会うことはないだろう。,"Наверно, с этого дня нам вряд ли когда-то удастся увидеться снова."
,,,,,,,,,,默认535,,,,……,……,...,……,...
,,方知宥,,,,,,,,默认536,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认537,,,,我独自站在破败的屋檐下，看着她的脚步声彻底消失在巷子的尽头。,我獨自站在破敗的屋簷下，看著她的腳步聲徹底消失在巷子的盡頭。,"I stood alone under the crumbling eaves, watching the sound of her footsteps fade completely at the alley's end.",私はひとりあばら家の屋根の下で、彼女の足音が路地の向こうに消えていくのを見送った。,"Я одиноко стоял под покосившимся карнизом крыши, наблюдая, как звуки её шагов полностью растворяются в конце переулка."
,,,,,,,,,,默认538,,,,等着林翩翩走了很久后，那死一般的寂静、那黑暗的孤独才如潮水般涌来、一点点将我吞噬。,等著林翩翩走了很久後，那死一般的寂靜、那黑暗的孤獨才如潮水般湧來、一點點將我吞噬。,"Only long after Lin Pianpian had left did the deathly silence and dark loneliness come flooding in, gradually swallowing me whole.",林翩翩がいなくなると、あたりは静寂に包まれた。真っ暗な孤独感がどっと押し寄せ、少しずつ私を呑み込んでいく。,"Лишь какое-то время спустя после её ухода мертвенное молчание, мрачное одиночество, словно прилив, постепенно нахлынули на меня."
,,,,,,,,,,默认539,,,,这时，我的胸腔里才后知后觉地涌现出一阵强烈的空虚感，夹杂着某种被撕裂般的痛楚。,這時，我的胸腔裡才後知後覺地湧現出一陣強烈的空虛感，夾雜著某種被撕裂般地痛楚。,"It was only then that a profound sense of emptiness surged belatedly in my chest, mingled with a pain that felt almost like being torn apart.",後になって、引き裂かれるような痛みが混じった強烈な空虚感が胸の奥から湧いてきた。,"Только тогда в моей груди запоздало поднялось острое чувство пустоты, смешанное с разрывающей душу болью."
,,,,,,,,,,默认540,,,,我总觉得好像忘记了什么。,我總覺得好像忘記了什麼。,I can't shake the feeling that I've forgotten something.,ずっと何かを忘れているような気がする。,"У меня было чувство, будто я что-то забыл."
,,,,,,,,,,默认541,,,,一些至关重要的事，依然是被我忘了。,一些至關重要的事，依然是被我忘了。,Something vital still eludes my memory.,とても重要なことを忘れたままだ。,Какая-то крайне важная вещь так и осталась мной позабыта.
,,,,,,,,,,默认542,,,,一些本该对她说出口的事，依然没对她说。,一些本該對她說出口的事，依然沒對她說。,Words I should have spoken to her remained unuttered.,彼女に言うべきことを、まだ伝えていない。,"Какие-то слова, что мне следовало ей сказать, так и остались невысказанными."
,,,,,,,,,,默认543,,,,……,……,...,……,...
,,,,,,,,,,默认544,,,,这种心中的躁动不安，促使着我想做些什么。,這種心中的躁動不安，促使著我想做些什麼。,This inner turmoil compelled me to act.,胸のざわめきが、何かをしろと私を急き立てている。,Это беспокойное волнение в моём сердце подтолкнуло меня что-нибудь сделать.
,BgEventOff,CG名,,,,,1,,,,,,,,,,,
,Bg,藏身处夜,,,,,2,,,,,,,
,Se,洗脸,,,,,,,,,,,,
,,,,,,,,,,默认545,,,,于是，我推门走进昏暗的屋子，走到角落的水缸边，掬起一捧冰冷的清水，将它一遍遍泼在脸上。,於是，我推門走進昏暗的屋子，走到角落的水缸邊，掬起一捧冰冷的清水，將它一遍遍潑在臉上。,"So I pushed open the door, stepped into the gloom, and made my way to the corner water jar. Cupping handfuls of icy water, I dashed them against my face repeatedly.",ひとまず暗い部屋の中に入り、隅にある水桶の方へ行く。そして冷たい水をすくい、何度も何度も顔にかけた。,"Я толкнул дверь, вошёл в тёмное помещение, подошёл к чану с водой в углу, зачерпнул холодной воды и умыл ею лицо."
,,,,,,,,,,默认546,,,,那些脂粉混合着些许尘土，顺着水流从我的指隙间滑落，我知道，我那苍白疲惫的脸，也一点点洁净了起来，回到了原本的样子。,那些脂粉混合著些許塵土，順著水流從我的指隙間滑落，我知道，我那蒼白疲憊的臉，也一點點潔淨了起來，回到了原本的樣子。,"The cosmetics mixed with traces of dust slipped through my fingers with the flowing water. I felt my pale, exhausted face gradually cleansing itself, returning to its original appearance.",化粧が埃と混ざり、指の隙間から流れていく。すっかり疲れ切ったこの顔が少しずつ浄化され、元に戻っていくのがわかった。,"Пудра и румяна, смешанные с пылью, стекали через мои пальцы. Я знал, что моё бледное, уставшее лицо постепенно очищается, возвращаясь к своему первоначальному состоянию."
,,,,,,,,,,默认547,,,,然后，我摸到床边，找到了她说的放在床边的——我的旧衣服。,然後，我摸到床邊，找到了她說的放在床邊的——我的舊衣服。,Then I felt my way to the bedside and found what she'd mentioned was left there—my old clothes.,その後、寝台のあたりを探すと、彼女が置いていったと言ったものを見つけた――もともと着ていた服だ。,"Затем у кровати я нащупал то, что она там положила - мою старую одежду."
,,,,,,,,,,默认548,,,,它们叠放地整整齐齐，等我将衣服拿起来、展开的时候，突然从衣服的袖袋里掉出了一块东西。,它們疊放地整整齊齊，等我將衣服拿起來、展開的時候，突然從衣服的袖袋裡掉出了一塊東西。,"They were folded neatly. As I picked them up and unfolded the garments, something suddenly tumbled out from the sleeve pocket.",服はきちんと畳まれて置かれていた。私がそれを手に取って広げると、服の袖から何かが落ちてきた。,"Она была аккуратно уложена стопкой. Когда я поднял и развернул её, из нарукавного кармана внезапно что-то выпало."
,Se,桂花糕落地,,,,,,,,,,,,,,,,
,Shake,Graphics,,x=30 y=40 time=0.4,,,,,PageWait,,,,,,,,,
,CharacterOff,,,,,,0.7,,,,,,,,,,,
,Sprite,桂花糕摔碎,,,,,1,,,,,,,,,,,
,Wait,,,,,,1.5,,,,,,,,,,,
,SpriteOff,,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认549,,,,——啪。,——啪。,—Smack.,――コロッ,*Шлёп*
,,,,,,,,,,默认550,,,,被抖落的东西摔在地上，磕碰让它的一角被摔出了粉末。,被抖落的東西摔在地上，磕碰讓它的一角被摔出了粉末。,"The fallen object struck the ground, its impact chipping a corner into dust.",それは床に落ち、ぶつかった衝撃で角が欠けて粉になった。,У упавшего на пол предмета от падения уголок раскрошился на мелкие кусочки.
,,方知宥,,,,,,,,默认551,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认552,,,,哦……,哦……,Oh...,おっと……,О...
,,,,,,,,,,默认553,,,,竟然是一块桂花糕。,竟然是一塊桂花糕。,It turned out to be a piece of osmanthus cake.,桂花糕か。,Это же османтусовое пирожное.
,,,,,,,,,,默认554,,,,不知是在何时，她竟然又偷偷给我塞了一块。,不知是在何時，她竟然又偷偷給我塞了一塊。,"At some point, she had secretly slipped me another piece.",いつの間にか彼女がこっそり私に忍び込ませておいたようだ。,В какой-то момент она незаметно подсунула мне его.
,,,,,,,,,,默认555,,,,大概是怕我饿着，也大概是因为知道我喜欢这个味道。,大概是怕我餓著，也大概是因為知道我喜歡這個味道。,"Perhaps fearing I might be hungry, or perhaps knowing how much I liked the taste.",きっと私の腹が空いているのと、この桂花糕の味を気に入っていることを知っていたのだろう。,"Видимо, переживая, что я проголодаюсь - и, наверно, потому что знала, что мне нравится его вкус."
,,,,,,,,,,默认556,,,,真好。,真好。,Damn good.,恩に着る。,Как славно.
,FadeOut,black,,eye,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,,,,,,,,,,默认557,,,,……,……,...,……,...
,,,,,,,,,,默认558,,,,之后又过了两个时辰。,之後又過了兩個時辰。,Then another four hours passed.,それから二刻ほど経った。,Миновала ещё пара страж.
,,,,,,,,,,默认559,,,,这期间，我尝试去入睡，却发现怎么也睡不着。,這期間，我嘗試去入睡，卻發現怎麼也睡不著。,"During this time, I tried to sleep but found myself unable to.",少し眠ろうと思ったが、どうやっても寝付けない。,"За это время я пытался заснуть, но обнаружил, что сон всё никак не шёл."
,,,,,,,,,,默认560,,,,脑海里不断涌现出很多的人，有雁儿姐，有那个幻觉的小雁儿，有林翩翩。,腦海裡不斷湧現出很多的人，有雁兒姐，有那個幻覺的小雁兒，有林翩翩。,"Countless faces kept surfacing in my mind - <ruby=Swan Goose>Sister Yan</ruby>, that illusionary Little Yan, Lin Pianpian...",頭の中に様々な人の顔が浮かんでくる。雁姉……幻覚の小雁……林翩翩……,"В голове моей всплывали образы самых разных людей - сестрички Лебёдушки, той Лебёдушки, что была моей иллюзией, Линь Пяньпянь."
,,,,,,,,,,默认561,,,,有王生，有良叔，有老林头……以及这座城里许许多多熟悉或陌生的面孔。,有王生，有良叔，有老林頭……以及這座城裡許許多多熟悉或陌生的面孔。,"There was Scholar Wang, Uncle Liang, Old Man Lin... and so many familiar and unfamiliar faces in this city.",王書生……良……林老人……そしてこの町にいる、数多の知り合いやそうでない者。,"Учёного Вана, дядюшки Ляна, старика Линя... и множество других лиц из этого города - знакомых и незнакомых."
,,,,,,,,,,默认562,,,,活着的，还有死去的。,活著的，還有死去的。,"The living, and the dead.",生きている者も、死んでいる者も。,"Были среди них живые люди, были и мёртвые."
,FadeOut,black,,eye,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,,,,,,,,,,默认564,,,,……,……,...,……,...
,,,,,,,,,,默认565,,,,接着，我还回想起了那些兽首的妖兵。,接著，我還回想起了那些獸首的妖兵。,"Then, I also recalled those demon soldiers with beastly heads.",続けて獣頭の妖兵たちのことを回想した。,Вслед за этим я вспомнил тех солдат-яогуаев с головами зверей.
,,,,,,,,,,默认566,,,,他们的兽相在我的脑海里不断闪烁，不知怎的，那恐怖的外表变得不再那么坚实——那兽面之后，我看到了一张张麻木而疯狂的人脸轮廓，越来越真实、越来越清晰。,他們的獸相在我的腦海裡不斷閃爍，不知怎的，那恐怖的外表變得不再那麼堅實——那獸面之後，我看到了一張張麻木而瘋狂的人臉輪廓，越來越真實、越來越清晰。,"Their Beastly Visages flickered incessantly in my mind, and somehow, those terrifying appearances grew less solid—behind the beastly masks, I saw the outlines of numb yet frenzied human faces, growing ever more real, ever clearer.",彼らの獣の顔が頭の中に次々と浮かんでくる。なぜか彼らの外見が、それほど恐ろしくはなくなっていた――獣の顔の裏に、虚ろな目の狂人の輪郭を見た。それが徐々に現実味を帯び、鮮明になっていく。,"Их звериные личины мелькали в моем сознании, но каким-то образом их ужасающий вид становился всё менее целостным - за звериными масками я видел застывшие и обезумевшие очертания человеческих лиц, которые становились всё более реальными, всё более чёткими."
,,,,,,,,,,默认567,,,,呵……,呵……,Heh...,ふっ……,Хех...
,,,,,,,,,,默认568,,,,难道说，在知晓了这一切真相之后，纠缠了我多年的疯病也快好了？,難道說，在知曉了這一切真相之後，糾纏了我多年的瘋病也快好了？,"Could it be that, after learning all these truths, the madness that has haunted me for years is finally nearing its end?",まさか、全ての真実を知って、長年私を蝕んできたこの奇病も治ろうとしているのか？,"Неужели после того, как мне открылась вся правда, это излечило и терзавшую меня все эти годы безумную хворь?"
,,方知宥,,,,,,,,默认569,,方知宥/31_方知宥_44,,[喂，你还在吗？],[喂，你還在嗎？],"""Hey, are you still there?""",「おい、まだいるか？」,"""Эй, ты ещё здесь?"""
,,,,,,,,,,默认570,,,,这样想着，我对着空无一人的房间，发出了一声沙哑的问候。,這樣想著，我對著空無一人的房間，發出了一聲沙啞的問候。,"With these thoughts, I offered a hoarse greeting to the empty room.",そう考え、私は一人きりの部屋に向かって、かすれた声を投げかける。,"Подумав об этом, хрипло крикнул я пустой комнате."
,,,,,,,,,,默认571,,,,我在呼唤那个因疯病而生、曾经如影随形，如今却杳无音讯的“小雁儿”。,我在呼喚那個因瘋病而生、曾經如影隨形，如今卻杳無音訊的“小雁兒”。,"I called out for that ""Little Yan"" - born of madness, once my constant companion, now vanished without a trace.",この発作のせいで生まれ、影法師のようにくっついていたのに、今やまったく音沙汰のない「小雁」へ。,"Я звал ту рождённую моим безумием, некогда следовавшую за мной, словно тень, но теперь исчезнувшую без единого звука ""Лебёдушку""."
,,方知宥,,,,,,,,默认572,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认573,,,,然而，回应我的，只有些微窗外吹过的风声，以及孤独酝酿而出的深沉的寂静。,然而，回應我的，只有些微窗外吹過的風聲，以及孤獨醞釀而出的深沉的寂靜。,"Yet only the faint whistle of wind through the window answered me, along with the heavy silence born of solitude.",しかし窓の外から吹き付ける微かな風音と、孤独が醸し出す深い静寂がその答えだった。,"Но ответом мне был лишь слабый шелест ветра за окном - и глубокая мертвенная тишина, произрастающая из одиночества."
,,,,,,,,,,默认574,,,,看来。,看來。,So it seems.,どうやら。,Похоже.
,,,,,,,,,,默认575,,,,这一次，她是真的离开了。,這一次，她是真的離開了。,"This time, she was truly gone forever.",今度こそ、彼女は完全に消えたようだ。,На этот раз она действительно исчезла полностью.
,,,,,,,,,,默认576,,,,我的病，或许也真的好了。,我的病，或許也真的好了。,Perhaps my illness had truly been cured as well.,私の病も、これで完治したのかもしれない。,"Моя хворь, возможно, действительно прошла окончательно."
,FadeOut,black,,eye,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,,,,,,,,,,默认577,,,,……,……,...,……,...
,,,,,,,,,,默认578,,,,又不知煎熬了多久。,又不知煎熬了多久。,I couldn't tell how much longer this torment lasted.,それからどれほど経っただろうか。,"Не знаю, сколько времени я так томился."
,,,,,,,,,,默认579,,,,屋外漏进来的天光，终于由如墨的漆黑变作了灰败的青色，再而由青色缓缓变亮，宣告着黎明的到来。,屋外漏進來的天光，終於由如墨的漆黑變作了灰敗的青色，再而由青色緩緩變亮，宣告著黎明的到來。,"The pale light filtering through the windows slowly transformed from pitch black to ashen gray, then gradually brightened, announcing the coming dawn.",隙間から見える空がようやく墨のような漆黒からくすんだ青みがかった色になり、さらに青が徐々に明度を上げ、夜明けの到来を告げた。,"Проникающий через окно свет наконец-то из чёрного, как тушь, стал тусклым серо-голубым, а затем постепенно стал ярче, возвещая о наступлении рассвета."
,,,,,,,,,,默认580,,,,我有些饿了，却不想出门。,我有些餓了，卻不想出門。,"I'm somewhat hungry, but I don't want to go out.",少し腹が減ったものの、外に出る気が起きなかった。,"Меня слегка одолевало чувство голода, но я не хотел выходить наружу."
,,,,,,,,,,默认581,,,,于是，我趴在床上，颓然地、浑浑噩噩地睡去了。,於是，我趴在床上，頹然地、渾渾噩噩地睡去了。,"And so, I collapsed onto the bed and fell into a listless, hazy sleep.",だから私は寝台にうつぶせになったまま、ぐったりと眠り続けた。,"Так что я распластался на кровати и погрузился в вялую, неясную дрёму."
,,,,,,,,,,默认582,,,,这次入梦，梦里空空荡荡，没有雁儿姐，也没有任何其他人。,這次入夢，夢裡空空蕩蕩，沒有雁兒姐，也沒有任何其他人。,"This time when I entered the dream, it was utterly empty—no <ruby=Swan Goose>Sister Yan</ruby>, nor any other person.",今回の夢は空っぽだった。雁姉も、他の誰も出てこなかった。,"На этот раз сны мои были пусты - в них не было ни сестрички Лебёдушки, ни кого-то ещё."
,,,,,,,,,,默认584,,,,我只是睡着。,我只是睡著。,I simply slept.,ただ眠った。,Я просто спал.
,,,,,,,,,,默认585,,,,只是毫无顾忌，却又空虚地睡着。,只是毫無顧忌，卻又空虛地睡著。,"Just sleeping without restraint, yet feeling hollow.",何も悩むことなく、しかし空虚に眠り続けた。,"Спал ничем не нарушаемым, но пустым сном."
,,,,,,,,,,默认586,,,,……,……,...,……,...
,Se,爆炸-远,,,,,,,,,,,,,,,,
